model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LightGBM,0.9979769283746556,0.0021599116350215523,0.9935495290785746,0.9990431182188704,0.0009994947063745,0.9968475732494902,0.9863759206462342,0.011220391793314088,0.9863760217983651,0.9877414567755476,0.008752640980374338,0.9877329908450241,0.9894867133260153,0.008698445875208146,0.9895615866388309,0.9958152402297241,0.004185419070206199,0.9957983193277311,0.9834194214876033,0.0175561335662901,0.983402489626556,734,4
GradientBoosting,0.9944568794000612,0.0058134531570905685,0.994767997102022,0.9976025165967717,0.002420166852859836,0.9977629336295417,0.9754915062960322,0.020526802010943257,0.9754768392370572,0.9756382821723731,0.024497069906929386,0.9756471053151551,0.9812604724474566,0.015549619460995702,0.9812108559498957,0.9878048780487805,0.021122570824010718,0.9873949579831933,0.97508608815427,0.017661790005105944,0.975103734439834,734,4
XGBoost,0.9938426472517381,0.0057370920601027735,0.9942287426727261,0.9974663671601498,0.002307618358549757,0.9975734628069849,0.9781643502019483,0.022864919925747275,0.9782016348773842,0.9824166994621539,0.017059963922585377,0.9824557070407693,0.982769857728405,0.018349716841537408,0.9831578947368421,0.9979166666666667,0.0036084391824351483,0.9978632478632479,0.9688016528925619,0.03603327241282022,0.9688796680497925,734,4
RandomForest,0.9933001552319735,0.006484668305039061,0.9927262398735427,0.9969554934285113,0.0029741480616831913,0.9965524935623297,0.9700344499881207,0.025942671710135236,0.9700272479564033,0.973382362586908,0.02522946848310857,0.9733912928933676,0.9766734279918865,0.02015784354357004,0.9768421052631578,0.9914529914529915,0.014803853056144246,0.9914529914529915,0.9626377410468319,0.02962159161922401,0.9626556016597511,734,4
ExtraTrees,0.9910539376448468,0.009586428601198373,0.9912731344266613,0.9963880135765779,0.003798900863116716,0.9964268674749949,0.9782088976003802,0.016801875796324858,0.9782016348773842,0.9786640758231666,0.016099471146519998,0.9786685766976223,0.9832256649985006,0.012978027437502475,0.9832985386221295,0.9895099712540424,0.009065772166535506,0.9894957983193278,0.9771694214876032,0.019850576901426473,0.9771784232365145,734,4
KNN,0.9794573166732258,0.01222661509167703,0.979714153988013,0.9821030712954945,0.010673788723999591,0.9822230988504941,0.9686980280351627,0.014022252409020773,0.9686648501362398,0.9647924045651318,0.01659461393558003,0.9647796878087334,0.9762256357938599,0.010580544571276496,0.9761658031088083,0.9752723630435781,0.012852257630231028,0.9751552795031055,0.9772038567493113,0.008990571372741576,0.9771784232365145,734,4
SVM_Linear,0.9068440082644628,0.023326477751505533,0.900954192188632,0.9539862920997221,0.00908602448193301,0.9433747158157859,0.8106290092658588,0.030816043661532094,0.8106267029972752,0.8122339466089465,0.03759209640416183,0.8122571296845156,0.8485418558501204,0.02343353682319576,0.8484187568157033,0.8950089476436008,0.03234591843926314,0.8942528735632184,0.8070075757575758,0.020997626156915358,0.8070539419087137,734,4
LogisticRegression,0.9030461541825178,0.02759004624864376,0.8995340183099519,0.9507041490471917,0.011098953770860266,0.9416819451747862,0.7697716203373723,0.034131954366114665,0.7697547683923706,0.7536612062180243,0.04243234049921389,0.7536801027464928,0.8213490130094117,0.024687794257584664,0.8211640211640212,0.8389682470815852,0.03400751185438219,0.838012958963283,0.8049414600550965,0.02258283129606107,0.8049792531120332,734,4
SVM_RBF,0.9003244020289476,0.023181493022021812,0.826080155437002,0.9507373231986727,0.009979819778458385,0.8839928961794384,0.8080155618911855,0.04663774586064886,0.8079019073569482,0.752548619309983,0.04850010597894111,0.7524287031548442,0.8624138448628741,0.04014829894459205,0.8640308582449373,0.8106541107922887,0.03709609470890577,0.8072072072072072,0.9297004132231405,0.0935679424355122,0.9294605809128631,734,4
NaiveBayes,0.8622786304604486,0.06708209780006046,0.8721761180267404,0.8578015605963931,0.0763669136346468,0.9163947724881532,0.8569434545022572,0.04077755722364283,0.8569482288828338,0.8030536698150335,0.06509215968878397,0.8030280576961075,0.9005002834704474,0.025008484484508833,0.8995215311004785,0.8388678880456324,0.053894736614911065,0.8348134991119005,0.975154958677686,0.017531801361474846,0.975103734439834,734,4
