Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.6740919701213819,0.19787649637222482,0.6310096153846153,0.7757094843493879,0.15443972233399753,0.7171894049994153,0.6132759096051644,0.15778239235781696,0.5689655172413793,0.6226423902894491,0.17594295909072794,0.5697115384615384,0.6620855614973262,0.18740064713098348,0.6206896551724138,0.6294117647058823,0.2335227440150495,0.5625,0.614857294269059,0.1386078146340593,0.5901639344262295,0.6158730158730158,0.23812698201086419,0.5769230769230769,16.0,16.0,2.1908902300206643,12,16.0,18
ExtraTrees,0.6586422346716465,0.15183066478334473,0.6352163461538463,0.789177404156709,0.05937979987005496,0.7326660221075678,0.6371576205280322,0.07341102324957512,0.6206896551724138,0.6696358543417367,0.09163001473486025,0.6292067307692308,0.7781818181818182,0.20559126585300583,0.7,0.6011764705882353,0.29029039272894763,0.546875,0.5851648351648351,0.13960081328847856,0.6140350877192983,0.738095238095238,0.24187476379429135,0.7115384615384616,16.0,16.0,2.1908902300206643,12,16.0,18
SVM_Linear,0.6412628384687208,0.20913708873963224,0.5823317307692307,0.7574506315294276,0.1623408759213429,0.6803979672853449,0.556538604147058,0.09511707331899825,0.5517241379310345,0.5850980392156863,0.11470571476441585,0.5378605769230769,0.6334869431643625,0.2335199871515964,0.581081081081081,0.7035294117647058,0.2550961552883668,0.671875,0.5948575617930457,0.09768236488352278,0.6231884057971014,0.4666666666666666,0.33993463423951903,0.40384615384615385,16.0,16.0,2.1908902300206643,12,16.0,18
SVM_RBF,0.6389355742296919,0.19963245657376283,0.6036658653846154,0.7685474380347681,0.13967691596924478,0.6895243908968774,0.5499957217421066,0.1150167328763561,0.5689655172413793,0.5741013071895426,0.07352741464244975,0.5408653846153846,0.6019770737234585,0.19648182261726027,0.5777777777777777,0.8176470588235294,0.22507207611422342,0.8125,0.6335403726708073,0.1094767605895524,0.6753246753246753,0.33055555555555555,0.36771734985273136,0.2692307692307692,16.0,16.0,2.1908902300206643,12,16.0,18
RandomForest,0.6140787426081544,0.13967285654231662,0.5850360576923078,0.7040775019123557,0.09055838272502902,0.6637348093862525,0.5926128747040871,0.09031618807011715,0.5948275862068966,0.620485527544351,0.08041097736495743,0.5877403846153846,0.6565079365079365,0.2225159057107619,0.6268656716417911,0.691764705882353,0.2116862599800938,0.65625,0.6131015037593984,0.10233431432683966,0.6412213740458015,0.5492063492063493,0.24048535788487596,0.5192307692307693,16.0,16.0,2.1908902300206643,12,16.0,18
GradientBoosting,0.6001206037970744,0.17609526462012903,0.6015625,0.6980650431441623,0.09873161192756447,0.6601049738832638,0.5838714431039237,0.12259902028144079,0.5603448275862069,0.5984733893557422,0.14972260258051068,0.5546875,0.6004761904761905,0.11574857418691538,0.6,0.6564705882352941,0.23309561131398598,0.609375,0.5993541830579596,0.10932026744905177,0.6046511627906976,0.5404761904761904,0.19160380513076866,0.5,16.0,16.0,2.1908902300206643,12,16.0,18
KNN,0.5987142079053843,0.1310191267421053,0.5671574519230769,0.6878333346236228,0.11445628129122927,0.6886937198762482,0.5262794367911164,0.09157838897949076,0.5344827586206896,0.5584033613445378,0.06612977288809278,0.5222355769230769,0.5575985221674877,0.14961169578654313,0.5694444444444444,0.6882352941176471,0.2781550686479268,0.640625,0.5651882454951509,0.13400164462437614,0.6029411764705882,0.42857142857142855,0.22438011246597683,0.40384615384615385,16.0,16.0,2.1908902300206643,12,16.0,18
NaiveBayes,0.580249766573296,0.1852699671426288,0.5084134615384616,0.6602667533949541,0.10468050843465851,0.6170182094028723,0.5120290351102365,0.09479724799387708,0.5086206896551724,0.5246615312791784,0.10853402718335405,0.4879807692307692,0.5614285714285714,0.17624452195536286,0.5432098765432098,0.7235294117647059,0.16386339149628376,0.6875,0.5907108772641507,0.07819255118629873,0.6068965517241379,0.3257936507936508,0.2763580498753648,0.28846153846153844,16.0,16.0,2.1908902300206643,12,16.0,18
XGBoost,0.579863834422658,0.1413812718250165,0.5420673076923077,0.681619601440351,0.10622547314320512,0.6184975466664806,0.5253358432446308,0.08533615886701944,0.5258620689655172,0.5328688141923437,0.08629962806486648,0.5198317307692308,0.5439285714285714,0.1644859028758938,0.5692307692307692,0.5780392156862745,0.10804188459747491,0.578125,0.5413166642578408,0.11708062974372581,0.5736434108527132,0.48769841269841263,0.14042461612662827,0.46153846153846156,16.0,16.0,2.1908902300206643,12,16.0,18
LightGBM,0.5627715530656707,0.1572827197476309,0.5279447115384617,0.664861987746321,0.10918891519474826,0.620440821120105,0.5488049399617809,0.10581214125568301,0.5431034482758621,0.5733940242763772,0.1258657796276587,0.5372596153846154,0.5675000000000001,0.14352700094407325,0.5846153846153846,0.6364705882352941,0.24059902176309111,0.59375,0.5625552825552826,0.13004014847198966,0.5891472868217055,0.5103174603174603,0.1679392084278929,0.4807692307692308,16.0,16.0,2.1908902300206643,12,16.0,18
