fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.75,0.760368167186349,0.6521739130434783,0.6553030303030303,0.6666666666666666,0.6153846153846154,0.7272727272727273,20
2,0.6515151515151514,0.617156862745098,0.5294117647058824,0.5606060606060606,0.5,0.4,0.6666666666666666,20
3,0.7999999999999999,0.8197563120640043,0.8695652173913043,0.8615384615384616,0.8888888888888888,0.8571428571428571,0.9230769230769231,20
4,0.46249999999999997,0.7242477875596117,0.47058823529411764,0.47916666666666663,0.55,0.6875,0.4583333333333333,20
5,0.5694444444444444,0.60744651136808,0.5882352941176471,0.5972222222222222,0.5333333333333333,0.6666666666666666,0.4444444444444444,20
