k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.6111111111111112,0.08778905377852193,"[0.6666666666666666, 0.6794871794871795, 0.4871794871794872]",auc,LogisticRegression
6,0.600936100936101,0.15927892158419574,"[0.6190476190476191, 0.7863247863247864, 0.3974358974358974]",auc,LogisticRegression
14,0.5994098494098493,0.09861689990412988,"[0.5952380952380952, 0.7222222222222222, 0.4807692307692307]",auc,LogisticRegression
12,0.585927960927961,0.09014476172553935,"[0.5654761904761905, 0.7051282051282052, 0.4871794871794871]",auc,LogisticRegression
18,0.5832824582824583,0.12203564214543948,"[0.5297619047619048, 0.7521367521367521, 0.46794871794871795]",auc,LogisticRegression
16,0.5694953194953195,0.12873611703241672,"[0.5119047619047619, 0.7478632478632479, 0.4487179487179487]",auc,LogisticRegression
10,0.5667480667480668,0.06570772311631597,"[0.5357142857142857, 0.6581196581196582, 0.5064102564102564]",auc,LogisticRegression
4,0.5478734228734229,0.19044106116664555,"[0.5773809523809523, 0.764957264957265, 0.3012820512820513]",auc,LogisticRegression
