Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
ADC_IH_IntensityHistogramMedian_Intensity,ADC_IH_IntensityHistogramMedian_Intensity,0.059905850488376884,5
ADC_IB_MedianIntensity,ADC_IB_MedianIntensity,0.059497746132142336,3
Post1_IH_IntensityHistogramMode_Intensity,Post1_IH_IntensityHistogramMode_Intensity,0.059449356050633506,2
Post1_Morph_Compactness2,Post1_Morph_Compactness2,0.043283187665547854,2
Post1_Morph_Compactness1,Post1_Morph_Compactness1,0.0413804952845327,2
Post1_IB_RootMeanSquareIntensity,Post1_IB_RootMeanSquareIntensity,0.04066616491927927,2
Post1_Morph_Sphericity,Post1_Morph_Sphericity,0.040211519407748864,5
Post1_IB_IntensityBasedQuartileCoefficientOfDispersion,Post1_IB_IntensityBasedQuartileCoefficientOfDispersion,0.02360638832925355,3
ADC_GLSZM_GreyLevelVariance,ADC_GLSZM_GreyLevelVariance,0.006091361791020337,2
Post1_IB_IntensityBasedEnergy,Post1_IB_IntensityBasedEnergy,0.0032641767154163288,3
