fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,300,8,0.01226144306124255,0.9562183778914016,0.7884507497000164,0.048119067425824946,0.004695214397948433
2,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
3,300,7,0.03136736990792015,0.6701641814969347,0.6864160231449616,1.125114097015166e-08,1.8699809444863598e-06
4,300,8,0.2027848972867164,0.7438031375747609,0.7994294729378736,1.5601289828756666e-05,1.152688441528122e-05
5,300,8,0.01226144306124255,0.9562183778914016,0.7884507497000164,0.048119067425824946,0.004695214397948433
