Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_RBF,0.7095426928202048,0.06937679233708598,0.6318750000000001,0.7889609630289293,0.12360814353749687,0.7281543991840038,0.560857982597113,0.04265988695543205,0.5614035087719298,0.5904891015417331,0.07273278781268888,0.565625,0.6539393939393939,0.1892074233105368,0.6296296296296297,0.5537054758107389,0.14048341011016618,0.53125,0.5698653198653199,0.06537104454796984,0.576271186440678,0.6272727272727272,0.2205261260443667,0.6,15.6,15.6,1.9595917942265424,14,14.0,18
ExtraTrees,0.6895970988076251,0.1523937708309095,0.5946875,0.8008704349747559,0.12470978870360049,0.6770823967222774,0.5817747469921383,0.10912170566643212,0.5789473684210527,0.6162612971823498,0.11951881946691982,0.5856250000000001,0.6685314685314686,0.2137792217022636,0.6538461538461539,0.5635832004253056,0.2195893777409499,0.53125,0.5785121057432271,0.14685934045305338,0.5862068965517241,0.668939393939394,0.17231476526618944,0.64,15.6,15.6,1.9595917942265424,14,14.0,18
SVM_Linear,0.6756123090094381,0.16038204126457434,0.6146875,0.7631251168910768,0.15894057940518294,0.7173731518609444,0.55769447943361,0.10187064279668102,0.5526315789473685,0.5896996278575225,0.09873319211789298,0.56,0.6556060606060605,0.20046525315545674,0.6274509803921569,0.5384901648059542,0.2316022423256288,0.5,0.5469800569800569,0.14781219853361433,0.5565217391304348,0.6409090909090909,0.19365509465055097,0.62,15.6,15.6,1.9595917942265424,14,14.0,18
RandomForest,0.6501177875819024,0.12050386526207213,0.5653125,0.7861301924402871,0.11480667913662526,0.7220590228673209,0.5299888517279822,0.11173458194800771,0.5263157894736842,0.561644072301967,0.12242747966269513,0.53,0.6301298701298701,0.2233545745687168,0.5925925925925926,0.5376820839978734,0.23187241956598434,0.5,0.5338744264231521,0.15009854626998007,0.5423728813559322,0.5856060606060606,0.22562025516531795,0.56,15.6,15.6,1.9595917942265424,14,14.0,18
LogisticRegression,0.6446129211918684,0.1548492307799376,0.60703125,0.7127792922937041,0.19198067916883765,0.7026226637038053,0.5822076474250386,0.09230637204921965,0.5789473684210527,0.6121198830409356,0.0980764956971947,0.5790625,0.6854545454545454,0.1842204931125868,0.6379310344827587,0.615906432748538,0.24017207105173427,0.578125,0.6003598740440845,0.1013812193395901,0.6065573770491803,0.6083333333333333,0.33082388735465346,0.58,15.6,15.6,1.9595917942265424,14,14.0,18
LightGBM,0.6290755469942073,0.12763769703376177,0.5506249999999999,0.7213909129898832,0.153824830434438,0.642465861124334,0.5455486542443064,0.0628425210984428,0.543859649122807,0.5865031897926636,0.08064351453299515,0.5434375,0.6435746606334841,0.21060670737839374,0.603448275862069,0.5904306220095694,0.2373352364663394,0.546875,0.5644615384615383,0.110750188296716,0.5737704918032787,0.5825757575757576,0.22863731750709712,0.54,15.6,15.6,1.9595917942265424,14,14.0,18
KNN,0.6189792260725275,0.08784915494738281,0.57640625,0.7287148495228317,0.1065793750394449,0.6951107054409286,0.5491740143914057,0.09645619133844993,0.543859649122807,0.5858253588516746,0.07783743224035514,0.5587500000000001,0.6677272727272727,0.20258861952323623,0.6363636363636364,0.469377990430622,0.18253241175817683,0.4375,0.5128973238813056,0.1409429976640179,0.5185185185185185,0.7022727272727273,0.151242178345064,0.68,15.6,15.6,1.9595917942265424,14,14.0,18
XGBoost,0.6162637539671033,0.11059796256114282,0.5278125,0.7257426909055773,0.11842990596128522,0.6531263258787421,0.520107428803081,0.09937891885823703,0.5175438596491229,0.5630582137161084,0.11310106017476988,0.515625,0.6285606060606062,0.22515472692354183,0.576271186440678,0.5799043062200957,0.250106270767138,0.53125,0.5445494505494505,0.13330459860234975,0.5528455284552846,0.5462121212121211,0.25317542563063006,0.5,15.6,15.6,1.9595917942265424,14,14.0,18
GradientBoosting,0.6096064426447201,0.1614434588455259,0.5396875,0.7002514459386852,0.15724669941896172,0.658595517827372,0.5139961487787574,0.11298521044692675,0.5087719298245614,0.5409694691273639,0.12438833443036036,0.5078125,0.5934523809523811,0.15075990650283722,0.5689655172413793,0.5665709728867624,0.25045632876949214,0.515625,0.5378080310494104,0.1316780371275057,0.5409836065573771,0.5153679653679653,0.21040631113234756,0.5,15.6,15.6,1.9595917942265424,14,14.0,18
NaiveBayes,0.5721597496956348,0.09468877670526891,0.5721875000000001,0.6328681904448612,0.11808649071230574,0.6076846987834794,0.5467807554764076,0.10870404625066611,0.5526315789473685,0.5267287537024379,0.07571149467825247,0.525,0.5679655870445345,0.15076569202263906,0.5783132530120482,0.7397129186602871,0.10588785682059783,0.75,0.6345621554450078,0.11708795759494126,0.6530612244897959,0.31374458874458877,0.11538359908042199,0.3,15.6,15.6,1.9595917942265424,14,14.0,18
