Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7454970184874491,0.06426670154197693,0.6896875,0.8072871254937825,0.09480414407719563,0.7403624415696097,0.662231970927623,0.0645687995819173,0.6578947368421053,0.6962466772993089,0.040331849347708185,0.6646875,0.7558441558441559,0.1354415329133399,0.7358490566037735,0.6500691121743752,0.1504262405276037,0.609375,0.6712202729044834,0.05265631878293707,0.6666666666666666,0.7424242424242424,0.14899417901744877,0.72,13.2,13.2,2.993325909419153,10,14.0,18
SVM_Linear,0.7259719661872771,0.08102776579379221,0.6587499999999998,0.7737811605145783,0.1281301325682692,0.7218668513926163,0.6169149690888821,0.04675023353210195,0.6140350877192983,0.6555037214247741,0.02935519252403707,0.6059375,0.6940142210730447,0.17334630652375108,0.6515151515151515,0.7284316852737904,0.19832289847920295,0.671875,0.6614747571269309,0.06335135483499622,0.6615384615384615,0.5825757575757576,0.2286373175070971,0.54,13.2,13.2,2.993325909419153,10,14.0,18
SVM_RBF,0.7192335406928708,0.07912315783873987,0.6575,0.8146318447132792,0.06531973648254086,0.7563838730219706,0.6431843518800041,0.05147586446173993,0.6403508771929824,0.6806153641679957,0.040985387039619715,0.6359375,0.7152472527472528,0.15926935691515684,0.6825396825396826,0.725624667729931,0.1866410838278234,0.671875,0.679443825095999,0.051210850086652666,0.6771653543307087,0.6356060606060605,0.19960935218635703,0.6,13.2,13.2,2.993325909419153,10,14.0,18
ExtraTrees,0.7142813300468803,0.1194522184602248,0.5953125,0.805111880337348,0.11460170125271638,0.6794452357878725,0.6163068815242727,0.0945430669159678,0.6140350877192983,0.6485951621477938,0.09712523216300312,0.6190625000000001,0.703030303030303,0.1827878185033258,0.6851851851851852,0.6100691121743753,0.15822004554802313,0.578125,0.626688609297305,0.09984921141609951,0.6271186440677966,0.6871212121212121,0.17271398141312683,0.66,13.2,13.2,2.993325909419153,10,14.0,18
KNN,0.6874375562413839,0.1008771851105791,0.61921875,0.7343939245309214,0.12274220086361824,0.6670789931442287,0.602762454936368,0.08276585757418153,0.6052631578947368,0.6367729930887827,0.0999639357114492,0.6003125,0.6779220779220779,0.20903040182833235,0.6507936507936508,0.6644550770866561,0.11301798275175637,0.640625,0.6421317033790797,0.08019846908555608,0.6456692913385826,0.6090909090909091,0.2407422711919519,0.56,13.2,13.2,2.993325909419153,10,14.0,18
LightGBM,0.6628745820013762,0.09089660768279181,0.59140625,0.7236383339881819,0.12608466851611763,0.6519870571781672,0.5429338777164865,0.09938024758498787,0.543859649122807,0.5607522594364699,0.13947134012586188,0.5434375,0.6117216117216118,0.21691663162331076,0.603448275862069,0.5624136097820308,0.17386185599248635,0.546875,0.5626802115005382,0.12941857845524793,0.5737704918032787,0.5590909090909091,0.24376523050530768,0.54,13.2,13.2,2.993325909419153,10,14.0,18
NaiveBayes,0.6602558853515792,0.08626732708282617,0.5924999999999999,0.7324644415997895,0.13621597265263524,0.6369077726543773,0.6198033850207763,0.08014525536334245,0.6228070175438597,0.5981683375104427,0.09994124706808992,0.600625,0.6406015037593985,0.12634963071563565,0.6329113924050633,0.7784795321637427,0.142426369333692,0.78125,0.6854901960784313,0.06884112394507198,0.6993006993006993,0.41785714285714287,0.305059378629466,0.42,13.2,13.2,2.993325909419153,10,14.0,18
RandomForest,0.6500994451233686,0.14587590117496554,0.5809375,0.7279181921425575,0.17228771281057792,0.6147945351866596,0.5607204389813086,0.059645853367902166,0.5614035087719298,0.5751387939545834,0.08739132948142234,0.5546875,0.6159965034965035,0.15546362461651153,0.609375,0.6311217437533226,0.13728746243617618,0.609375,0.6034632034632035,0.07252083668007593,0.609375,0.5191558441558441,0.17884984199258455,0.5,13.2,13.2,2.993325909419153,10,14.0,18
XGBoost,0.6438446207345729,0.1294885022474542,0.6025,0.7179828963581151,0.1648626324695626,0.6745797009929966,0.5932762889284628,0.10040679934883072,0.5964912280701754,0.6211595276068961,0.1144931542224688,0.5903125,0.6602564102564102,0.21378219544069255,0.640625,0.6549813928761298,0.1220956097000471,0.640625,0.6330926745064194,0.1066270337219538,0.640625,0.5873376623376624,0.23100866737844586,0.54,13.2,13.2,2.993325909419153,10,14.0,18
GradientBoosting,0.6302200807344348,0.10852097310297293,0.58109375,0.725216924361442,0.12246311358048441,0.6770981603944752,0.5256801169844649,0.07117869689672589,0.5263157894736842,0.53820896939318,0.11233603233689772,0.5146875,0.5925,0.15706509620041126,0.5735294117647058,0.640595427963849,0.13518019330781653,0.609375,0.5898955067920585,0.04911095843993197,0.5909090909090909,0.4358225108225108,0.24246859133612395,0.42,13.2,13.2,2.993325909419153,10,14.0,18
