Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_Linear,0.6640102707749767,0.1478468905506245,0.5793269230769231,0.7040327850252616,0.06859891657572918,0.6249390423715075,0.5473137294049419,0.03961227225060461,0.5517241379310345,0.5690849673202615,0.0629416685311873,0.5342548076923077,0.5739911448450348,0.1362008301625715,0.5769230769230769,0.7270588235294118,0.23733234840328005,0.703125,0.5968137254901962,0.08885944821947778,0.6338028169014085,0.41111111111111115,0.24932006302574306,0.36538461538461536,12.8,12.8,6.3999999999999995,4,18.0,18
ExtraTrees,0.6475101151571739,0.12563770699983004,0.596454326923077,0.7076069759773002,0.10196033159445543,0.6872053707149861,0.5985368358004621,0.13744760098062064,0.5603448275862069,0.6025116713352008,0.17084027362196214,0.5564903846153846,0.6653968253968254,0.16817128846070795,0.6031746031746031,0.6447058823529412,0.20314482535670003,0.59375,0.6173872180451128,0.07074539733633635,0.5984251968503937,0.5603174603174603,0.2774646761489758,0.5192307692307693,12.8,12.8,6.3999999999999995,4,18.0,18
NaiveBayes,0.6359586056644881,0.08104087880963477,0.5674579326923077,0.6864210221442709,0.16710475770968838,0.6183499463994796,0.547959270984855,0.11541578924442573,0.5689655172413793,0.5577054154995331,0.06749649148535584,0.5426682692307692,0.5569264069264068,0.14474289939245,0.5795454545454546,0.8388235294117647,0.10307386406498593,0.796875,0.6462846139739592,0.11179591958460178,0.6710526315789473,0.2765873015873016,0.15129199191575954,0.28846153846153844,12.8,12.8,6.3999999999999995,4,18.0,18
XGBoost,0.6235262994086523,0.12180198094879605,0.62109375,0.7028352961208848,0.06517576475277063,0.6749641171485903,0.5850684045900953,0.07595805612036925,0.5862068965517241,0.5769140989729225,0.08834446780460328,0.578125,0.590046685340803,0.1399048496309758,0.6176470588235294,0.6450980392156862,0.10638948993137673,0.65625,0.6015847780553664,0.10190870596053464,0.6363636363636364,0.5087301587301587,0.15865871408006538,0.5,12.8,12.8,6.3999999999999995,4,18.0,18
LogisticRegression,0.5987270463741051,0.0802480534683642,0.5892427884615384,0.6679341981543596,0.08209240256400996,0.642877266359384,0.5789552494224351,0.08964712469768255,0.5603448275862069,0.570359477124183,0.07682613840835663,0.5618990384615384,0.595,0.06254998001598402,0.6140350877192983,0.5462745098039216,0.1321725713594225,0.546875,0.5579220779220779,0.08879183622436286,0.5785123966942148,0.5944444444444444,0.1401057801435388,0.5769230769230769,12.8,12.8,6.3999999999999995,4,18.0,18
LightGBM,0.5963799408652349,0.09474492409021985,0.5911959134615384,0.7128132246984472,0.07593834470928544,0.6976673977128764,0.5539507334835477,0.080696878387638,0.5344827586206896,0.5546848739495798,0.09382264608667108,0.5330528846153846,0.5943724696356274,0.14271610527631495,0.5833333333333334,0.5462745098039216,0.12682864650692655,0.546875,0.5412698412698413,0.0781494198418487,0.5645161290322581,0.5630952380952381,0.22767682072156037,0.5192307692307693,12.8,12.8,6.3999999999999995,4,18.0,18
SVM_RBF,0.5699626517273576,0.22583903130556737,0.49999999999999994,0.6887196241165415,0.17225086307593862,0.6055525673274801,0.4451180323816587,0.10311628794670745,0.47413793103448276,0.48464052287581705,0.024707265583576207,0.4549278846153846,0.39733975701717633,0.23858749449858377,0.5189873417721519,0.6470588235294118,0.37016782876593585,0.640625,0.46087262200165424,0.2512231162690442,0.5734265734265734,0.32222222222222224,0.37581187833972807,0.2692307692307692,12.8,12.8,6.3999999999999995,4,18.0,18
RandomForest,0.5594782913165266,0.09382046256543465,0.5680588942307693,0.6613714423432052,0.13310414391236922,0.6775368719479907,0.5571841457269711,0.04174593001265463,0.5603448275862069,0.557985527544351,0.04707901963694504,0.5510817307692308,0.5886141490088859,0.17106105934117236,0.5942028985507246,0.6250980392156863,0.12070789535708865,0.640625,0.5755555555555556,0.1004680404929539,0.6165413533834586,0.4908730158730158,0.19726493421436345,0.46153846153846156,12.8,12.8,6.3999999999999995,4,18.0,18
GradientBoosting,0.5406248054777467,0.051014336057817126,0.5213341346153847,0.6468926778089431,0.14436741362521513,0.6458758639648853,0.458751889563903,0.06528008193617522,0.47413793103448276,0.4665289449112978,0.031678745906859346,0.46033653846153844,0.4978210678210678,0.13914374698042628,0.5205479452054794,0.5898039215686274,0.11165388382481,0.59375,0.5152801557213322,0.10357935188107957,0.5547445255474452,0.34325396825396826,0.14569491865623665,0.3269230769230769,12.8,12.8,6.3999999999999995,4,18.0,18
KNN,0.5095899470899471,0.19392735440664743,0.4959435096153846,0.5641320151893551,0.18416118894530317,0.5665624125818709,0.5272605839346662,0.16120302767730693,0.5172413793103449,0.5372829131652661,0.15520929190018537,0.49939903846153844,0.5404347826086956,0.1774722747856136,0.5512820512820513,0.7364705882352942,0.22354179532260932,0.671875,0.5962266112266112,0.16263740266405954,0.6056338028169014,0.3380952380952381,0.22033495653505053,0.3269230769230769,12.8,12.8,6.3999999999999995,4,18.0,18
