Fold,Feature_Rank_in_Fold,Feature_Name
1,1,IH_MinimumHistogramGradientGreyLevel_Intensity
1,2,GLCM_Correlation
1,3,IB_MinimumIntensity
1,4,IB_MeanIntensity
1,5,Morph_Sphericity
1,6,IH_AreaUnderCurveCIVH_Intensity
2,1,GLCM_InverseVariance
2,2,IH_IntensityHistogram10thPercentile
2,3,Morph_Sphericity
2,4,IB_IntensitySkewness
2,5,Morph_Compactness1
2,6,GLCM_InverseDifferenceMoment
3,1,IH_IntensityHistogramMode_Intensity
3,2,GLSZM_SmallZoneEmphasis
3,3,Morph_Compactness2
3,4,IB_25thIntensityPercentile
3,5,Morph_Sphericity
3,6,GLRLM_LongRunHighGreyLevelEmphasis
4,1,IB_50thIntensityPercentile
4,2,Morph_Sphericity
4,3,IH_IntensityHistogramMode_Intensity
4,4,Morph_Compactness1
4,5,IH_IntensityHistogram90thPercentile
4,6,IB_MaximumIntensity
5,1,GLCM_Correlation
5,2,IH_IntensityHistogramMode_Intensity
5,3,Morph_Sphericity
5,4,GLRLM_RunPercentage
5,5,IH_IntensityHistogramMedian_Intensity
5,6,Morph_Compactness1
6,1,IB_MedianIntensity
6,2,Morph_Sphericity
6,3,GLSZM_LargeZoneHighGreyLevelEmphasis
6,4,IH_MinimumHistogramGradientGreyLevel_Intensity
6,5,IB_50thIntensityPercentile
6,6,Morph_Compactness1
7,1,IB_AreaUnderCurveCIVH
7,2,Morph_Sphericity
7,3,GLSZM_SmallZoneEmphasis
7,4,IH_MinimumHistogramGradientGreyLevel_Intensity
7,5,Morph_Compactness1
7,6,IB_MaximumIntensity
8,1,Morph_Compacity
8,2,IH_IntensityHistogramMode_Intensity
8,3,IH_IntensityHistogram90thPercentile
8,4,Morph_Compactness2
8,5,IB_10thIntensityPercentile
8,6,Morph_SphericalDisproportion
9,1,IB_AreaUnderCurveCIVH
9,2,Morph_Sphericity
9,3,GLSZM_LargeZoneHighGreyLevelEmphasis
9,4,GLCM_Correlation
9,5,IH_IntensityHistogramMode_Intensity
9,6,IH_IntensityHistogram50thPercentile
10,1,IB_AreaUnderCurveCIVH
10,2,Morph_Sphericity
10,3,Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm
10,4,IH_IntensityHistogram10thPercentile
10,5,GLCM_ClusterShade
10,6,Morph_Compactness1
11,1,IB_50thIntensityPercentile
11,2,Morph_Compactness1
11,3,GLCM_NormalisedInverseDifference
11,4,IH_IntensityHistogramMode_Intensity
11,5,Morph_Compactness2
11,6,IB_MedianIntensity
12,1,GLCM_InverseVariance
12,2,Morph_Compacity
12,3,IH_IntensityHistogramMode_Intensity
12,4,Morph_Compactness2
12,5,IB_IntensityRange
12,6,Morph_SphericalDisproportion
13,1,GLRLM_LongRunHighGreyLevelEmphasis
13,2,Morph_Sphericity
13,3,IH_MinimumHistogramGradientGreyLevel_Intensity
13,4,NGTDM_Contrast
13,5,IB_IntensitySkewness
13,6,Morph_Compactness1
14,1,IH_IntensityHistogramMedian_Intensity
14,2,Morph_Sphericity
14,3,GLSZM_LargeZoneHighGreyLevelEmphasis
14,4,IH_MinimumHistogramGradientGreyLevel_Intensity
14,5,GLCM_Correlation
14,6,Morph_Compactness1
15,1,GLSZM_GreyLevelVariance
15,2,Morph_Sphericity
15,3,Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist
15,4,IH_MinimumHistogramGradient_Intensity
15,5,IH_IntensityHistogramMode_Intensity
15,6,Morph_Compactness1
