Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6697993827160493,0.6736237373737374,0.003824354657688045,0.1660136067981408,0.1527055635324458,-0.013308043265695013,0.65,0.6390532544378698,-0.010946745562130267,0.7660394977061962,0.757983352629916,-0.008056145076280163,0.7159572928688558,0.707072471247949,-0.008884821620906758,0.6648358585858585,0.6385858585858586,-0.026249999999999885,0.6384615384615384,0.6115384615384616,-0.026923076923076827,0.6193701723113488,0.6039512774806892,-0.015418894830659613,0.6386554621848739,0.6166666666666667,-0.021988795518207205,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6409441638608305,0.6550785634118967,0.014134399551066212,0.1040525526848337,0.118114901162038,0.014062348477204306,0.6177514792899409,0.6258875739644971,0.008136094674556227,0.6840140095870455,0.6947582262062045,0.01074421661915903,0.7072410768829811,0.6809482862583496,-0.026292790624631523,0.5894823232323232,0.6011489898989899,0.011666666666666714,0.5596153846153846,0.5884615384615384,0.028846153846153744,0.5858475884791674,0.5968966980731687,0.011049109594001294,0.6046511627906976,0.6190476190476191,0.01439645625692143,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6441505331088665,0.641010101010101,-0.0031404320987654666,0.1298552805003101,0.1241557719606782,-0.005699508539631887,0.5909763313609468,0.6218934911242604,0.03091715976331355,0.6980111563541888,0.7104314024077916,0.012420246053602813,0.6904982265171455,0.721545522246005,0.031047295728859448,0.5438510101010101,0.6042045454545454,0.06035353535353527,0.5192307692307692,0.5769230769230769,0.05769230769230771,0.6060829493087557,0.6196344396344398,0.013551490325684035,0.625,0.6201550387596899,-0.004844961240310086,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6795412457912458,0.6510718294051626,-0.028469416386083135,0.133522987226891,0.1348320416228251,0.0013090543959341228,0.6562130177514793,0.6292899408284025,-0.026923076923076827,0.7194996487680194,0.6957739562499905,-0.023725692518028918,0.70171786396688,0.6754949875700615,-0.026222876396818418,0.6068434343434344,0.6282323232323231,0.02138888888888879,0.5846153846153846,0.5961538461538461,0.011538461538461497,0.5635056446821152,0.5675396825396825,0.004034037857567285,0.5950413223140496,0.5932203389830508,-0.0018209833309987822,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6496226150392818,0.6666428170594838,0.017020202020202047,0.1440556661420094,0.1291573977799592,-0.014898268362050215,0.6349112426035504,0.6366863905325445,0.0017751479289941363,0.7002339983185671,0.7144600890586921,0.01422609074012493,0.6720450730209924,0.6745888215544948,0.0025437485335024768,0.6539267676767677,0.6550378787878788,0.0011111111111110628,0.6153846153846154,0.6173076923076923,0.0019230769230769162,0.6357393483709273,0.6323449649765439,-0.00339438339438336,0.64,0.6341463414634146,-0.005853658536585371,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.649767115600449,0.6584259259259259,0.008658810325476884,0.0798996983507528,0.0917089315209446,0.011809233170191794,0.6334319526627219,0.6375739644970415,0.004142011834319614,0.6901508249438422,0.6949333190703266,0.00478249412648446,0.6522940804924183,0.6557387912248337,0.003444710732415368,0.60385101010101,0.6260858585858585,0.02223484848484847,0.5980769230769231,0.6230769230769231,0.025000000000000022,0.6752924594785059,0.6561500015353319,-0.01914245794317404,0.6853146853146853,0.6814814814814815,-0.0038332038332038465,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6454096520763188,0.662763748597082,0.01735409652076314,0.1394952288028011,0.1391298611308083,-0.00036536767199280007,0.6201183431952664,0.631656804733728,0.011538461538461608,0.7341568661523253,0.7349550048499607,0.0007981386976353422,0.7251018474465798,0.7297624702255889,0.004660622779009138,0.6337247474747475,0.6269823232323233,-0.0067424242424242165,0.6076923076923078,0.6019230769230769,-0.00576923076923086,0.6106083459024635,0.5983276685363972,-0.012280677366066306,0.6290322580645161,0.6115702479338843,-0.017462010130631866,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6142017396184063,0.5847081930415263,-0.02949354657687997,0.1869550365158613,0.1934073493176061,0.006452312801744797,0.6121301775147929,0.6297337278106508,0.017603550295857917,0.6798035452391982,0.6643040540091101,-0.015499491230088092,0.6638421543300452,0.6739298121799071,0.010087657849861875,0.5853787878787878,0.6267676767676768,0.04138888888888892,0.5461538461538462,0.5961538461538461,0.04999999999999993,0.6213960979918427,0.7011414644245155,0.07974536643267283,0.6433566433566433,0.7142857142857143,0.07092907092907097,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6168125701459035,0.5860549943883276,-0.030757575757575872,0.2209785260093429,0.2113616899990733,-0.009616836010269608,0.564792899408284,0.6071005917159764,0.04230769230769238,0.7272395000573887,0.7036301621704697,-0.02360933788691899,0.6713216287222352,0.696701115009273,0.02537948628703779,0.5732323232323232,0.5954545454545455,0.022222222222222254,0.5230769230769231,0.5692307692307692,0.0461538461538461,0.504290513517837,0.6757190849464085,0.17142857142857149,0.5801526717557252,0.6967741935483871,0.11662152179266194,12.0,12.0,0.0,38,38,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6621562850729518,0.68996632996633,0.02781004489337824,0.0834188268575051,0.1412697113980139,0.057850884540508796,0.6411242603550296,0.6375739644970415,-0.0035502958579880506,0.6924160528582567,0.7397053602733765,0.04728930741511983,0.6764902322050532,0.6931699372057165,0.016679705000663292,0.6408712121212121,0.6294065656565656,-0.01146464646464651,0.6230769230769231,0.6000000000000001,-0.023076923076922995,0.6406746031746031,0.616111111111111,-0.024563492063492065,0.6507936507936508,0.6178861788617886,-0.032907471931862164,12.0,12.0,0.0,38,38,0
