file_name,old_column_name,cleaned_column_name,final_column_name
ADC_Pre_T2_M1_triple.csv,PatientID,PatientID,PatientID
ADC_Pre_T2_M1_triple.csv,INFO_NameOfRoi,INFO_NameOfRoi,INFO_NameOfRoi
ADC_Pre_T2_M1_triple.csv,INFO_PatientName,INFO_PatientName,INFO_PatientName
ADC_Pre_T2_M1_triple.csv,ADC__FEATURE RESULTS,ADC_FEATURE_RESULTS,ADC_FEATURE_RESULTS
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_Volume(IBSI:RNU0)[cm3],ADC_Morph_Volume_cm3,ADC_Morph_Volume_cm3
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_ApproximateVolume(IBSI:YEKZ)[cm3],ADC_Morph_ApproximateVolume_cm3,ADC_Morph_ApproximateVolume_cm3
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_voxelsCounting(IBSI:No)[#vx],ADC_Morph_voxelsCounting_vx,ADC_Morph_voxelsCounting_vx
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_SurfaceArea(IBSI:C0JK)[cm2],ADC_Morph_SurfaceArea_cm2,ADC_Morph_SurfaceArea_cm2
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_SurfaceToVolumeRatio(IBSI:2PR5)[cm],ADC_Morph_SurfaceToVolumeRatio_cm,ADC_Morph_SurfaceToVolumeRatio_cm
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_Compacity(IBSI:No)[],ADC_Morph_Compacity,ADC_Morph_Compacity
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_Compactness1(IBSI:SKGS)[],ADC_Morph_Compactness1,ADC_Morph_Compactness1
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_Compactness2(IBSI:BQWJ)[],ADC_Morph_Compactness2,ADC_Morph_Compactness2
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_SphericalDisproportion(IBSI:KRCK)[],ADC_Morph_SphericalDisproportion,ADC_Morph_SphericalDisproportion
ADC_Pre_T2_M1_triple.csv,ADC__MORPHOLOGICAL_Sphericity(IBSI:QCFX)[],ADC_Morph_Sphericity,ADC_Morph_Sphericity
