Comparison,Best_Model,Other_Model,Mean_AUC_Best,Mean_AUC_Other,Mean_AUC_Difference,Wilcoxon_Statistic,Wilcoxon_p_value,Wilcoxon_q_value_FDR
SVM_Linear vs ExtraTrees,SVM_Linear,ExtraTrees,0.8364682539682541,0.7502380952380954,0.08623015873015874,0.0,0.0625,0.1125
SVM_Linear vs GradientBoosting,SVM_Linear,GradientBoosting,0.8364682539682541,0.7175,0.11896825396825399,0.0,0.0625,0.1125
SVM_Linear vs KNN,SVM_Linear,KNN,0.8364682539682541,0.7362103174603174,0.10025793650793655,0.0,0.0625,0.1125
SVM_Linear vs LightGBM,SVM_Linear,LightGBM,0.8364682539682541,0.720952380952381,0.11551587301587303,1.0,0.125,0.1875
SVM_Linear vs LogisticRegression,SVM_Linear,LogisticRegression,0.8364682539682541,0.814325396825397,0.02214285714285715,4.0,0.875,0.875
SVM_Linear vs NaiveBayes,SVM_Linear,NaiveBayes,0.8364682539682541,0.7137301587301588,0.12273809523809528,0.0,0.0625,0.1125
SVM_Linear vs RandomForest,SVM_Linear,RandomForest,0.8364682539682541,0.7463492063492063,0.09011904761904765,3.0,0.3125,0.3515625
SVM_Linear vs SVM_RBF,SVM_Linear,SVM_RBF,0.8364682539682541,0.7843650793650794,0.052103174603174617,3.0,0.3125,0.3515625
SVM_Linear vs XGBoost,SVM_Linear,XGBoost,0.8364682539682541,0.6721825396825396,0.1642857142857143,0.0,0.0625,0.1125
