feature,n_valid,shapiro_stat,shapiro_p_value,is_normal_global_p_ge_0_05,shapiro_q_value_fdr,is_normal_after_fdr_q_ge_0_05
Morph_Volume_cm3,117,0.1441553002047128,4.5589222996416597e-23,False,9.515477328853773e-22,False
Morph_ApproximateVolume_cm3,117,0.14444809542587633,4.5936787104811314e-23,False,9.515477328853773e-22,False
Morph_voxelsCounting_vx,117,0.14444809542587633,4.5936787104811314e-23,False,9.515477328853773e-22,False
Morph_SurfaceArea_cm2,117,0.2757293211317249,1.729952166330314e-21,False,1.4755474359876206e-20,False
Morph_SurfaceToVolumeRatio_cm,117,0.9660299385668002,0.004631590145661101,False,0.004902047964385837,False
Morph_Compacity,117,0.7488370846861815,7.296556778979204e-13,False,1.4493160725369652e-12,False
Morph_Compactness1,117,0.9383798148619276,4.167518502308472e-05,False,4.795953832021655e-05,False
Morph_Compactness2,117,0.9755267647774287,0.030842363073082843,False,0.031943876039978655,False
Morph_SphericalDisproportion,117,0.7892628418410266,1.1493740906495475e-11,False,1.9378981760951885e-11,False
Morph_Sphericity,117,0.9171123340739049,2.1335720011317053e-06,False,2.644170428752968e-06,False
Morph_Asphericity,117,0.7892628418410268,1.14937409064956e-11,False,1.9378981760951885e-11,False
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,117,0.7236831020020211,1.5286268522710122e-13,False,3.4100137473737964e-13,False
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,117,0.9820984185365467,0.12121148082938062,True,0.12465010439900844,True
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,117,0.9856788748105207,0.2515318117932272,True,0.25327856048623576,True
Morph_CentreOfMassShift_mm,117,0.8867621092012228,5.918509750449048e-08,False,7.731386610946954e-08,False
Morph_RadiusSphereNorm_CentroidCoor_WCentroidCoor_Dist,117,0.8571122246535807,3.0075875794978455e-09,False,4.1141528210112035e-09,False
Morph_RadiusRoiNorm_CentroidCoor_WCentroidCoor_Dist,117,0.8481922695897097,1.3258898821263748e-09,False,1.866544008818683e-09,False
Morph_MaxIntensityCoor_PerimeterCoor_3DSmallestDist_mm,117,0.5377890102838008,1.5476182254143624e-17,False,6.233462296807848e-17,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,117,0.9298221132727993,1.1919917139015109e-05,False,1.4051934838676347e-05,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,117,0.907662975194292,6.509266977467058e-07,False,8.279330804673012e-07,False
Morph_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist_mm,117,0.6461509241014454,2.161318572190164e-15,False,5.803540610510625e-15,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,117,0.7295334502650959,2.1786658949770248e-13,False,4.645684628995126e-13,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,117,0.7253622129107081,1.691348172743658e-13,False,3.7158406825428843e-13,False
Morph_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist_mm,117,0.7063963859586295,5.528493433844499e-14,False,1.336052579845754e-13,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,117,0.7870759749753629,9.813908298116851e-12,False,1.7535399733616134e-11,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,117,0.7890622887388188,1.1327872932305448e-11,False,1.9378981760951885e-11,False
Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm,117,0.7258544174078838,1.7423950949485063e-13,False,3.770855056231842e-13,False
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,117,0.819652895736096,1.1695375211942008e-10,False,1.7129589956884757e-10,False
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist,117,0.8285105666129773,2.4144049910720065e-10,False,3.5008872370544097e-10,False
Morph_Maximum3DDiameter_mm,117,0.675540742144098,9.955831579904498e-15,False,2.5326238229581618e-14,False
Morph_SphereDiameter_mm,117,0.6301272617142055,9.765345360702005e-16,False,2.723028994811136e-15,False
Morph_IntegratedIntensity_Intensity,117,0.14168464044182538,4.276262034484288e-23,False,9.515477328853773e-22,False
IB_MeanIntensity,117,0.8125996334071774,6.67718287076687e-11,False,1.008532829438746e-10,False
IB_IntensityVariance,117,0.5442387649280569,2.0244607463243417e-17,False,7.714439009813602e-17,False
IB_IntensitySkewness,117,0.9172167611308144,2.162636685698709e-06,False,2.657477283273837e-06,False
IB_IntensityKurtosis,117,0.41207222372433805,1.3393391496482616e-19,False,6.935863453535641e-19,False
IB_MedianIntensity,117,0.7658495860551582,2.2363569118738217e-12,False,4.157330156688515e-12,False
IB_MinimumIntensity,117,0.9174013862748908,2.215045706757766e-06,False,2.6990052729401345e-06,False
IB_10thIntensityPercentile,117,0.7311229550255974,2.4010697386212754e-13,False,5.045726262320071e-13,False
IB_25thIntensityPercentile,117,0.7138512368589367,8.526488454079034e-14,False,2.0267882390843605e-13,False
IB_50thIntensityPercentile,117,0.7658495860551582,2.2363569118738217e-12,False,4.157330156688515e-12,False
IB_75thIntensityPercentile,117,0.8118028479596267,6.27307469268379e-11,False,9.625507795391858e-11,False
