k,mean_score,std_score,fold_scores,metric,tuning_model
4,0.5544011544011543,0.061471438054486835,"[0.6071428571428571, 0.4681818181818182, 0.5878787878787879]",auc,LogisticRegression
10,0.5330928330928332,0.06451193800713267,"[0.48412698412698413, 0.49090909090909096, 0.6242424242424243]",auc,LogisticRegression
12,0.53006253006253,0.0666019118485715,"[0.48412698412698413, 0.4818181818181818, 0.6242424242424243]",auc,LogisticRegression
14,0.51000481000481,0.05576042550471612,"[0.46031746031746035, 0.4818181818181818, 0.5878787878787879]",auc,LogisticRegression
8,0.5075757575757576,0.07256927281713967,"[0.5, 0.42272727272727273, 0.6]",auc,LogisticRegression
6,0.5025012025012026,0.08903294216604135,"[0.5317460317460319, 0.3818181818181818, 0.593939393939394]",auc,LogisticRegression
18,0.490981240981241,0.06807197761163283,"[0.48809523809523814, 0.40909090909090906, 0.5757575757575758]",auc,LogisticRegression
16,0.48253968253968255,0.06500581363110833,"[0.4642857142857143, 0.4136363636363636, 0.5696969696969697]",auc,LogisticRegression
