Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
SVM_RBF,0.7632990974167445,0.1235557281703657,0.7442908653846153,0.7442908653846154,0.7434973246135552,0.816849522055324,0.0388682812680483,0.7815983708857402,0.6700136904252588,0.0543378280178754,0.6810344827586207,0.6993137254901961,0.0398197485088766,0.6802884615384616,0.7423737373737374,0.2185935602369932,0.7213114754098361,0.7152941176470589,0.2053134998435151,0.6875,0.6667743067743068,0.094980590173437,0.704,0.6833333333333332,0.2287917809108222,0.6730769230769231,0.3574391938307314,0.0732027568948661,0.3586371787208607,0.2070082627018161,5.6,5.6,2.33238075793812,4,4.0,10,0.5964830861389627,0.8622101922164214,0.5886716135706387,0.9037232989556016,0.5677769526472131,0.7804878048780488,0.5727235041743971,0.7820882936507936,0.5365635888501743,0.8518670309653915,0.5052419354838712,0.8409181096681096,0.5434715512614063,0.8062169661733615,0.5384615384615384,0.8,0.1410212506463983,0.5562928707037859,0.1671646466258742,0.2567419569790256,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,21,3,1.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.3333333333333333
SVM_RBF,0.761338313103019,0.1225804877515825,0.7292668269230769,0.7292668269230769,0.7269247919143876,0.8157788672199633,0.0385030275637401,0.7834445204229583,0.6418912752060694,0.1142289220474683,0.6724137931034483,0.6805228758169934,0.0430989134418639,0.6670673076923077,0.7185355820649938,0.2341625663749826,0.696969696969697,0.7388235294117647,0.2062551247135164,0.71875,0.6600474035768154,0.1228855805178461,0.7076923076923077,0.6222222222222222,0.270801280154532,0.6153846153846154,0.3340184625290488,0.113471426249668,0.3353437876960192,0.211268585290077,5.6,5.6,2.33238075793812,4,4.0,10,0.5715206907423506,0.852574211502783,0.6024809761013258,0.8991427965291726,0.5576880530973451,0.7768610934520025,0.553514424062308,0.7741418650793651,0.5142757936507936,0.8333333333333334,0.5302807486631016,0.8750480769230766,0.5420463395638629,0.8153910614525139,0.4705882352941176,0.7458686440677961,0.0995948953663597,0.54666163808841,0.1700285462845787,0.264465470208383,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,21,3,1.3333333333333333,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.8888888888888888
RandomForest,0.6975435729847493,0.1000839252490602,0.6454326923076923,0.6454326923076923,0.6478894173602855,0.7734905817836933,0.0639830495307975,0.7219987987612714,0.6653304241179658,0.0833284123678034,0.6551724137931034,0.6858426704014938,0.1112591452801175,0.6532451923076923,0.7084615384615385,0.1512768360682989,0.6935483870967742,0.7117647058823529,0.1972124072263553,0.671875,0.6729146141215107,0.0578074170993288,0.6825396825396826,0.6599206349206349,0.229410387132675,0.6346153846153846,0.3284469827215438,0.1775144114367343,0.3053892215568862,0.2342788680628654,8.8,8.8,4.833218389437829,4,8.0,18,0.4836638669301713,0.7917155468119451,0.541913142234686,0.8600985919918448,0.530755033557047,0.7657748474280731,0.5300350140056023,0.7621725247564478,0.5,0.8490630653915741,0.4705882352941176,0.8428641456582633,0.5116031667491342,0.803160151856018,0.4665942028985508,0.8030365126676601,0.0571273814095883,0.5219621405169275,0.2025065908227565,0.271690063563359,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,30,4,1.4666666666666666,4.0,5.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,3.4444444444444446
SVM_RBF,0.6723506069094304,0.1106301945740519,0.6899038461538461,0.6899038461538461,0.6954146848989299,0.7602401239796582,0.1269452862585299,0.7666695993273515,0.6151008242776874,0.1169407268465891,0.6379310344827587,0.6350980392156862,0.0854650079821484,0.6358173076923077,0.6821969696969696,0.2469871252448818,0.6774193548387096,0.6368627450980392,0.1795821541693853,0.65625,0.6087797260211054,0.156567383722388,0.6666666666666666,0.6333333333333333,0.2211083193570266,0.6153846153846154,0.2633198738299537,0.167973904019389,0.2706586826347305,0.2187814016966457,7.6,7.6,4.454211490264017,4,6.0,16,0.5344624416251381,0.8210186389071757,0.5682162144622198,0.8923374990034577,0.5099950980392157,0.756308001461454,0.5098685793892493,0.7569584208723639,0.4677419354838709,0.8390855911330048,0.4590115718418515,0.8333333333333334,0.4841931752458068,0.7917097107438014,0.4677150537634408,0.7627349768875191,0.0187660239271375,0.5074350638326769,0.1773963170204891,0.2632916710379499,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,21,4,1.8095238095238095,6.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,3.888888888888889
GradientBoosting,0.7067654839713664,0.1059083746711911,0.6591045673076922,0.6591045673076923,0.6507134363852557,0.7535442841087124,0.1077206942740106,0.7630434023927035,0.5382542806347034,0.1287668260080575,0.5775862068965517,0.5714379084967319,0.0831019085670377,0.5649038461538461,0.5790552584670232,0.1749683080651563,0.6027397260273972,0.7317647058823529,0.1669427931770989,0.6875,0.6074880174805444,0.1117564369090504,0.6423357664233577,0.4111111111111111,0.2190044816047447,0.4423076923076923,0.1300960340805704,0.1700432238281831,0.1319486866218693,0.2264690516146985,7.6,7.6,4.454211490264017,4,6.0,16,0.5230697226482475,0.7825904452690166,0.6049770322456387,0.8751423464253896,0.4754057782827462,0.6754385964912281,0.4660621416871416,0.6569942269711854,0.4218353713768116,0.7536231884057971,0.5555180180180181,0.8166666666666667,0.5,0.746839255757206,0.2954545454545454,0.5769230769230769,-0.0683634205560568,0.3132497927074972,0.1971553643473424,0.2549325964872366,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,21,4,1.8095238095238095,3.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,1.0,4.666666666666667
RandomForest,0.6825085589791472,0.0569006999380983,0.6370192307692308,0.6370192307692308,0.6462544589774079,0.7554561295454306,0.0834404414387879,0.6803669999532338,0.6081805044541417,0.0678800845133796,0.603448275862069,0.6380952380952382,0.0830968379294705,0.5973557692307692,0.6682234432234432,0.200184406927946,0.6363636363636364,0.7,0.2456542707978952,0.65625,0.6238801811215604,0.0788624442009266,0.6461538461538462,0.5761904761904761,0.2594449178667863,0.5384615384615384,0.2385608317941586,0.1372496595084662,0.1954161640530759,0.23679281920855,8.8,8.8,4.833218389437829,4,8.0,18,0.4775526889534884,0.7787308769661709,0.4764768133917335,0.8499821168131213,0.4693877551020408,0.7272974308300394,0.4682482993197279,0.72001306710848,0.44,0.805203823953824,0.4637410772225828,0.8409389952153109,0.4727272727272727,0.7777944111776446,0.3749533582089553,0.7059077079107504,-0.0619580227349289,0.4361434452889993,0.1995848517987807,0.279473224105785,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,30,4,1.4666666666666666,5.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0
