Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6532547463429816,0.6322113289760349,-0.021043417366946704,0.0930604637432936,0.1121644060855715,0.0191039423422779,0.6012620192307692,0.6063701923076923,0.005108173076923128,0.7493984087427616,0.740812755327633,-0.008585653415128625,0.6582792690533426,0.6946778760679602,0.03639860701461761,0.6141573295985061,0.6156652661064426,0.0015079365079364582,0.5703125,0.5817307692307692,0.011418269230769162,0.6101849325967855,0.5937225103409752,-0.016462422255810294,0.6259541984732825,0.625,-0.000954198473282486,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6779824151882975,0.641995409274821,-0.03598700591347648,0.0946907354596498,0.1088616736922291,0.014170938232579297,0.6201923076923077,0.55078125,-0.06941105769230771,0.7138574660070376,0.6782763935163688,-0.035581072490668775,0.6755100832742916,0.6140471252917566,-0.06146295798253498,0.599827264239029,0.5771031746031746,-0.022724089635854372,0.5769230769230769,0.5606971153846154,-0.016225961538461453,0.632063492063492,0.5785369314781079,-0.053526560585384075,0.6713286713286714,0.6212121212121212,-0.05011655011655014,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.607416744475568,0.6702894491129785,0.06287270463741046,0.1110070960454284,0.119411693522489,0.008404597477060599,0.5582932692307693,0.6017127403846154,0.043419471153846145,0.6672315809035136,0.74354437260515,0.0763127917016364,0.6221213376588771,0.6900365830779429,0.0679152454190658,0.5324393090569561,0.5898622782446312,0.05742296918767509,0.5108173076923077,0.5564903846153846,0.04567307692307687,0.5550707114938614,0.5698051948051949,0.014734483311333424,0.60431654676259,0.5984251968503937,-0.005891349912196198,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6863811079987551,0.6757321817615936,-0.010648926237161516,0.118213945230393,0.1403755200154582,0.022161574785065197,0.6418269230769231,0.634314903846154,-0.0075120192307691624,0.7474028273815595,0.7514797163279635,0.0040768889464040114,0.6700817363034188,0.7100634763887144,0.039981740085295536,0.6563725490196077,0.6244281045751634,-0.03194444444444433,0.6177884615384616,0.5889423076923077,-0.028846153846153855,0.6183294160576108,0.5886453201970443,-0.02968409586056653,0.6153846153846154,0.6,-0.015384615384615441,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6438616557734205,0.6192592592592593,-0.024602396514161184,0.1103053836468928,0.0928852327986513,-0.0174201508482415,0.5958533653846153,0.5928485576923077,-0.0030048076923075984,0.6923735458961031,0.6558836893474231,-0.03648985654867998,0.664538725476793,0.645466566407478,-0.01907215906931503,0.6055555555555555,0.6055555555555555,0.0,0.5588942307692308,0.5606971153846154,0.0018028846153845812,0.6069634950754496,0.4652968284087828,-0.14166666666666677,0.6268656716417911,0.4854368932038835,-0.14142877843790758,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6081022408963586,0.598915343915344,-0.009186896981014603,0.0973322315747304,0.070238408145201,-0.027093823429529387,0.5874399038461537,0.5865384615384616,-0.0009014423076921796,0.6917598387388593,0.6431566897511216,-0.048603148987737654,0.646927033183434,0.6451969008181725,-0.0017301323652615386,0.576671335200747,0.5850046685340804,0.008333333333333415,0.5540865384615384,0.5637019230769231,0.009615384615384692,0.6313614404918753,0.6346947738252087,0.0033333333333334103,0.6711409395973155,0.6756756756756757,0.004534736078360191,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6975435729847493,0.6825085589791472,-0.015035014005602143,0.1000839252490602,0.0569006999380983,-0.043183225310961894,0.6454326923076923,0.6370192307692308,-0.008413461538461453,0.7734905817836933,0.7554561295454306,-0.01803445223826272,0.7219987987612714,0.6803669999532338,-0.04163179880803758,0.6858426704014938,0.6380952380952382,-0.047747432306255666,0.6532451923076923,0.5973557692307692,-0.05588942307692313,0.6729146141215107,0.6238801811215604,-0.04903443299995025,0.6825396825396826,0.6461538461538462,-0.03638583638583637,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5387223778400249,0.6146016184251478,0.07587924058512296,0.1880735605363237,0.1642505022680509,-0.0238230582682728,0.5052584134615384,0.5922475961538463,0.08698918269230782,0.614155156069651,0.6594131304959383,0.04525797442628732,0.5577755977264425,0.6221841752089391,0.06440857748249662,0.5633169934640522,0.5964869281045752,0.03316993464052298,0.5582932692307692,0.5667067307692308,0.008413461538461675,0.6385670822467522,0.4653235653235653,-0.1732435169231869,0.6883116883116883,0.5094339622641509,-0.17887772604753738,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5127458761282291,0.5913632119514471,0.07861733582321806,0.2006911410292009,0.1866625417218309,-0.014028599307370021,0.5189302884615385,0.5857872596153847,0.06685697115384615,0.5972277204086044,0.6724348483637249,0.07520712795512052,0.5874022196694436,0.6745184179781913,0.08711619830874773,0.5327614379084966,0.5906045751633987,0.05784313725490209,0.5102163461538461,0.5588942307692308,0.04867788461538469,0.6196514837819186,0.4561281630247148,-0.16352332075720377,0.6666666666666666,0.4952380952380952,-0.17142857142857143,8.8,8.8,0.0,30,30,0
corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6638764394646748,0.6329808590102707,-0.030895580454404103,0.1103560078549454,0.0642533469579227,-0.046102660897022696,0.6024639423076923,0.5913461538461537,-0.011117788461538547,0.740613193255452,0.7107021206088022,-0.029911072646649828,0.6786440132139137,0.6368922130518885,-0.04175180016202518,0.5769841269841269,0.5920541549953315,0.015070028011204606,0.5396634615384616,0.5835336538461539,0.04387019230769229,0.5985930735930735,0.5767562099584129,-0.02183686363466053,0.6176470588235294,0.6190476190476191,0.0014005602240896309,8.8,8.8,0.0,30,30,0
