model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LogisticRegression,0.6920019640852975,0.0632628157771179,0.6488165680473372,0.7253801185491838,0.114916902481449,0.6795757646203027,0.6128499218821799,0.057075256409050486,0.6239316239316239,0.6176767676767676,0.036490991210804145,0.6211538461538462,0.624731182795699,0.09444699485786692,0.65625,0.640079365079365,0.13867103095056632,0.6666666666666666,0.6464646464646464,0.11464479596525126,0.6461538461538462,117,5
SVM_RBF,0.6810072951739619,0.10275474957054538,0.6526627218934912,0.7418976751367408,0.048954823940317686,0.7162162266654444,0.6245124528995497,0.08422565227391182,0.6410256410256411,0.6303787878787879,0.0881391128498453,0.625,0.6787301587301586,0.08657766230372202,0.704225352112676,0.6288888888888888,0.12796604487900415,0.6493506493506493,0.7896464646464646,0.15025061538553602,0.7692307692307693,117,5
SVM_Linear,0.6729804994388328,0.07321572823107515,0.6593195266272189,0.7094226174522466,0.12037233346684482,0.7006137795992473,0.6180608399963239,0.07579787499446156,0.6324786324786325,0.61635101010101,0.07128479707233164,0.6134615384615385,0.6750488303429479,0.08881655871768354,0.7034482758620689,0.6143434343434343,0.11329785721065362,0.6375,0.7993686868686869,0.1618480029016759,0.7846153846153846,117,5
XGBoost,0.66783810325477,0.1249455632705495,0.6307692307692307,0.6940500856459297,0.13579936941545614,0.6589514307934843,0.5818941273779983,0.08440214980471132,0.5982905982905983,0.5848358585858586,0.07024425097777781,0.5923076923076923,0.6008762792898589,0.1250840810193376,0.6412213740458015,0.5941632928475034,0.13575388062560068,0.6363636363636364,0.6407828282828283,0.15846940490385703,0.6461538461538462,117,5
LightGBM,0.6598807519640852,0.14282445669447077,0.6213017751479291,0.7374656894763482,0.10450055556087245,0.6885051336713848,0.6107159268449591,0.091041184600276,0.6239316239316239,0.6398358585858586,0.08213047551714642,0.6211538461538462,0.629052038788347,0.12092893319646619,0.65625,0.6436635423400129,0.16563222884635184,0.6666666666666666,0.6796717171717171,0.2036415368310351,0.6461538461538462,117,5
NaiveBayes,0.6443700897867565,0.061818319995778435,0.647337278106509,0.6811453235499443,0.08403330528389352,0.6692617138503554,0.5774395735686059,0.06019293073659654,0.5897435897435898,0.5480681818181818,0.026574716644553194,0.5538461538461539,0.6698168498168499,0.10659966946035664,0.7037037037037037,0.560344827586207,0.12043541914089811,0.5876288659793815,0.8539141414141416,0.08526944336417089,0.8769230769230769,117,5
RandomForest,0.6113916947250281,0.11910809938093035,0.5961538461538461,0.6754614632968607,0.08212566748069405,0.643922295762874,0.5689909015715467,0.0806719321009008,0.5726495726495726,0.5652525252525252,0.08606590388919443,0.5673076923076923,0.5880849851902483,0.10522112297246707,0.6153846153846154,0.5813025210084033,0.11448249864935163,0.6153846153846154,0.6171717171717171,0.13644170978615913,0.6153846153846154,117,5
KNN,0.5954180695847363,0.09281666914258158,0.5584319526627219,0.6493648517280877,0.08436299420630261,0.6150970327374845,0.5632460251815091,0.11450856908301972,0.5897435897435898,0.5825252525252526,0.1103827885781305,0.573076923076923,0.6402201296318943,0.0898569201037233,0.6619718309859155,0.5922510822510823,0.15056625563230427,0.6103896103896104,0.7606060606060605,0.1503630439815869,0.7230769230769231,117,5
ExtraTrees,0.5916189674523008,0.13137423803861512,0.5872781065088758,0.6704086442479773,0.09415419100874559,0.6445471608369571,0.5079110375884569,0.08512188806371981,0.5128205128205128,0.5043560606060606,0.08930361955523845,0.5038461538461538,0.5378490790255496,0.1263719215191856,0.5714285714285714,0.5221521942110178,0.11967257829602954,0.5588235294117647,0.586489898989899,0.17068353492645477,0.5846153846153846,117,5
GradientBoosting,0.5722615039281707,0.08861673544309948,0.5928994082840237,0.6493903788059805,0.1074273114588465,0.6455101388816258,0.5286177741016451,0.09101067034517946,0.5470085470085471,0.5230176767676767,0.08818537964159591,0.5326923076923077,0.5908725295234247,0.0980254819509049,0.6187050359712231,0.5493421052631579,0.1274536047368555,0.581081081081081,0.6660353535353536,0.09221321882876975,0.6615384615384615,117,5
