Fold,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC,Kappa
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LogisticRegression,0.7847222222222223,0.7083333333333334,0.7083333333333334,0.7976167623226447,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.5833333333333334,0.6418947368421052,0.41666666666666663
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_RBF,0.8055555555555556,0.75,0.75,0.8299347643097643,0.75,0.75,0.75,0.75,0.7019487179487178,0.5
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",SVM_Linear,0.7638888888888888,0.6666666666666666,0.6666666666666667,0.8215063803299097,0.6428571428571429,0.75,0.6923076923076923,0.5833333333333334,0.6306165413533834,0.33333333333333337
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",RandomForest,0.8263888888888888,0.7083333333333334,0.7083333333333334,0.8722823472823473,0.6666666666666666,0.8333333333333334,0.7407407407407407,0.5833333333333334,0.7856528925619835,0.41666666666666663
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",GradientBoosting,0.7152777777777778,0.5833333333333334,0.5833333333333333,0.8033353585985166,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.5,0.7360661157024793,0.16666666666666663
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",ExtraTrees,0.7777777777777778,0.625,0.625,0.8380390314020345,0.6153846153846154,0.6666666666666666,0.64,0.5833333333333334,0.7195371900826447,0.25
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",KNN,0.7326388888888888,0.625,0.625,0.7037468988126883,0.6666666666666666,0.5,0.5714285714285714,0.75,0.6909597069597069,0.25
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",NaiveBayes,0.7222222222222223,0.5833333333333334,0.5833333333333334,0.7283040904170934,0.5454545454545454,1.0,0.7058823529411765,0.16666666666666666,0.5129256198347107,0.16666666666666663
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",XGBoost,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.7999597423510467,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7443305785123966,0.33333333333333337
1,89,24,16,16,auto,auto,corr_mrmr,"['P1', 'P13', 'P21', 'P25', 'P3', 'P31', 'P34', 'P35', 'P42', 'P9']",LightGBM,0.6944444444444445,0.625,0.625,0.8041939705984328,0.6153846153846154,0.6666666666666666,0.64,0.5833333333333334,0.7843663003663003,0.25
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",LogisticRegression,0.6214285714285714,0.4583333333333333,0.4642857142857143,0.6371428571428571,0.38461538461538464,0.5,0.43478260869565216,0.42857142857142855,0.6943333333333334,-0.06849315068493156
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_RBF,0.6785714285714286,0.625,0.6642857142857143,0.6618728004022122,0.5294117647058824,0.9,0.6666666666666666,0.42857142857142855,0.7031717171717171,0.2987012987012987
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",SVM_Linear,0.7,0.5833333333333334,0.6285714285714286,0.634996109841311,0.5,0.9,0.6428571428571429,0.35714285714285715,0.7151666666666666,0.23076923076923073
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",RandomForest,0.4714285714285714,0.5,0.5,0.4622101153060905,0.4166666666666667,0.5,0.45454545454545453,0.5,0.7991313131313131,0.0
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",GradientBoosting,0.32857142857142857,0.2916666666666667,0.30714285714285716,0.4119105640661368,0.26666666666666666,0.4,0.32,0.21428571428571427,0.782875,-0.3600000000000001
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",ExtraTrees,0.44285714285714284,0.4166666666666667,0.4285714285714286,0.46424090529353684,0.35714285714285715,0.5,0.4166666666666667,0.35714285714285715,0.7724583333333332,-0.1351351351351353
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",KNN,0.6892857142857143,0.6666666666666666,0.6714285714285715,0.6826939471440749,0.5833333333333334,0.7,0.6363636363636364,0.6428571428571429,0.7127206477732793,0.33333333333333337
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",NaiveBayes,0.6,0.4583333333333333,0.5214285714285715,0.6074522087483119,0.42857142857142855,0.9,0.5806451612903226,0.14285714285714285,0.6057916666666666,0.03703703703703709
2,89,24,14,14,auto,auto,corr_mrmr,"['P14', 'P16', 'P23', 'P26', 'P28', 'P33', 'P36', 'P37', 'P46', 'P48', 'P6']",XGBoost,0.4,0.375,0.37857142857142856,0.4454906204906205,0.3076923076923077,0.4,0.34782608695652173,0.35714285714285715,0.7637777777777778,-0.23287671232876717
