Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
ExtraTrees,0.7788934572427395,0.11753102971052375,0.7071875,0.8408960819280065,0.11771856820853933,0.7970479690566765,0.6727591249330379,0.10378557729757294,0.6666666666666666,0.6845872256398572,0.09449549473491332,0.6725,0.7341847041847043,0.10071898267318032,0.7407407407407407,0.6522913343965975,0.2035623325108526,0.625,0.6715917671416392,0.1288879662871251,0.6779661016949152,0.7168831168831169,0.11748402531873688,0.72,10.4,10.4,5.571355310873647,4,8.0,18
SVM_RBF,0.7772575723054193,0.10716808514636074,0.7210937500000001,0.8317130738407125,0.12476776268613789,0.8007479067146476,0.666831719005632,0.07916804199253594,0.6666666666666666,0.6769676084149768,0.08358119284004896,0.6528125,0.6916892911010557,0.1462751941187525,0.6805555555555556,0.7953854332801701,0.11709812621225091,0.765625,0.7199354838709678,0.0679638488439409,0.7205882352941176,0.5585497835497836,0.19574341168499287,0.54,10.4,10.4,5.571355310873647,4,8.0,18
SVM_Linear,0.7766797388328489,0.10628751234759037,0.723125,0.7931995416152688,0.15546680414262523,0.7594058497523472,0.6668693625215364,0.07341055814792287,0.6666666666666666,0.6803766993240679,0.0692793686776648,0.6528125,0.6904761904761905,0.14541363318669018,0.6805555555555556,0.7953854332801701,0.11709812621225091,0.765625,0.7189815514079189,0.06476960012794958,0.7205882352941176,0.5653679653679654,0.1746762634283877,0.54,10.4,10.4,5.571355310873647,4,8.0,18
LogisticRegression,0.7669917792645066,0.10607730278428361,0.7224999999999999,0.788400106406133,0.15478134942483868,0.7587472475517039,0.6436172523129045,0.11113988080226643,0.6403508771929824,0.6589412926255032,0.1140631226723315,0.6403125000000001,0.6886691086691087,0.15285512149620167,0.6949152542372882,0.6676661350345561,0.20808679639435657,0.640625,0.658400703954243,0.1371698603022159,0.6666666666666666,0.6502164502164502,0.12670271684607182,0.64,10.4,10.4,5.571355310873647,4,8.0,18
LightGBM,0.73699321190948,0.08354649106534556,0.68390625,0.7952649024111199,0.13748526377567202,0.7841119638824273,0.6240368327324849,0.04615185340635671,0.6228070175438597,0.6412499050656946,0.062123465149570685,0.6290625000000001,0.6891808191808192,0.1259556354078527,0.6981132075471698,0.5921318447634236,0.16220469800950843,0.578125,0.62052457346575,0.09004962719686849,0.6324786324786325,0.6903679653679654,0.10001569375175821,0.68,10.4,10.4,5.571355310873647,4,8.0,18
NaiveBayes,0.7339522819905595,0.11568444651834345,0.6134375,0.7546605755884932,0.1869117749952615,0.6534415421093087,0.566436462088636,0.11347449832379443,0.5701754385964912,0.5134383306751727,0.08207381376664791,0.5209375,0.5656493506493506,0.11107788993810978,0.5728155339805825,0.9185433280170123,0.04126627480041059,0.921875,0.694764062637281,0.09093922956753608,0.7065868263473054,0.10833333333333335,0.16158932858054434,0.12,10.4,10.4,5.571355310873647,4,8.0,18
RandomForest,0.7265035522691026,0.13223615232912744,0.6821875,0.7879775060394255,0.1391174034167893,0.7465198475633081,0.6035906122862644,0.07889817694802168,0.6052631578947368,0.6155282144755828,0.09752533245585143,0.6025,0.6411904761904761,0.18131167337624549,0.6557377049180327,0.6323551302498671,0.19458084320112748,0.625,0.6189969531363351,0.1435044661635381,0.64,0.5987012987012987,0.14921475717418248,0.58,10.4,10.4,5.571355310873647,4,8.0,18
XGBoost,0.7069099746611709,0.17740589322845132,0.6224999999999999,0.7736421991692762,0.18899106495699006,0.7038351335259676,0.559497024714416,0.10641651302779177,0.5614035087719298,0.5844317232475127,0.12071196276351,0.5546875,0.6122727272727272,0.20572186953094165,0.609375,0.631525784157363,0.2340505980328822,0.609375,0.5925584045584045,0.15219211558135823,0.609375,0.5373376623376622,0.18600744780177936,0.5,10.4,10.4,5.571355310873647,4,8.0,18
GradientBoosting,0.7056866281866281,0.09828272308672151,0.6592187500000001,0.7604078041339873,0.14775497177923044,0.7687784148605737,0.5930634582808495,0.08735848908008037,0.5964912280701754,0.6232913723703197,0.08411816618249827,0.575,0.645979020979021,0.16839757615520023,0.6153846153846154,0.7925784157363104,0.17832746481117664,0.75,0.6742250712250712,0.0586904361935579,0.676056338028169,0.45400432900432897,0.2872079055794636,0.4,10.4,10.4,5.571355310873647,4,8.0,18
KNN,0.6821770334928231,0.13518168570180866,0.63546875,0.7475956438239171,0.13208894623108702,0.7011711989693927,0.6062502714676627,0.0918298981272738,0.6052631578947368,0.6294317232475127,0.09980687226254398,0.6025,0.6622544122544123,0.1600262541959239,0.6557377049180327,0.6533439659755449,0.16535175215516235,0.625,0.6367738927738927,0.09967437663419283,0.64,0.6055194805194806,0.14384659964978408,0.58,10.4,10.4,5.571355310873647,4,8.0,18
