Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
XGBoost,NaiveBayes,0.7428994082840237,0.6390532544378698,0.10384615384615392,2.725170835003974,0.006426822403410127,✓,✓,0.28920700815345574,✗
XGBoost,SVM_RBF,0.7428994082840237,0.6369822485207102,0.1059171597633135,2.5901248037858253,0.009594114211916395,✓,✓,0.43173513953623777,✗
RandomForest,NaiveBayes,0.7307692307692308,0.6390532544378698,0.09171597633136108,2.318150879012971,0.020441122567744135,✓,✗,0.9198505155484861,✗
RandomForest,SVM_RBF,0.7307692307692308,0.6369822485207102,0.09378698224852067,2.260825723301636,0.023770051051571203,✓,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6955621301775148,0.6369822485207102,0.05857988165680461,2.201917051367752,0.027671168292566432,✓,✗,1.0,✗
XGBoost,ExtraTrees,0.7428994082840237,0.6745562130177516,0.06834319526627208,2.1655302647880434,0.030347100268572774,✓,✗,1.0,✗
RandomForest,ExtraTrees,0.7307692307692308,0.6745562130177516,0.056213017751479244,1.974969731069988,0.04827158311554635,✓,✗,1.0,✗
XGBoost,LogisticRegression,0.7428994082840237,0.6730769230769231,0.06982248520710055,1.9023088023454469,0.05713079559771876,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6390532544378698,0.7187869822485207,-0.07973372781065091,-1.8976019567494367,0.05774853647194241,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.6730769230769231,0.6369822485207102,0.03609467455621296,1.8317618556790707,0.06698690850594748,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.7187869822485207,0.6369822485207102,0.0818047337278105,1.8074152440444406,0.07069755887065203,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.6955621301775148,0.6390532544378698,0.056508875739645026,1.8018765239247523,0.07156483453344746,✗,✗,1.0,✗
KNN,NaiveBayes,0.7103550295857988,0.6390532544378698,0.07130177514792901,1.5907386174760658,0.11166841218602305,✗,✗,1.0,✗
RandomForest,LogisticRegression,0.7307692307692308,0.6730769230769231,0.05769230769230771,1.5024776680504432,0.1329737911304334,✗,✗,1.0,✗
KNN,SVM_RBF,0.7103550295857988,0.6369822485207102,0.0733727810650886,1.4390177821699188,0.15014548463900554,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.7428994082840237,0.6955621301775148,0.047337278106508895,1.42273358209337,0.15481340161387652,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6745562130177516,0.7187869822485207,-0.044230769230769074,-1.261100461195797,0.2072726544880522,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.6955621301775148,0.6730769230769231,0.022485207100591653,1.2217497646150626,0.22180227089810212,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.6979289940828404,0.6390532544378698,0.058875739644970615,1.1773492303202078,0.23905614489449567,✗,✗,1.0,✗
XGBoost,LightGBM,0.7428994082840237,0.6979289940828404,0.044970414201183306,1.1750810026455676,0.23996231022635772,✗,✗,1.0,✗
GradientBoosting,LogisticRegression,0.7187869822485207,0.6730769230769231,0.04571005917159754,1.136330780782517,0.255818153150686,✗,✗,1.0,✗
KNN,ExtraTrees,0.7103550295857988,0.6745562130177516,0.035798816568047176,1.0691768755597018,0.2849899765441779,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.7307692307692308,0.6955621301775148,0.035207100591716056,1.0682020443219529,0.2854293828182679,✗,✗,1.0,✗
LightGBM,SVM_RBF,0.6979289940828404,0.6369822485207102,0.0609467455621302,1.0553621734285679,0.29125971596440714,✗,✗,1.0,✗
RandomForest,LightGBM,0.7307692307692308,0.6979289940828404,0.03284023668639047,1.016123301647829,0.3095706741003379,✗,✗,1.0,✗
ExtraTrees,NaiveBayes,0.6745562130177516,0.6390532544378698,0.03550295857988184,1.0065929415287402,0.3141304278219388,✗,✗,1.0,✗
XGBoost,GradientBoosting,0.7428994082840237,0.7187869822485207,0.02411242603550301,0.9067363103827292,0.36454625703726595,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6745562130177516,0.6369822485207102,0.03757396449704142,0.9054863719457564,0.36520777645225744,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.6390532544378698,0.6730769230769231,-0.03402366863905337,-0.8593381722688438,0.39015396991869145,✗,✗,1.0,✗
XGBoost,KNN,0.7428994082840237,0.7103550295857988,0.03254437869822491,0.8517051975774318,0.39437773511557905,✗,✗,1.0,✗
KNN,LogisticRegression,0.7103550295857988,0.6730769230769231,0.03727810650887564,0.8114244544013094,0.4171219603622657,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6955621301775148,0.6745562130177516,0.021005917159763188,0.7484694384565448,0.4541770524295462,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6955621301775148,0.7187869822485207,-0.023224852071005886,-0.6334260572285143,0.5264554533702666,✗,✗,1.0,✗
KNN,RandomForest,0.7103550295857988,0.7307692307692308,-0.020414201183432068,-0.5985057189314661,0.5495025441235952,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6979289940828404,0.7187869822485207,-0.020857988165680297,-0.5666261035076381,0.5709682361957471,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6745562130177516,0.6979289940828404,-0.023372781065088777,-0.5479615526818898,0.5837183026265345,✗,✗,1.0,✗
XGBoost,RandomForest,0.7428994082840237,0.7307692307692308,0.01213017751479284,0.5059743172792583,0.6128746792787384,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.7307692307692308,0.7187869822485207,0.01198224852071017,0.4741319287487728,0.6354058313751054,✗,✗,1.0,✗
LightGBM,LogisticRegression,0.6979289940828404,0.6730769230769231,0.024852071005917242,0.4582311062250439,0.6467864141444026,✗,✗,1.0,✗
KNN,SVM_Linear,0.7103550295857988,0.6955621301775148,0.014792899408283988,0.3700018079325517,0.7113811433148898,✗,✗,1.0,✗
KNN,LightGBM,0.7103550295857988,0.6979289940828404,0.012426035502958399,0.2804659341245916,0.7791200576945599,✗,✗,1.0,✗
KNN,GradientBoosting,0.7103550295857988,0.7187869822485207,-0.008431952662721898,-0.2089949371774671,0.8344521908974344,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6955621301775148,0.6979289940828404,-0.002366863905325589,-0.04910798482922582,0.9608332401132834,✗,✗,1.0,✗
NaiveBayes,SVM_RBF,0.6390532544378698,0.6369822485207102,0.002071005917159585,0.04596337147168797,0.9633394443687623,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.6745562130177516,0.6730769230769231,0.0014792899408284654,0.041692354422092924,0.9667439489506067,✗,✗,1.0,✗
