Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.7115149393090568,0.0998157554415249,0.7510516826923077,0.7510516826923077,0.7526010701545779,0.786478322777017,0.1124307688475073,0.8231903139340171,0.676306057062453,0.0278348406635297,0.6724137931034483,0.6546218487394958,0.0639896809340531,0.6742788461538461,0.7105169340463459,0.2218534629310352,0.7241379310344828,0.5901960784313725,0.180392156862745,0.65625,0.6251023486317604,0.1518430627079736,0.6885245901639344,0.719047619047619,0.203248994317576,0.6923076923076923,0.3000328030656591,0.1167921670798387,0.3448275862068966,0.2029927958004508,7.2,7.2,3.249615361854384,4,6.0,12,0.6057738603263135,0.874650975644495,0.6602572014398522,0.9187553080336536,0.5658835303088068,0.7760444444444442,0.5690066385469273,0.7824142707397425,0.5272488038277512,0.8696345975948192,0.4917888984756974,0.8113275909215204,0.5346534653465347,0.8,0.5609663710273467,0.828588850174216,0.1327397349386135,0.5500718982291217,0.161053695061086,0.2538812742701292,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,17,5,2.1176470588235294
SVM_RBF,0.6986655773420478,0.1263287252372711,0.6406250000000001,0.640625,0.6248885255648038,0.7841293516827197,0.0134633936367049,0.7059368539662991,0.5791144956884667,0.0474785748300651,0.5862068965517241,0.6016339869281045,0.0552968795181622,0.5691105769230769,0.6033678955453149,0.1498089059809599,0.6025641025641025,0.7588235294117647,0.2041100185046761,0.734375,0.6301470588235294,0.0767215590059366,0.6619718309859155,0.4444444444444445,0.2587958821967137,0.4038461538461538,0.1722226689683251,0.0879063258963031,0.1418002466091245,0.2384428283467704,12.0,12.0,4.1952353926806065,4,14.0,16,0.5079761032405146,0.7705479040020262,0.5458207725359037,0.8438642368460746,0.4485981308411215,0.7174252717391302,0.4475581333867937,0.6895041854513794,0.4062288851351351,0.7692307692307693,0.5625,0.8909767891682782,0.4915100154083205,0.782608695652174,0.2238805970149253,0.5854142469996125,-0.1036465755195485,0.3804840839771422,0.2124203444109328,0.2665661824692271,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,29,5,2.0689655172413794
SVM_RBF,0.6171062869592281,0.193036696093322,0.6932091346153846,0.6932091346153846,0.677801724137931,0.7242031517737046,0.1428669256801329,0.7709541585479053,0.6155457630985995,0.1096647616386593,0.6379310344827587,0.6274626517273576,0.0699188808863972,0.6123798076923077,0.6274636015325671,0.1865842358684603,0.625,0.8529411764705882,0.1878672873255448,0.859375,0.6775147316451664,0.1227390397007086,0.7236842105263158,0.401984126984127,0.2977396581009101,0.3653846153846153,0.2371127788289397,0.1498562229970832,0.2349246231155779,0.2209645849326869,7.2,7.2,3.249615361854384,4,6.0,12,0.534390826873385,0.8468902803304598,0.604372312085003,0.8887372247557027,0.4843623991935484,0.7685501598721021,0.4899940408573089,0.7296294572300764,0.4426038886770873,0.7809598214285713,0.6774193548387096,0.9838709677419356,0.5571273291925466,0.8395185185185184,0.2173731884057971,0.5471698113207547,-0.0201439452973907,0.4706417112299462,0.1811936800080102,0.2677421579938064,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,17,5,2.1176470588235294
SVM_RBF,0.6103213507625271,0.1854744392894451,0.6024639423076923,0.6024639423076923,0.6076471462544589,0.7028359139780329,0.1347836495913573,0.6809304820507789,0.5846638715381763,0.093340159720894,0.5862068965517241,0.6332516339869281,0.0759568450405479,0.6015625,0.5466666666666666,0.3297136805034197,0.6904761904761905,0.5470588235294118,0.3219748749036237,0.453125,0.5004310344827586,0.2595185563576057,0.5471698113207547,0.7194444444444444,0.2415868322795433,0.75,0.2293836156814367,0.1409479208975316,0.1953757225433526,0.242311979455635,12.0,12.0,4.1952353926806065,4,14.0,16,0.4643111772652224,0.7435904550499446,0.5126706282691875,0.81618163322779,0.4491237288135594,0.7238392857142856,0.4910119969040248,0.7231522823870652,0.5,0.8478260869565217,0.2857142857142857,0.6666666666666666,0.3845588235294119,0.7010977472317674,0.5853543488265072,0.8727840909090906,-0.0157962156075073,0.4363803169307756,0.2085908283797616,0.2770448106162905,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,29,5,2.0689655172413794
SVM_RBF,0.5638546529723001,0.1477246593009949,0.6189903846153847,0.6189903846153846,0.6225475624256837,0.6627592511117836,0.2073415703246734,0.6990574719878404,0.552775163286843,0.1137044760651877,0.5603448275862069,0.560749299719888,0.1053337710892257,0.5691105769230769,0.4738095238095238,0.3302922501687588,0.6326530612244898,0.4607843137254902,0.2766026662679585,0.484375,0.4517410951621478,0.2886961360718012,0.5486725663716814,0.6607142857142858,0.2335613290590863,0.6538461538461539,0.12870582452177,0.1880040024926223,0.1345816266822703,0.240730417053735,12.0,12.0,6.572670690061994,4,16.0,18,0.4489697454351594,0.7663405849599583,0.4805315214991936,0.8486129585778472,0.4226397178513294,0.6967402534784405,0.4315204713642214,0.6977254666599979,0.3928571428571428,0.8158029001074113,0.2641261171797418,0.6912047511312216,0.3268895348837209,0.7081052289469881,0.4878048780487805,0.8095238095238095,-0.1303677161971765,0.3819840899227019,0.1962828914722609,0.2923398323993572,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,4,1.5789473684210527
SVM_RBF,0.5615001556178028,0.1505403672353514,0.5787259615384616,0.5787259615384616,0.5883992271105827,0.6624155045906995,0.1904731306849384,0.6710160106177607,0.522860633372313,0.0904546276147906,0.5344827586206896,0.5278711484593838,0.0365500603526768,0.5258413461538461,0.4196923468090516,0.2565494442617059,0.5735294117647058,0.6509803921568627,0.3430868310290103,0.609375,0.50002886002886,0.2842168610600466,0.5909090909090909,0.4047619047619047,0.3257644071711822,0.4423076923076923,0.0582442403252522,0.076155445995084,0.0520581113801452,0.2394994072033976,12.0,12.0,6.572670690061994,4,16.0,18,0.4084476359141217,0.7309372444630025,0.453746265460796,0.8266271417929686,0.391294466403162,0.6734729308390022,0.3823417193912448,0.6585984848484848,0.3620689655172414,0.7464916002036314,0.3882068311195446,0.8,0.3888754045307444,0.7361963190184049,0.2563725490196079,0.6346153846153846,-0.2281867652948242,0.3143224935738213,0.206349589579885,0.275978372320891,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,38,4,1.5789473684210527
