Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.6744991582491583,0.0494379918900018,0.6420118343195267,0.6420118343195267,0.6360581488786617,0.7083171821340213,0.1085082333473791,0.6790838135038568,0.5814097968936679,0.0749696913153768,0.5897435897435898,0.592260101010101,0.0613925919961431,0.5903846153846154,0.6198015873015874,0.1298616431410154,0.6440677966101694,0.5978535353535352,0.1528747918042304,0.5846153846153846,0.5853632478632479,0.1026355253452585,0.6129032258064516,0.5866666666666667,0.1292714628644354,0.5961538461538461,0.1747672614276477,0.1216708982207285,0.1787072243346007,0.2497055342898065,12.4,12.4,3.4409301068170506,8,12.0,18,0.5444219066937119,0.7384773255410795,0.518686968871102,0.8287018470334329,0.5,0.6854012841091492,0.5017837715705138,0.6837020339611495,0.4545025728987993,0.7968855574324324,0.4264020438683949,0.740751633986928,0.4666666666666667,0.7297297297297297,0.4727015437392796,0.7209302325581395,0.0035233842461223,0.3600302574704001,0.2102632031069635,0.2924023938949782,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846
KNN,0.6701529180695848,0.0982020967373296,0.628698224852071,0.628698224852071,0.6257944334867411,0.7071623910211274,0.085936499893411,0.7189497882550799,0.5240777502067824,0.0986667410534095,0.5470085470085471,0.5576010101010102,0.0656672679700064,0.5288461538461539,0.5799526707234619,0.161901340695909,0.5769230769230769,0.7285353535353536,0.2473587648231681,0.6923076923076923,0.5951414768806074,0.108407176651961,0.6293706293706294,0.3866666666666666,0.2616566405250671,0.3653846153846153,0.1016937486061138,0.1291293482642686,0.059171597633136,0.251001445766479,12.4,12.4,3.4409301068170506,8,12.0,18,0.495286498459168,0.7473584458659086,0.546651080309085,0.8547205676264593,0.4199838709677419,0.6573564593301434,0.4147679924242424,0.6227741836816029,0.3783783783783784,0.735855607966457,0.5254028896915811,0.8352978406552495,0.4565122044241037,0.7472848788638261,0.2,0.5143749999999995,-0.173396734591038,0.2500163185378588,0.2020136684086473,0.303417404491583,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,2.3846153846153846
KNN,0.6661125140291807,0.093636543394002,0.6501479289940828,0.6501479289940828,0.6565125283074001,0.6949192509143192,0.1335823276731536,0.7147746773787198,0.6006534325889165,0.0728634481576074,0.6153846153846154,0.6319823232323232,0.0526111016568673,0.6134615384615385,0.6447832817337461,0.1321489529355588,0.6612903225806451,0.6728535353535353,0.230364215246545,0.6307692307692307,0.6166917293233082,0.1055167728876295,0.6456692913385826,0.5911111111111113,0.1530593365130894,0.5961538461538461,0.2380959398813956,0.1041748519545816,0.2256214149139579,0.2442182237869485,12.4,12.4,3.4409301068170506,8,12.0,18,0.5312123147131194,0.7527073829641872,0.5312408703870509,0.853971861335928,0.5106327570921986,0.7142857142857143,0.5084357731175887,0.7109391653179645,0.45,0.8209088486140724,0.4729668304668304,0.7778138528138526,0.4814697609001406,0.7626041272245361,0.4523459383753502,0.7368421052631579,0.0164442657937757,0.4107827131656389,0.200902726916669,0.292149581777674,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846
SVM_RBF,0.6657168911335578,0.0500731677662091,0.6177514792899409,0.6177514792899408,0.6238950982540726,0.7028365735161467,0.1051910871991699,0.6625312839282229,0.5866207150078118,0.0992977017179148,0.6068376068376068,0.5950252525252525,0.0755147349452924,0.5961538461538461,0.602020202020202,0.138107074120223,0.6338028169014085,0.6967171717171717,0.162666547962192,0.6923076923076923,0.625623304570673,0.1222202302687906,0.6617647058823529,0.4933333333333333,0.0946990033451667,0.5,0.1863040983839626,0.1570974888399181,0.1945525291828794,0.2544642008713607,12.4,12.4,3.4409301068170506,8,12.0,18,0.5188599790803395,0.7192052822273074,0.498879058350641,0.8126875116244325,0.5128099173553718,0.7027132601351351,0.5092584745762713,0.6892341164901833,0.449981884057971,0.7761194029850746,0.543850114416476,0.8311790840738209,0.5128048780487805,0.771743897787948,0.3772995283018869,0.6279351087771942,0.0185147978058425,0.3768963893977614,0.2141863200330304,0.2996408688587351,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,2.3846153846153846
XGBoost,0.6654040404040404,0.1398017749236718,0.6928994082840236,0.6928994082840236,0.7008547008547008,0.7091351730252954,0.2063380995515698,0.6792658740728336,0.6419198603069571,0.1030296542446229,0.6666666666666666,0.6485732323232323,0.0646420699658389,0.6615384615384616,0.6690476190476191,0.1679204541190996,0.696969696969697,0.6993686868686868,0.129203380052529,0.7076923076923077,0.6612974744553692,0.1219381518487116,0.7022900763358778,0.5977777777777779,0.1758787461103056,0.6153846153846154,0.2933473807560992,0.1396106869269833,0.3236994219653178,0.2319007798535718,10.0,10.0,4.898979485566356,4,10.0,18,0.5829678766660524,0.796947557000399,0.5067235077142794,0.8360012106054353,0.5656455862977602,0.7628984024553395,0.5650542276872064,0.7557321705290875,0.5178571428571429,0.8289473684210527,0.5454545454545454,0.8571848739495795,0.5511770850072313,0.8105334281650071,0.509075500770416,0.7213342440801456,0.1274822842595305,0.5120474911956483,0.1787039093606473,0.2905938240995829,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,36,4,1.3888888888888888
ExtraTrees,0.6639211560044893,0.0963197262654277,0.6168639053254438,0.6168639053254438,0.6226166995397764,0.7176914551298996,0.0839905379021691,0.6737192478629201,0.5891278375149342,0.1124879549460294,0.6068376068376068,0.5916287878787878,0.0941754122075545,0.6,0.5985353535353536,0.1349279454154524,0.6417910447761194,0.6632575757575758,0.176461495291402,0.6615384615384615,0.6122345147112949,0.1374239369131688,0.6515151515151515,0.5199999999999999,0.0949073622402783,0.5384615384615384,0.1789780376012174,0.1905935341353881,0.2007722007722008,0.2408047846071934,12.4,12.4,3.4409301068170506,8,12.0,18,0.5183477861345184,0.7238661527810598,0.4704148498956206,0.8348624540386085,0.5092592592592593,0.7130452601568068,0.5073723793771294,0.7001070946597261,0.4428026634382567,0.8090021401819154,0.5223718364698248,0.803030303030303,0.5,0.7682926829268293,0.4081443688586546,0.6888888888888889,0.0147409229722271,0.3898133002051355,0.2198586214367503,0.2612357059148896,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846
LogisticRegression,0.6606257014590347,0.0796538470951801,0.6505917159763314,0.6505917159763313,0.6496457009277522,0.7002614357136852,0.1157989257831872,0.7055751138598068,0.6081720430107527,0.1071564325562783,0.6239316239316239,0.6205176767676768,0.091660614208736,0.6230769230769231,0.6342156862745097,0.1438554370690158,0.6721311475409836,0.6410353535353536,0.1598594551583679,0.6307692307692307,0.6184548784548785,0.128976964717986,0.6507936507936508,0.6,0.0983819716496829,0.6153846153846154,0.2309731850811716,0.1856745593272135,0.2442748091603053,0.2465638152061569,12.4,12.4,3.4409301068170506,8,12.0,18,0.548872040748471,0.7485744664062807,0.5366397989116296,0.8407072394583427,0.5232513416815743,0.7168425232584523,0.5268762265944046,0.7136600378787877,0.4821085164835165,0.8261014492753622,0.4714285714285714,0.775566893424036,0.4937830687830688,0.7613771645021644,0.5106382978723404,0.7317073170731707,0.0511434970527499,0.4191244574364424,0.2097192046941658,0.2901979559801081,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846
RandomForest,0.6604166666666667,0.1045050060824661,0.640828402366864,0.640828402366864,0.64044123018482,0.7090652897133174,0.1136701561513731,0.695142361197034,0.598842937230034,0.1196816956328794,0.6239316239316239,0.6094065656565657,0.0905548126240601,0.6192307692307693,0.6218341307814992,0.1602810380763052,0.6615384615384615,0.6632575757575758,0.147525114202557,0.6615384615384615,0.6224592724592725,0.1349416609842028,0.6615384615384615,0.5555555555555556,0.1288122377439061,0.5769230769230769,0.2158949435444281,0.1873817557815256,0.2384615384615385,0.237934576343376,12.4,12.4,3.4409301068170506,8,12.0,18,0.5286619807497467,0.7601083340353936,0.5166121841785509,0.8448427420400049,0.5283018867924528,0.7115624999999999,0.5278620820668692,0.7095652605186735,0.4716981132075472,0.8125208333333332,0.5185019841269841,0.7941626650660262,0.5263157894736842,0.7591240875912408,0.4576271186440678,0.7111111111111111,0.0535750348465316,0.4122508839841808,0.2082614846521307,0.2694542707198639,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846
GradientBoosting,0.6559883557800225,0.1102299209466004,0.6965976331360947,0.6965976331360947,0.6962524654832347,0.7150138306270497,0.1854417705524068,0.7610111415729499,0.6049839169194008,0.120068708881192,0.6324786324786325,0.6156565656565657,0.0769380771798372,0.6269230769230769,0.6451282051282051,0.1738480447669645,0.6666666666666666,0.6757575757575758,0.1098053729402077,0.676923076923077,0.6359982269355255,0.1202190487919706,0.6717557251908397,0.5555555555555556,0.2031845235673326,0.5769230769230769,0.2324079735844441,0.1518418411649253,0.2543352601156069,0.2216001669091031,10.0,10.0,4.898979485566356,4,10.0,18,0.5682844065656565,0.8147277298850575,0.6145961877508386,0.8746323763490043,0.5333333333333333,0.732772988505747,0.5311198432652912,0.7272926634768739,0.4917809239940388,0.8125208333333332,0.5245901639344263,0.8181818181818182,0.5306122448979592,0.7790697674418605,0.4374715909090909,0.7273051948051946,0.0605428790401317,0.4494299533302138,0.1792248326924453,0.2740297393657137,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,36,4,1.3888888888888888
LogisticRegression,0.6526459034792368,0.091068728219647,0.6464497041420119,0.6464497041420119,0.6455548250420046,0.6964242707078316,0.1165934913197816,0.7017740822442968,0.6246236559139785,0.1178928926132483,0.6410256410256411,0.6358585858585858,0.1020636658590254,0.6384615384615384,0.6434967320261438,0.148255278130996,0.6825396825396826,0.6717171717171717,0.1669094497378584,0.6615384615384615,0.6389183365653954,0.1388642636978103,0.671875,0.6,0.0983819716496829,0.6153846153846154,0.262170186857851,0.2079493254300808,0.2758620689655172,0.2434123074037319,12.4,12.4,3.4409301068170506,8,12.0,18,0.5408856394758447,0.7492936703159645,0.5325139860462458,0.8415911645788668,0.5463683223992503,0.7317335996635826,0.5471440025615557,0.7261808596678108,0.5,0.8333333333333334,0.508764495985727,0.7971014492753623,0.5176470588235295,0.780496157701303,0.5106382978723404,0.7317073170731707,0.0910935265803799,0.4446792908944399,0.2085463406418729,0.2837357934716246,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,2.3846153846153846
