fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.7160493827160493,0.8150259408077869,0.6296296296296297,0.6666666666666667,0.6666666666666666,0.8333333333333334,0.5555555555555556,16
2,0.5151515151515151,0.6350568549097961,0.5,0.4949494949494949,0.5454545454545454,0.5454545454545454,0.5454545454545454,16
3,0.75,0.7500353964992122,0.5806451612903226,0.5666666666666667,0.7111111111111111,0.5517241379310345,1.0,16
4,0.60625,0.7038626617788517,0.5769230769230769,0.50625,0.7027027027027027,0.6190476190476191,0.8125,16
5,0.75,0.7182539682539683,0.5384615384615384,0.6666666666666666,0.5714285714285714,0.4,1.0,16
