metric,mean,std,min,max,pooled
AUC,0.5487135241301908,0.14369543193016493,0.37373737373737376,0.7222222222222222,0.505621301775148
PR_AUC,0.592064639543807,0.12871024896680514,0.458821029876883,0.8054644616267425,0.5568539477456452
Accuracy,0.5198226265968201,0.11092468723325066,0.38461538461538464,0.7037037037037037,0.5384615384615384
Bal_Accuracy,0.5353156565656565,0.08729215406442917,0.4494949494949495,0.6944444444444444,0.5115384615384615
F1_Score,0.6159925395219512,0.11229263418214268,0.47619047619047616,0.7647058823529411,0.6447368421052632
Precision,0.5529761904761905,0.15847648380238422,0.3333333333333333,0.8125,0.5632183908045977
Recall,0.7728535353535353,0.18302175989605565,0.45454545454545453,1.0,0.7538461538461538
