Quad_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6892460317460316,0.6752380952380952,-0.014007936507936414,0.0399799174832218,0.0698077119956601,0.029827794512438305,0.5733333333333333,0.5888888888888888,0.015555555555555545,0.7634974857675727,0.749981139569338,-0.013516346198234719,0.0843147761887057,0.0984409208664652,0.014126144677759508,0.6566839307231904,0.6691996432661711,0.012515712542980673,0.5808403361344537,0.5702661064425769,-0.010574229691876824,0.0726667900834407,0.049873821755441,-0.022792968327999694,0.5752212389380531,0.5663716814159292,-0.008849557522123908,0.5744444444444444,0.5649206349206349,-0.00952380952380949,0.063107266498463,0.0441733512247805,-0.018933915273682503,0.5468253968253968,0.540952380952381,-0.005873015873015808,0.6290163601672554,0.6248100109609062,-0.004206349206349214,0.1587265798838884,0.1504655971846552,-0.008260982699233227,0.5882352941176471,0.5853658536585366,-0.0028694404591105283,0.8403174603174601,0.8069841269841269,-0.033333333333333215,0.2056976281713616,0.2144457955851363,0.008748167413774682,0.7936507936507936,0.7619047619047619,-0.031746031746031744,0.6766291175968595,0.6588043092951927,-0.017824808301666772,0.0790692130007733,0.0816540479579381,0.0025848349571648,0.6756756756756757,0.6620689655172414,-0.013606710158434288,0.3085714285714286,0.3228571428571429,0.01428571428571429,0.3005158075158334,0.2939241113280002,-0.006591696187833174,0.3,0.32,0.020000000000000018,0.1392109500805152,0.1182719279122156,-0.020939022168299612,0.1119218826425935,0.0697788441980673,-0.0421430384445262,0.0981044230129696,0.0852469849661324,-0.0128574380468372,0.3640997537837247,0.3520593160682477,-0.012040437715477026,10.0,10.0,0.0,44,44,0
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6878968253968254,0.691111111111111,0.003214285714285614,0.0428472210737347,0.0323539024894805,-0.010493318584254195,0.6657142857142857,0.6765079365079366,0.01079365079365091,0.7497357972356007,0.743985806060134,-0.005749991175466707,0.1199940870796758,0.1013456788471801,-0.01864840823249571,0.7287981857868376,0.7396636295093514,0.010865443722513746,0.6609383753501401,0.6420308123249299,-0.01890756302521024,0.0756273004922536,0.0430519637730071,-0.03257533671924649,0.6548672566371682,0.6371681415929203,-0.017699115044247815,0.6594841269841271,0.6391269841269842,-0.02035714285714285,0.064476055660922,0.0401508869936822,-0.0243251686672398,0.6471428571428571,0.6250793650793651,-0.022063492063492007,0.7047525676937442,0.6683838383838383,-0.03636872930990587,0.1348331689647477,0.0921041540116703,-0.042729014953077404,0.6818181818181818,0.6571428571428571,-0.024675324675324628,0.7425396825396825,0.7658730158730159,0.023333333333333428,0.1515134034118905,0.1826776566202585,0.031164253208367992,0.7142857142857143,0.7301587301587301,0.015873015873015817,0.6982516119358225,0.6904761904761904,-0.00777542145963217,0.0885524230683186,0.0740166065818112,-0.01453581648650741,0.6976744186046512,0.6917293233082706,-0.005945095296380543,0.5764285714285714,0.5123809523809524,-0.06404761904761902,0.2108943271725441,0.1562775599277178,-0.05461676724482631,0.58,0.52,-0.05999999999999994,0.3092029802556118,0.2668758022122499,-0.042327178043361946,0.1293013228013654,0.0649030320348358,-0.06439829076652959,0.2961188308576904,0.2538250926075053,-0.04229373825018512,0.2297745329364667,0.2299084076705971,0.00013387473413037365,10.0,10.0,0.0,44,44,0
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7397222222222222,0.7305952380952381,-0.009126984126984095,0.0458745262562357,0.0327904583642554,-0.0130840678919803,0.6673015873015874,0.691111111111111,0.023809523809523614,0.7891351190062306,0.7789958839913507,-0.0101392350148799,0.1099153142092123,0.1015235603009822,-0.008391753908230104,0.7214383505402753,0.7494167840632184,0.027978433522943158,0.6702240896358542,0.6685574229691877,-0.0016666666666664831,0.0971307085021384,0.0696148878523217,-0.027515820649816697,0.6637168141592921,0.6637168141592921,0.0,0.6676190476190477,0.6676190476190476,-1.1102230246251565e-16,0.0575194819494134,0.0396711094649226,-0.017848372484490796,0.6406349206349207,0.6468253968253967,0.00619047619047608,0.6750641025641027,0.6823009446693657,0.007236842105263097,0.1445816813790773,0.1324761198282814,-0.012105561550795896,0.654320987654321,0.6666666666666666,0.012345679012345623,0.8657142857142857,0.818095238095238,-0.04761904761904767,0.1330556443175443,0.1061314995074728,-0.026924144810071493,0.8412698412698413,0.7936507936507936,-0.04761904761904767,0.7376497695852534,0.7268287515228561,-0.010821018062397325,0.0861581151378314,0.0679696918781485,-0.01818842325968291,0.7361111111111112,0.7246376811594203,-0.011473429951690872,0.4695238095238094,0.5171428571428571,0.04761904761904773,0.1973658733972502,0.163981084026077,-0.0333847893711732,0.44,0.5,0.06,0.334836132885405,0.3280106831852051,-0.0068254497001998815,0.126135012842274,0.0842598454577308,-0.041875167384543194,0.2921200131882624,0.3011067708333333,0.008986757645070897,0.2268266641337784,0.2207710349737999,-0.006055629159978482,10.0,10.0,0.0,44,44,0
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7211507936507937,0.7412698412698413,0.020119047619047592,0.0645047708103364,0.0515665403888947,-0.012938230421441696,0.6758730158730158,0.7006349206349206,0.024761904761904763,0.7915882498989408,0.8105431110565885,0.018954861157647662,0.093662137818234,0.0738242006946045,-0.019837937123629495,0.746991533976051,0.7702656845504394,0.02327415057438842,0.678655462184874,0.6715126050420167,-0.0071428571428573395,0.074171392464648,0.0601942209822225,-0.013977171482425506,0.672566371681416,0.6637168141592921,-0.008849557522123908,0.6841666666666667,0.6745634920634921,-0.009603174603174613,0.0528720366070389,0.0446763366525204,-0.0081956999545185,0.6526984126984127,0.6488888888888888,-0.003809523809523818,0.6933820565399512,0.6914862914862915,-0.001895765053659737,0.1296185516712958,0.1211671049508073,-0.00845144672048849,0.6666666666666666,0.6712328767123288,0.004566210045662156,0.8571428571428571,0.8093650793650793,-0.04777777777777781,0.1465999985907151,0.1349303451221016,-0.011669653468613483,0.8253968253968254,0.7777777777777778,-0.04761904761904756,0.7429493087557605,0.7257142857142858,-0.01723502304147473,0.0578434824491821,0.0624953513010396,0.004651868851857498,0.7375886524822695,0.7205882352941176,-0.017000417188151817,0.5111904761904762,0.5397619047619047,0.02857142857142847,0.1967617664683974,0.1581597688151299,-0.03860199765326752,0.48,0.52,0.040000000000000036,0.3557385796259035,0.3369338201152617,-0.01880475951064181,0.1142459910792609,0.0983595344935027,-0.0158864565857582,0.3151515151515152,0.3040518638573743,-0.011099651294140866,0.2250030607592339,0.2172623951838237,-0.007740665575410199,10.0,10.0,0.0,44,44,0
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6336904761904762,0.6054761904761905,-0.028214285714285747,0.0957868121334289,0.1091454241274534,0.013358611994024494,0.6063492063492063,0.6053968253968254,-0.0009523809523809268,0.7228874984433815,0.6853770473490177,-0.037510451094363795,0.1245012693291324,0.1539736812082852,0.029472411879152796,0.6787878570188781,0.6703326614092115,-0.008455195609666566,0.5887955182072829,0.5735994397759103,-0.015196078431372606,0.1451127740914936,0.1067554924331956,-0.03835728165829799,0.5752212389380531,0.5663716814159292,-0.008849557522123908,0.5915873015873017,0.5682142857142857,-0.02337301587301599,0.1232655939487962,0.0970127643273235,-0.026252829621472698,0.5695238095238095,0.5698412698412698,0.0003174603174602719,0.6475,0.6227777777777778,-0.0247222222222222,0.1958173752363269,0.2026247520009754,0.006807376764648515,0.6190476190476191,0.6296296296296297,0.010582010582010581,0.6436507936507937,0.5480952380952381,-0.09555555555555562,0.197432499444075,0.2246935148396257,0.027261015395550703,0.6190476190476191,0.5396825396825397,-0.07936507936507942,0.619180245042314,0.5617809776430465,-0.057399267399267484,0.1591380011614189,0.1777932721442854,0.018655270982866484,0.6190476190476191,0.5811965811965812,-0.03785103785103783,0.5395238095238095,0.5883333333333333,0.04880952380952375,0.2194385745074448,0.1813223035861219,-0.038116270921322914,0.52,0.6,0.07999999999999996,0.1824071057721674,0.1301450676982592,-0.052262038073908196,0.2387045902755406,0.1913600646306233,-0.04734452564491731,0.1390476190476191,0.1371357332086643,-0.0019118858389547966,0.3024905800821069,0.3170608953353841,0.014570315253277233,10.0,10.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.677420634920635,0.6507539682539683,-0.026666666666666727,0.1057703388264395,0.111077120651259,0.005306781824819501,0.6273015873015874,0.6003174603174602,-0.02698412698412711,0.7479154188642007,0.7387398786774575,-0.009175540186743159,0.125708330519418,0.1315981496341646,0.0058898191147466195,0.7144616442972873,0.6607344631181424,-0.05372718117914488,0.6184173669467787,0.5665546218487394,-0.05186274509803934,0.1203427654151641,0.0861894520503311,-0.034153313364833,0.6017699115044248,0.5575221238938053,-0.04424778761061954,0.6199603174603174,0.5706746031746032,-0.049285714285714266,0.0977618326000914,0.0797708278985687,-0.017991004701522706,0.6036507936507937,0.5598412698412698,-0.043809523809523854,0.6738061938061938,0.635018315018315,-0.038787878787878816,0.1682109136831622,0.1788730766784446,0.010662162995282387,0.6607142857142857,0.6181818181818182,-0.04253246753246753,0.6158730158730159,0.5673015873015873,-0.0485714285714286,0.2188289683975294,0.2060500884539413,-0.012778879943588117,0.5873015873015873,0.5396825396825397,-0.04761904761904767,0.6175646722093499,0.5714208754208754,-0.04614379678847447,0.1642710479795114,0.1450278915310819,-0.0192431564484295,0.6218487394957983,0.576271186440678,-0.045577553055120346,0.6240476190476191,0.574047619047619,-0.050000000000000044,0.162213291463547,0.1903100465876658,0.0280967551241188,0.62,0.58,-0.040000000000000036,0.236360055309023,0.1326948051948051,-0.1036652501142179,0.2002463789012859,0.1537430071841193,-0.04650337171716662,0.2043498670004694,0.1177389131792628,-0.0866109538212066,0.2428139101505103,0.2398698480770648,-0.002944062073445497,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6642063492063492,0.6778571428571429,0.013650793650793691,0.125327587877509,0.0728873955933532,-0.05244019228415581,0.6152380952380951,0.6842857142857143,0.06904761904761914,0.7391485846403303,0.7053116667925461,-0.0338369178477842,0.1527132509230454,0.1313855684339426,-0.0213276824891028,0.7010351056801851,0.6970456443515631,-0.00398946132862199,0.5865966386554622,0.6329831932773109,0.04638655462184871,0.1590210510772627,0.0704164297981134,-0.0886046212791493,0.584070796460177,0.6283185840707964,0.04424778761061943,0.5796825396825398,0.6455952380952381,0.06591269841269831,0.1459364768603369,0.0651720207623596,-0.08076445609797729,0.5671428571428572,0.6295238095238096,0.062380952380952426,0.6141607412195648,0.6936752136752137,0.07951447245564891,0.2025194549627189,0.156930711320166,-0.04558874364255289,0.6081081081081081,0.6842105263157895,0.07610241820768138,0.727936507936508,0.6338095238095238,-0.09412698412698417,0.1981130435628366,0.1528593680300878,-0.04525367553274881,0.7142857142857143,0.6190476190476191,-0.09523809523809523,0.6480150594677847,0.6431827431827432,-0.004832316285041549,0.1615779313021118,0.1083220400793716,-0.05325589122274019,0.656934306569343,0.65,-0.006934306569343018,0.4314285714285714,0.6573809523809524,0.22595238095238102,0.2801619227301344,0.1499591781187161,-0.13020274461141831,0.42,0.64,0.22000000000000003,0.1576666666666666,0.2713934278234179,0.11372676115675132,0.2941458443999809,0.1182148349190237,-0.17593100948095725,0.1374045801526717,0.2558795860771402,0.11847500592446847,0.2494875565411973,0.22962007382514,-0.019867482716057316,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7066071428571428,0.6944047619047619,-0.012202380952380909,0.1449344068892115,0.139845931673732,-0.005088475215479504,0.6646031746031745,0.6741269841269842,0.009523809523809712,0.7486750193552927,0.715515294926611,-0.03315972442868165,0.1433718247762071,0.1650936056405725,0.02172178086436538,0.7123603611638374,0.7082594830180302,-0.004100878145807174,0.628655462184874,0.67484593837535,0.046190476190476004,0.1209005445754163,0.0948503744820047,-0.026050170093411595,0.6194690265486725,0.6637168141592921,0.04424778761061954,0.6160317460317459,0.6809920634920635,0.06496031746031761,0.1017426887002484,0.0964782353000992,-0.005264453400149194,0.5988888888888889,0.6653968253968254,0.06650793650793652,0.6346566831860949,0.7136363636363636,0.07897968045026871,0.152796213208226,0.1605202744018064,0.007724061193580406,0.6282051282051282,0.7192982456140351,0.09109311740890691,0.7882539682539683,0.6626984126984127,-0.12555555555555564,0.1316622414748584,0.1486904285332951,0.0170281870584367,0.7777777777777778,0.6507936507936508,-0.12698412698412698,0.694991674991675,0.6795413282369804,-0.015450346754694588,0.1272793898930678,0.1332714961909944,0.005992106297926597,0.6950354609929078,0.6833333333333333,-0.011702127659574457,0.4438095238095238,0.6992857142857143,0.25547619047619047,0.1165412348073884,0.1010365776472844,-0.015504657160104005,0.42,0.68,0.26000000000000006,0.2353241800152555,0.3440984354550148,0.10877425543975927,0.2036935023258219,0.1816084525894,-0.02208504973642189,0.2040950040950041,0.3267481969269363,0.12265319283193218,0.2242677332541959,0.2320442132770658,0.007776480022869875,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6181746031746032,0.6344047619047618,0.01623015873015865,0.1311663475636268,0.1555016711012892,0.024335323537662407,0.5898412698412698,0.6114285714285714,0.0215873015873016,0.7178455026001408,0.7336380154358253,0.015792512835684502,0.1265222773165459,0.1423509423613232,0.015828665044777313,0.6756850897847937,0.6988452619964463,0.023160172211652563,0.5757002801120448,0.6135154061624649,0.037815126050420145,0.12589400503803,0.1454332592021937,0.01953925416416369,0.5575221238938053,0.5929203539823009,0.03539823008849563,0.5878174603174603,0.6210714285714285,0.0332539682539682,0.1064073520269238,0.1353794951599043,0.028972143132980507,0.5598412698412698,0.6019047619047619,0.042063492063492136,0.6287112887112888,0.6633866133866134,0.03467532467532464,0.1612922997940333,0.1974804394201331,0.03618813962609979,0.6181818181818182,0.673469387755102,0.055287569573283846,0.5715873015873015,0.5538095238095238,-0.01777777777777778,0.199748140737007,0.2889405151846876,0.0891923744476806,0.5396825396825397,0.5238095238095238,-0.015873015873015817,0.5772879057547249,0.5732486772486772,-0.004039228506047654,0.1670860596825235,0.2200830106211425,0.052996950938619,0.576271186440678,0.5892857142857143,0.013014527845036317,0.604047619047619,0.6883333333333332,0.08428571428571419,0.1299040287648632,0.1330830985178475,0.0031790697529842926,0.58,0.68,0.10000000000000009,0.1687212562212562,0.2318049009725666,0.0630836447513104,0.209866913603936,0.2720662048109278,0.0621992912069918,0.1177389131792628,0.1980870101820425,0.0803480970027797,0.2931828298389326,0.2846527095976963,-0.008530120241236339,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6419841269841269,0.6507936507936508,0.008809523809523934,0.0736773009223452,0.0751181147696125,0.0014408138472672971,0.6488888888888888,0.6587301587301587,0.009841269841269873,0.7248117866728652,0.7270650777914589,0.0022532911185937365,0.1008993253635258,0.1037251382827982,0.0028258129192723913,0.6935289352971128,0.6955944670827222,0.00206553178560942,0.6108403361344538,0.6179831932773109,0.0071428571428571175,0.0621560580015894,0.0439465893689748,-0.0182094686326146,0.6106194690265486,0.6194690265486725,0.008849557522123908,0.5918253968253968,0.6006349206349206,0.008809523809523823,0.0969903616835776,0.0929939299107847,-0.003996431772792894,0.6095238095238096,0.6215873015873016,0.012063492063491998,0.6515928515928515,0.6739393939393938,0.02234654234654232,0.1206475806016136,0.1287447343061853,0.008097153704571702,0.6610169491525424,0.6785714285714286,0.017554479418886215,0.6284126984126984,0.6117460317460318,-0.016666666666666607,0.1504192511654981,0.1403002215942308,-0.010119029571267285,0.6190476190476191,0.6031746031746031,-0.015873015873015928,0.6302794918330308,0.6287246852764095,-0.0015548065566213243,0.1098217048749357,0.0942244365564715,-0.015597268318464197,0.639344262295082,0.6386554621848739,-0.0006888001102081098,0.5552380952380952,0.5895238095238095,0.03428571428571425,0.216351943058772,0.2468743380254623,0.03052239496669029,0.6,0.64,0.040000000000000036,0.1752900905993374,0.1894586349022734,0.014168544302936015,0.1919598261856075,0.1765202220375527,-0.015439604148054814,0.2172544080604533,0.2397120951337819,0.022457687073328597,0.2351142609962484,0.2342887703888047,-0.0008254906074437185,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5257539682539683,0.5347222222222223,0.00896825396825407,0.0622581488441928,0.0675671423110421,0.005308993466849307,0.5107936507936508,0.5220634920634921,0.011269841269841319,0.6535071546760576,0.6566318961512276,0.0031247414751700564,0.1064524088719939,0.1116723119814516,0.005219903109457691,0.6095111182549565,0.6080460172732639,-0.001465100981692613,0.5106442577030813,0.5189775910364146,0.008333333333333304,0.0611924620750714,0.0495580670390461,-0.0116343950360253,0.5132743362831859,0.5221238938053098,0.008849557522123908,0.4900396825396825,0.4943253968253968,0.004285714285714282,0.0463135190942604,0.0467047814331419,0.00039126233888149564,0.4768253968253968,0.4888888888888889,0.012063492063492054,0.5528138528138528,0.5552061973114604,0.0023923444976076125,0.0944139865806587,0.090825241665754,-0.0035887449149046985,0.5434782608695652,0.550561797752809,0.007083536883243813,0.7974603174603174,0.7774603174603174,-0.020000000000000018,0.1363328519119879,0.12682688677433,-0.009505965137657918,0.7936507936507936,0.7777777777777778,-0.015873015873015817,0.6379945054945055,0.6358393330807124,-0.0021551724137931494,0.0536309928403496,0.056747421235187,0.0031164283948374033,0.6451612903225806,0.6447368421052632,-0.0004244482173174635,0.1826190476190476,0.2111904761904762,0.02857142857142861,0.1391087602041398,0.1275257299190371,-0.011583030285102686,0.16,0.2,0.04000000000000001,-0.0178559159837071,-0.010446221633599,0.007409694350108098,0.0938207854901145,0.0944728496770782,0.0006520641869637023,-0.0492993415498903,-0.023482053002348,0.025817288547542304,0.4254182293027674,0.4085409539875367,-0.0168772753152307,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6859126984126984,0.6718253968253969,-0.014087301587301537,0.1120774306723363,0.1275789639333099,0.015501533260973588,0.6419047619047619,0.6142857142857142,-0.027619047619047654,0.742568806511164,0.7289001277796796,-0.013668678731484363,0.1341301588281711,0.1618833529132882,0.027753194085117117,0.6815729479135462,0.6730533284010156,-0.008519619512530552,0.6154621848739495,0.6196078431372548,0.004145658263305263,0.1219050660241922,0.1135880677489853,-0.008316998275206891,0.6017699115044248,0.6017699115044248,0.0,0.6242063492063492,0.6413095238095238,0.017103174603174565,0.1022997093674224,0.0843806448332446,-0.017919064534177798,0.6015873015873016,0.5974603174603175,-0.00412698412698409,0.6708730158730158,0.6837811311495522,0.012908115276536347,0.1805836538401678,0.1522371694190366,-0.02834648442113122,0.6551724137931034,0.6451612903225806,-0.010011123470522798,0.6303174603174603,0.687142857142857,0.05682539682539678,0.211264057259262,0.2341290825840852,0.022865025324823207,0.6031746031746031,0.6349206349206349,0.031746031746031744,0.6227399267399267,0.642434227330779,0.01969430059085231,0.1570132860625527,0.1501873891912276,-0.006825896871325093,0.628099173553719,0.64,0.011900826446280988,0.618095238095238,0.5954761904761904,-0.02261904761904765,0.1823355656568442,0.2018626416083409,0.019527075951496692,0.6,0.56,-0.039999999999999925,0.2401339228147739,0.2682372229866389,0.028103300171864992,0.2040615937308159,0.174359290357818,-0.029702303372997896,0.2010997643362136,0.1945192460003167,-0.006580518335896901,0.2352291591559443,0.2416120157858463,0.006382856629901984,12.0,12.0,0.0,44,44,0
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6369444444444443,0.6441269841269841,0.00718253968253979,0.0743708811749749,0.0814756663217301,0.0071047851467552076,0.5942857142857143,0.6453968253968254,0.05111111111111111,0.7297231491715849,0.7269345565826393,-0.002788592588945593,0.078647010051427,0.0934360998751287,0.014789089823701695,0.6594831854621426,0.6896416443358289,0.03015845887368629,0.5958403361344538,0.6025070028011206,0.006666666666666821,0.0342333019684619,0.0501624365180434,0.015929134549581496,0.5929203539823009,0.6017699115044248,0.008849557522123908,0.5970238095238095,0.6082539682539683,0.011230158730158757,0.0207467968428647,0.0543116989699156,0.0335649021270509,0.5709523809523809,0.5995238095238096,0.028571428571428692,0.6244804318488529,0.6572427572427573,0.032762325393904335,0.1058051842974991,0.1181089606976509,0.012303776400151789,0.6075949367088608,0.65,0.042405063291139244,0.7919047619047619,0.6398412698412699,-0.152063492063492,0.1353200437308669,0.1067563870589416,-0.0285636566719253,0.7619047619047619,0.6190476190476191,-0.1428571428571428,0.6788873482839,0.6349472955829778,-0.04394005270092216,0.0350192656858499,0.0641357439383201,0.0291164782524702,0.676056338028169,0.6341463414634146,-0.04190999656475436,0.4021428571428571,0.5766666666666668,0.1745238095238097,0.1312732000875445,0.1162373051610846,-0.015035894926459903,0.38,0.58,0.19999999999999996,0.1862007298791833,0.2066058539505385,0.020405124071355196,0.0476674340351007,0.107267815275722,0.0596003812406213,0.1467498358502953,0.1978230004732607,0.051073164622965406,0.2434632775737542,0.2380410097982443,-0.005422267775509887,12.0,12.0,0.0,44,44,0
