Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
SVM_RBF,0.7523062558356676,0.1849647835403156,0.658653846153846,0.8346301804775091,0.1332763417469493,0.7080020743693619,0.5680746888755788,0.1438788888200367,0.603448275862069,0.5977941176470589,0.0819406567002654,0.5865384615384616,0.5874065394828619,0.1695051864279652,0.6153846153846154,0.7705882352941177,0.1845222016630367,0.75,0.6319887955182073,0.1367465780356291,0.676056338028169,0.425,0.1841731606027864,0.4230769230769231,15.2,15.2,2.4,12,14.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.4444444444444444
NaiveBayes,0.6709617180205416,0.0660891311267752,0.6739783653846154,0.68829034397378,0.1812571070267944,0.7353514241774944,0.6039835334607303,0.0769299847018748,0.6206896551724138,0.5885760971055088,0.0276123628202666,0.6039663461538461,0.587012987012987,0.1550871465114436,0.6282051282051282,0.7192156862745098,0.1826895480663926,0.765625,0.6245344129554656,0.1527216616746303,0.6901408450704225,0.4579365079365079,0.1532301075520677,0.4423076923076923,11.6,11.6,6.248199740725324,4,16.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/Post1_Post2_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,46,3,1.2608695652173914,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.6666666666666667
GradientBoosting,0.6210589791472145,0.1213857288389944,0.5698617788461537,0.6898032833611417,0.0627321648246826,0.6215943639369492,0.539176482891722,0.0403249368446831,0.5431034482758621,0.582156862745098,0.0541817253489027,0.5444711538461539,0.5888888888888889,0.1398853145779352,0.5964912280701754,0.5976470588235294,0.2202735009594061,0.53125,0.5464039408866995,0.0642296529991806,0.5619834710743802,0.5666666666666667,0.1433720877840437,0.5576923076923077,14.8,14.8,4.48998886412873,6,16.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/Post1_Post2_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,53,3,1.3962264150943395,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.888888888888889
