Quad_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Dataset_A_Path,Dataset_B_Path,Dataset_C_Path,Dataset_D_Path,Quad_Input_File,Merge_Keys,Merge_Key_Mode,Merge_How,Rows_A,Rows_B,Rows_C,Rows_D,Rows_After_Merge,N_Features_A,N_Features_B,N_Features_C,N_Features_D,N_Features_Total,Label_Counts,Status,Error,Result_Source,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Pooled_PR_AUC,Mean_Bal_Acc,Pooled_Bal_Acc,Mean_F1,Pooled_F1,Mean_Specificity,Pooled_Specificity,Avg_Features,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Composite_Rank_Score,Run_Name,Run_Dir,Run_Status,Final_Status,Result_Error
ADC_Post1_Post2_Pre,ADC,Post1,Post2,Pre,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/ADC_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post1_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post2_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Pre_M1.csv,output/all_5_quad_concat_datasets/ADC_Post1_Post2_Pre_M1_pairwise.csv,INFO_NameOfRoi,unique_key,inner,114,116,117,117,113,145,145,145,145,580,"{""0"": 50, ""1"": 63}",dataset_created,,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/_comparison_summary/fs_method_composite_ranking.csv,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,SVM_RBF,0.8125,0.0353375188268145,0.765079365079365,0.848908421123077,0.823823126081703,0.6997222222222222,0.6847619047619048,0.7505298142717497,0.75,0.555952380952381,0.56,7.6,21,4,1.8095238095238095,1.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,completed,success,
ADC_Post1_Post2_T2,ADC,Post1,Post2,T2,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/ADC_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post1_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post2_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/T2_M1.csv,output/all_5_quad_concat_datasets/ADC_Post1_Post2_T2_M1_pairwise.csv,INFO_NameOfRoi,unique_key,inner,114,116,117,117,113,145,145,145,145,580,"{""0"": 50, ""1"": 63}",dataset_created,,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/_comparison_summary/fs_method_composite_ranking.csv,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,SVM_RBF,0.805,0.0604945187408085,0.765079365079365,0.8463073307070615,0.8262420245015072,0.7184126984126984,0.6988888888888889,0.7538003629764065,0.7480916030534351,0.6242857142857143,0.62,7.6,26,4,1.4615384615384617,1.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,completed,success,
ADC_Post2_Pre_T2,ADC,Post2,Pre,T2,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/ADC_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post2_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Pre_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/T2_M1.csv,output/all_5_quad_concat_datasets/ADC_Post2_Pre_T2_M1_pairwise.csv,INFO_NameOfRoi,unique_key,inner,114,117,117,117,114,145,145,145,145,580,"{""0"": 50, ""1"": 64}",dataset_created,,nested_cv_outputs_all_quad_concat_batch/ADC_Post2_Pre_T2/fs_method_comparison/_comparison_summary/fs_method_composite_ranking.csv,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,SVM_RBF,0.7985230868723692,0.0776298598781189,0.7228125,0.8355788688644022,0.795871206733347,0.7068234981392876,0.6728125,0.732899984290418,0.7313432835820896,0.6106060606060606,0.58,12.8,38,4,1.6842105263157894,1.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,completed,success,
Post1_Post2_Pre_T2,Post1,Post2,Pre,T2,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post1_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post2_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Pre_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/T2_M1.csv,output/all_5_quad_concat_datasets/Post1_Post2_Pre_T2_M1_pairwise.csv,INFO_NameOfRoi,unique_key,inner,116,117,117,117,116,145,145,145,145,580,"{""0"": 52, ""1"": 64}",dataset_created,,nested_cv_outputs_all_quad_concat_batch/Post1_Post2_Pre_T2/fs_method_comparison/_comparison_summary/fs_method_composite_ranking.csv,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,SVM_RBF,0.7523062558356676,0.1849647835403156,0.658653846153846,0.8346301804775091,0.7080020743693619,0.5977941176470589,0.5865384615384616,0.6319887955182073,0.676056338028169,0.425,0.4230769230769231,15.2,41,4,1.853658536585366,1.4444444444444444,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,completed,success,
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/ADC_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Post1_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/Pre_M1.csv,/Users/mahla/MyDrive/Research/SBU/Dr. Kheradpisheh/ML-Based-Classification-of-Benign-and-Malignant-Breast-Lesions-Using-Radiomic-Features-from-MRI-Data/Dataset/Breast-Data/Mask1/T2_M1.csv,output/all_5_quad_concat_datasets/ADC_Post1_Pre_T2_M1_pairwise.csv,INFO_NameOfRoi,unique_key,inner,114,116,117,117,113,145,145,145,145,580,"{""0"": 50, ""1"": 63}",dataset_created,,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Pre_T2/fs_method_comparison/_comparison_summary/fs_method_composite_ranking.csv,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,SVM_RBF,0.7231746031746031,0.0809066942352958,0.6869841269841269,0.7718159501811295,0.739482529306529,0.6831746031746031,0.6588888888888889,0.7266666666666667,0.725925925925926,0.5514285714285714,0.54,9.2,35,3,1.3142857142857145,1.5555555555555556,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,completed,success,
