Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
LogisticRegression,0.7893019164071795,0.04139921462961505,0.7024999999999999,0.8517514979496952,0.06129886651978574,0.7758571048085033,0.6409199496156017,0.055944575945534876,0.6403508771929824,0.6697674109516216,0.05722869345915867,0.6403125000000001,0.7166666666666666,0.16329931618554522,0.6949152542372882,0.6721105794790005,0.15303472067516144,0.640625,0.6638058356593826,0.05592343579471199,0.6666666666666666,0.6674242424242424,0.1984848484848485,0.64,14.0,14.0,0.0,14,14.0,14
SVM_RBF,0.7463527275488998,0.09718991105199803,0.6634374999999999,0.8205288347631221,0.10900402977450309,0.7638280612911641,0.5763801415975329,0.09717853314852362,0.5789473684210527,0.6089340776182881,0.10496503395967771,0.568125,0.6541478129713424,0.20186022501090986,0.6176470588235294,0.6921105794790006,0.14877903936026965,0.65625,0.6353479853479854,0.07762716319392915,0.6363636363636364,0.5257575757575756,0.2708521396310166,0.48,14.0,14.0,0.0,14,14.0,14
SVM_Linear,0.7355313789524315,0.09095419284494545,0.65640625,0.7912519261291202,0.1188687316444499,0.7164612438082153,0.6213395300351822,0.040721814730892335,0.6228070175438597,0.6542729930887826,0.06169062882493058,0.6115625,0.6808823529411765,0.18187793922047418,0.6521739130434783,0.7426368952684742,0.15546386832700876,0.703125,0.674484979732356,0.042592131366651464,0.6766917293233082,0.5659090909090909,0.23693598148123787,0.52,14.0,14.0,0.0,14,14.0,14
RandomForest,0.7127037750482726,0.11949363802377341,0.6203124999999999,0.7683794971487661,0.1515283693766618,0.6679592645800954,0.5799056016447321,0.09203973875420432,0.5789473684210527,0.602837586390218,0.11405503038957561,0.5790625,0.6547252747252748,0.19958464296272188,0.6379310344827587,0.6034024455077087,0.1738807186230746,0.578125,0.5999291768257284,0.11340654344933487,0.6065573770491803,0.6022727272727273,0.2153701407360388,0.58,14.0,14.0,0.0,14,14.0,14
ExtraTrees,0.7081669854157893,0.11545739953994134,0.6046874999999999,0.7754165952875738,0.1369082171196459,0.6512018326178111,0.5944997031953554,0.09625701427450285,0.5964912280701754,0.6209396597554492,0.11792122245613386,0.5946875,0.6589910089910089,0.21288108879304102,0.65,0.624455077086656,0.1559790710070065,0.609375,0.6187275712792955,0.12201070298535582,0.6290322580645161,0.6174242424242424,0.20282667309916982,0.58,14.0,14.0,0.0,14,14.0,14
KNN,0.6928061372439362,0.11822781137334033,0.61671875,0.7452824272425549,0.11758296175145001,0.7184949354400468,0.534368530020704,0.09946819885958592,0.5350877192982456,0.576149654439128,0.09241067120097977,0.5203125,0.6371428571428571,0.22528412116297356,0.5774647887323944,0.6894205209994684,0.2179757937815552,0.640625,0.6001736909323115,0.11140313457800814,0.6074074074074074,0.4628787878787879,0.3111266885776129,0.4,14.0,14.0,0.0,14,14.0,14
XGBoost,0.671224675554819,0.11299175979123802,0.604375,0.7062144090286505,0.16366493137778337,0.6493029844065213,0.569948891688022,0.08263812473608123,0.5701754385964912,0.597837586390218,0.10141535371538839,0.5625,0.6475457875457875,0.19592220138743338,0.6153846153846154,0.6615842636895268,0.16745219099681177,0.625,0.6175170961527783,0.08245032803433099,0.6201550387596899,0.5340909090909091,0.24355795512012263,0.5,14.0,14.0,0.0,14,14.0,14
NaiveBayes,0.670706863577677,0.09904699818895636,0.5884375000000001,0.7392113317444468,0.16023696674437887,0.6315737914964744,0.5754897276636407,0.06846033123918091,0.5789473684210527,0.5829093567251462,0.09571846774547817,0.550625,0.6274509803921569,0.19870785976718794,0.5952380952380952,0.807485380116959,0.1630303637070147,0.78125,0.6670775723249487,0.06591041368825076,0.6756756756756757,0.35833333333333334,0.34920544732928266,0.32,14.0,14.0,0.0,14,14.0,14
GradientBoosting,0.6600054083786141,0.1453879973756704,0.60046875,0.7168751737256385,0.1763531633919996,0.7122476907828101,0.5507637290245986,0.08554797332875488,0.5526315789473685,0.5826209463051568,0.11442767242896595,0.5271875,0.6272489601901368,0.19713718942431147,0.5802469135802469,0.792514619883041,0.2163807174635754,0.734375,0.6483724895793861,0.056849723887726154,0.6482758620689655,0.37272727272727274,0.3354409950453653,0.32,14.0,14.0,0.0,14,14.0,14
LightGBM,0.6593587043826279,0.1238312496660735,0.608125,0.7143530149956743,0.1735311280777057,0.6740492116961835,0.594462059679451,0.06552318008670521,0.5964912280701754,0.6153841041998936,0.09851109387481204,0.588125,0.6528138528138527,0.191568102087218,0.6363636363636364,0.6800106326422115,0.15422412039293787,0.65625,0.6385024630541872,0.08532185448610129,0.6461538461538462,0.5507575757575758,0.2377339841067435,0.52,14.0,14.0,0.0,14,14.0,14
