Fold,n_train,n_test,n_features,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
1,90,27,16,"['Pre_D_P1', 'Pre_D_P10', 'Pre_D_P16', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P3', 'Pre_D_P31', 'Pre_D_P4', 'Pre_D_P49', 'Pre_D_P7']",ExtraTrees,0.7592592592592593,0.6296296296296297,0.6666666666666667,0.822032597032597,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.7777777777777778,0.6416923076923077
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",ExtraTrees,0.41414141414141414,0.55,0.5606060606060606,0.5929200431803866,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.6869411764705883
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",ExtraTrees,0.6,0.6129032258064516,0.6125,0.5597766510021068,0.625,0.625,0.625,0.6,0.4611241830065359
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",ExtraTrees,0.51875,0.46153846153846156,0.43125,0.6648757268058738,0.5625,0.5625,0.5625,0.3,0.7225620915032679
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",ExtraTrees,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.6104166666666666,0.4,1.0,0.5714285714285714,0.3333333333333333,0.7699649122807017
