Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
NaiveBayes,0.7793280022446688,0.066021664574828,0.7272727272727273,0.8888888888888888,0.8113721692172247,0.07587211960463935,0.6791666666666667,0.8713052252363847,0.7010136935943387,0.12943869644121855,0.6129032258064516,0.9230769230769231,0.7095454545454546,0.13383531210740324,0.60625,0.9444444444444444,0.7587373737373737,0.10467188470944665,0.5909090909090909,0.875,0.7146464646464646,0.22384346405664265,0.4375,1.0,0.7131578947368421,0.12186529769149632,0.5833333333333334,0.8888888888888888,0.7044444444444444,0.21937059235486292,0.4,0.9,8.0,0.0,8.0,8.0
SVM_RBF,0.7640544332210999,0.11881473664872753,0.5858585858585859,0.9166666666666666,0.8276870142378623,0.03715068470081616,0.7831615752668384,0.8702437380985975,0.6843883834206415,0.05297514880154075,0.6451612903225806,0.7692307692307693,0.6956565656565656,0.07872491707352144,0.6354166666666666,0.8333333333333333,0.7034776334776336,0.11066443357814189,0.5714285714285714,0.8181818181818182,0.7646464646464646,0.20877640747955548,0.5454545454545454,1.0,0.7070006872317526,0.05776253493974451,0.631578947368421,0.7777777777777778,0.6266666666666667,0.19077489805630893,0.3333333333333333,0.8,8.0,0.0,8.0,8.0
LogisticRegression,0.7528058361391694,0.12011272948658837,0.5757575757575758,0.8888888888888888,0.7971965022367724,0.07426626272222675,0.6791666666666667,0.8615154125844915,0.7037432221303189,0.10088498328378394,0.5769230769230769,0.8461538461538461,0.7146843434343435,0.10629335032749933,0.61875,0.8888888888888888,0.7344444444444445,0.04944132324730444,0.6666666666666666,0.7777777777777778,0.7271464646464646,0.2322607788256025,0.4375,1.0,0.7094269005847954,0.10716327916097705,0.56,0.8,0.7022222222222222,0.11504159204928699,0.5555555555555556,0.8,8.0,0.0,8.0,8.0
ExtraTrees,0.7498933782267115,0.14382809944143865,0.5454545454545455,0.9166666666666666,0.8197364908920453,0.06282346601506372,0.7297241036475486,0.9001404799513353,0.6962246117084827,0.13726213769355394,0.5769230769230769,0.9230769230769231,0.7248358585858586,0.12761179119447408,0.6262626262626263,0.9444444444444444,0.8247619047619047,0.12039240451855605,0.6666666666666666,1.0,0.618560606060606,0.28449340174809007,0.3125,1.0,0.6641923436041084,0.1745661594402092,0.47619047619047616,0.8888888888888888,0.831111111111111,0.15120911854403554,0.6,1.0,8.0,0.0,8.0,8.0
RandomForest,0.7413482042648709,0.152812402001151,0.5151515151515151,0.9444444444444444,0.8252510631071802,0.06855650751005843,0.7144068006297108,0.8875,0.6823655913978495,0.13917145537071146,0.5769230769230769,0.9230769230769231,0.6888636363636363,0.1433850177826582,0.6111111111111112,0.9444444444444444,0.7523357413140694,0.06425407089806637,0.6470588235294118,0.8,0.6532828282828282,0.25852461580938446,0.36363636363636365,1.0,0.6744624624624624,0.15520198434373356,0.5,0.8888888888888888,0.7244444444444444,0.19600957396622173,0.4444444444444444,0.8888888888888888,8.0,0.0,8.0,8.0
SVM_Linear,0.7359890572390573,0.1297319200736669,0.5454545454545454,0.8888888888888888,0.7892458832587119,0.07281291427849682,0.6791666666666667,0.8445511816399973,0.619586435070306,0.09514773571475253,0.46153846153846156,0.6923076923076923,0.6381565656565656,0.04037218105499669,0.606060606060606,0.69375,0.6355718842560948,0.16418432932458968,0.36363636363636365,0.7857142857142857,0.7896464646464646,0.18460345142945012,0.5454545454545454,1.0,0.6746846846846847,0.10174218935484108,0.5333333333333333,0.7567567567567568,0.4866666666666667,0.1982017926691985,0.2222222222222222,0.7,8.0,0.0,8.0,8.0
KNN,0.7023351571268238,0.1347889273241039,0.5757575757575757,0.9166666666666667,0.7805627531364887,0.031008867077401622,0.7488413547237077,0.825,0.6280222406028858,0.0831728211672117,0.55,0.7692307692307693,0.6296085858585858,0.11809255078523868,0.5404040404040404,0.8333333333333333,0.6331678125795774,0.07061962746658176,0.5714285714285714,0.7142857142857143,0.7481060606060606,0.15958616994652194,0.625,1.0,0.6745119716286764,0.0430017088513387,0.6086956521739131,0.7272727272727273,0.5111111111111111,0.11547005383792514,0.4,0.6666666666666666,8.0,0.0,8.0,8.0
LightGBM,0.6989106341189675,0.14353049235501958,0.5656565656565656,0.9444444444444444,0.7771925524518813,0.07926313456218202,0.7203802377845441,0.9166666666666666,0.6843883834206415,0.10100899016764496,0.5769230769230769,0.8461538461538461,0.690669191919192,0.11453482151959932,0.6,0.8888888888888888,0.758199643493761,0.14161716740572908,0.6470588235294118,1.0,0.6768939393939395,0.2541677956891331,0.36363636363636365,1.0,0.6764132553606238,0.1179503153955713,0.5333333333333333,0.8,0.7044444444444444,0.20691741061306274,0.4444444444444444,1.0,8.0,0.0,8.0,8.0
GradientBoosting,0.6973204264870931,0.16461084034885362,0.5151515151515151,0.9166666666666667,0.8001088601657488,0.05410890077166801,0.7213606654783127,0.8541666666666666,0.5870067089421926,0.17100387109578238,0.3076923076923077,0.7407407407407407,0.6192045454545454,0.08446764918778236,0.5,0.7041666666666666,0.6340852130325814,0.18812325364411253,0.3076923076923077,0.7894736842105263,0.7450757575757576,0.22770476612103058,0.45454545454545453,1.0,0.6428802027179309,0.1405089811501151,0.47058823529411764,0.8108108108108109,0.49333333333333335,0.2920341600177691,0.0,0.7777777777777778,8.0,0.0,8.0,8.0
XGBoost,0.6422404601571269,0.13409923016390207,0.51875,0.8333333333333334,0.7550377982497494,0.027696463257772756,0.7196067821067822,0.7834279730389787,0.5967944122782832,0.05998803420154802,0.5384615384615384,0.6774193548387096,0.616010101010101,0.054066479979245796,0.5555555555555556,0.6729166666666666,0.6328571428571428,0.13244174691739236,0.4,0.7142857142857143,0.6964646464646465,0.24382233438368972,0.4375,1.0,0.6249019985862091,0.09636143306707554,0.5384615384615384,0.7368421052631579,0.5355555555555556,0.2046375899239349,0.3333333333333333,0.7777777777777778,8.0,0.0,8.0,8.0
