model_name,n_folds,n_total_samples,pooled_auc,pooled_accuracy,pooled_bal_accuracy,pooled_precision,pooled_recall,pooled_f1,pooled_specificity,mean_fold_auc,mean_fold_accuracy,mean_fold_bal_accuracy,mean_fold_precision,mean_fold_recall,mean_fold_f1,mean_fold_specificity,std_fold_auc,std_fold_accuracy,std_fold_bal_accuracy,std_fold_precision,std_fold_recall,std_fold_f1,std_fold_specificity
LightGBM,4,117,0.5356508875739645,0.5299145299145299,0.525,0.578125,0.5692307692307692,0.5736434108527132,0.4807692307692308,0.6544178443395194,0.5339447463768117,0.57997491638796,0.6184523809523809,0.5737179487179487,0.5399603174603175,0.586231884057971,0.1885647509745192,0.09996314135671767,0.10322459651890269,0.28422416478959023,0.27065784786597236,0.18789985079946464,0.2670080911338435
