Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5510662177328844
LogisticRegression,0.02,0.546485260770975
LogisticRegression,0.03,0.5418098510882017
LogisticRegression,0.04,0.5370370370370371
LogisticRegression,0.05,0.5321637426900585
LogisticRegression,0.060000000000000005,0.5271867612293144
LogisticRegression,0.06999999999999999,0.522746071133168
LogisticRegression,0.08,0.5176514306949089
LogisticRegression,0.09,0.5124448201371279
LogisticRegression,0.09999999999999999,0.5071225071225072
LogisticRegression,0.11,0.5016805915682321
LogisticRegression,0.12,0.49728049728049734
LogisticRegression,0.13,0.49169859514687103
LogisticRegression,0.14,0.48598688133571855
LogisticRegression,0.15000000000000002,0.48014077425842133
LogisticRegression,0.16,0.4741554741554742
LogisticRegression,0.17,0.4680259499536608
LogisticRegression,0.18000000000000002,0.46174692516155935
LogisticRegression,0.19,0.4487707080299673
LogisticRegression,0.2,0.4337606837606837
LogisticRegression,0.21000000000000002,0.4271340473872119
LogisticRegression,0.22,0.4203374972605741
LogisticRegression,0.23,0.41591741591741593
LogisticRegression,0.24000000000000002,0.4030589293747188
LogisticRegression,0.25,0.37891737891737887
LogisticRegression,0.26,0.3631323631323631
LogisticRegression,0.27,0.3503102681184873
LogisticRegression,0.28,0.34615384615384615
LogisticRegression,0.29000000000000004,0.3370651257975201
LogisticRegression,0.3,0.3296703296703296
LogisticRegression,0.31,0.3135141830794005
LogisticRegression,0.32,0.30568124685771747
LogisticRegression,0.33,0.2932772037249649
LogisticRegression,0.34,0.2895622895622896
LogisticRegression,0.35000000000000003,0.26429980276134124
LogisticRegression,0.36000000000000004,0.24732905982905978
LogisticRegression,0.37,0.23009089675756345
LogisticRegression,0.38,0.22635787151916184
LogisticRegression,0.39,0.2173182009247583
LogisticRegression,0.4,0.19943019943019938
LogisticRegression,0.41000000000000003,0.18122555410691002
LogisticRegression,0.42000000000000004,0.1626878868258178
LogisticRegression,0.43,0.15879442195231674
LogisticRegression,0.44,0.15995115995115997
LogisticRegression,0.45,0.14141414141414144
LogisticRegression,0.46,0.12250712250712253
LogisticRegression,0.47000000000000003,0.11175616835994195
LogisticRegression,0.48000000000000004,0.0920447074293228
LogisticRegression,0.49,0.07156024803083633
LogisticRegression,0.5,0.05982905982905981
LogisticRegression,0.51,0.053549624978196375
LogisticRegression,0.52,0.038461538461538436
LogisticRegression,0.53,0.023095108201491132
LogisticRegression,0.54,0.026012634708286853
LogisticRegression,0.55,0.03133903133903132
LogisticRegression,0.56,0.01631701631701632
LogisticRegression,0.5700000000000001,0.01232359371894251
LogisticRegression,0.5800000000000001,0.0056980056980056315
LogisticRegression,0.59,-0.014592453616843803
LogisticRegression,0.6,0.004273504273504314
LogisticRegression,0.61,-0.018847249616480405
LogisticRegression,0.62,-0.01979307242465138
LogisticRegression,0.63,-0.005313005313005326
LogisticRegression,0.64,-0.018993352326685684
LogisticRegression,0.65,-0.008547008547008572
LogisticRegression,0.66,-0.005530417295123186
LogisticRegression,0.67,-0.010101010101010124
LogisticRegression,0.68,-0.023504273504273518
LogisticRegression,0.6900000000000001,-0.028673835125448063
LogisticRegression,0.7000000000000001,-0.042735042735042764
LogisticRegression,0.7100000000000001,-0.05717653993516067
LogisticRegression,0.72,-0.08058608058608056
LogisticRegression,0.73,-0.0642608420386198
LogisticRegression,0.74,-0.07889546351084811
LogisticRegression,0.75,-0.07692307692307693
LogisticRegression,0.76,-0.05555555555555556
LogisticRegression,0.77,-0.03158677071720551
LogisticRegression,0.78,-0.03496503496503498
LogisticRegression,0.79,-0.04721204721204723
LogisticRegression,0.8,-0.0512820512820513
LogisticRegression,0.81,-0.055780476833108446
LogisticRegression,0.8200000000000001,-0.06077872744539415
LogisticRegression,0.8300000000000001,-0.06636500754147817
LogisticRegression,0.8400000000000001,-0.07264957264957272
LogisticRegression,0.85,-0.07977207977207976
LogisticRegression,0.86,-0.0879120879120879
LogisticRegression,0.87,-0.0973044049967127
LogisticRegression,0.88,-0.1082621082621083
LogisticRegression,0.89,-0.12121212121212124
LogisticRegression,0.9,-0.1367521367521368
LogisticRegression,0.91,-0.1557454890788225
LogisticRegression,0.92,-0.17948717948717963
LogisticRegression,0.93,-0.2100122100122102
LogisticRegression,0.9400000000000001,-0.250712250712251
LogisticRegression,0.9500000000000001,-0.3076923076923082
LogisticRegression,0.9600000000000001,-0.393162393162394
LogisticRegression,0.97,-0.5356125356125352
LogisticRegression,0.98,-0.8205128205128198
LogisticRegression,0.99,-1.675213675213674
SVM_RBF,0.01,0.5510662177328844
SVM_RBF,0.02,0.546485260770975
SVM_RBF,0.03,0.5418098510882017
SVM_RBF,0.04,0.5370370370370371
SVM_RBF,0.05,0.5321637426900585
SVM_RBF,0.060000000000000005,0.5271867612293144
SVM_RBF,0.06999999999999999,0.5221027479091995
SVM_RBF,0.08,0.5169082125603865
SVM_RBF,0.09,0.5115995115995117
SVM_RBF,0.09999999999999999,0.5061728395061729
SVM_RBF,0.11,0.5006242197253433
SVM_RBF,0.12,0.494949494949495
SVM_RBF,0.13,0.48914431673052367
SVM_RBF,0.14,0.4832041343669251
SVM_RBF,0.15000000000000002,0.477124183006536
SVM_RBF,0.16,0.47089947089947093
SVM_RBF,0.17,0.464524765729585
SVM_RBF,0.18000000000000002,0.449447571398791
SVM_RBF,0.19,0.44275614645985023
SVM_RBF,0.2,0.43589743589743596
SVM_RBF,0.21000000000000002,0.42886508709293525
SVM_RBF,0.22,0.4216524216524217
SVM_RBF,0.23,0.4082584082584082
SVM_RBF,0.24000000000000002,0.3864147548358075
SVM_RBF,0.25,0.3846153846153847
SVM_RBF,0.26,0.3772233772233773
SVM_RBF,0.27,0.3696288490809039
SVM_RBF,0.28,0.36182336182336183
SVM_RBF,0.29000000000000004,0.3537980016853256
SVM_RBF,0.3,0.34554334554334554
SVM_RBF,0.31,0.3285024154589371
SVM_RBF,0.32,0.31121166415284063
SVM_RBF,0.33,0.29365990560020405
SVM_RBF,0.34,0.28438228438228436
SVM_RBF,0.35000000000000003,0.27481919789612097
SVM_RBF,0.36000000000000004,0.2697649572649572
SVM_RBF,0.37,0.23416090082756746
SVM_RBF,0.38,0.2205679625034464
SVM_RBF,0.39,0.2211013030685162
