precision,recall,threshold
0.5575221238938053,1.0,0.06964050978422165
0.5625,1.0,0.09900743514299393
0.5585585585585585,0.9841269841269841,0.10620871186256409
0.5688073394495413,0.9841269841269841,0.11405149847269058
0.5740740740740741,0.9841269841269841,0.12210989743471146
0.5700934579439252,0.9682539682539683,0.12559375166893005
0.5754716981132075,0.9682539682539683,0.14512963593006134
0.5714285714285714,0.9523809523809523,0.14718355238437653
0.5769230769230769,0.9523809523809523,0.15629854798316956
0.5825242718446602,0.9523809523809523,0.16266873478889465
0.5882352941176471,0.9523809523809523,0.2031652331352234
0.5841584158415841,0.9365079365079365,0.20594726502895355
0.58,0.9206349206349206,0.21274606883525848
0.5858585858585859,0.9206349206349206,0.22379876673221588
0.5816326530612245,0.9047619047619048,0.24064385890960693
0.5876288659793815,0.9047619047619048,0.24194124341011047
0.5833333333333334,0.8888888888888888,0.25814732909202576
0.5894736842105263,0.8888888888888888,0.25972703099250793
0.5851063829787234,0.873015873015873,0.26230588555336
0.5806451612903226,0.8571428571428571,0.2714913487434387
0.5760869565217391,0.8412698412698413,0.27741140127182007
0.5824175824175825,0.8412698412698413,0.29429543018341064
0.5888888888888889,0.8412698412698413,0.29694515466690063
0.5955056179775281,0.8412698412698413,0.29717856645584106
0.5909090909090909,0.8253968253968254,0.29802635312080383
0.5977011494252874,0.8253968253968254,0.31551772356033325
0.5930232558139535,0.8095238095238095,0.33763739466667175
0.5882352941176471,0.7936507936507936,0.34071463346481323
0.5952380952380952,0.7936507936507936,0.34091314673423767
0.5903614457831325,0.7777777777777778,0.34747204184532166
0.5975609756097561,0.7777777777777778,0.3485320508480072
0.5925925925925926,0.7619047619047619,0.35020604729652405
0.5875,0.746031746031746,0.35765933990478516
0.5822784810126582,0.7301587301587301,0.3597535789012909
0.5897435897435898,0.7301587301587301,0.3653961420059204
0.5974025974025974,0.7301587301587301,0.36586421728134155
0.6052631578947368,0.7301587301587301,0.37690773606300354
0.6133333333333333,0.7301587301587301,0.3771612048149109
0.6216216216216216,0.7301587301587301,0.39824023842811584
0.6164383561643836,0.7142857142857143,0.4044525921344757
0.625,0.7142857142857143,0.42644673585891724
0.6338028169014085,0.7142857142857143,0.43192797899246216
0.6428571428571429,0.7142857142857143,0.4329111576080322
0.6521739130434783,0.7142857142857143,0.43981364369392395
0.6470588235294118,0.6984126984126984,0.4405252933502197
0.6567164179104478,0.6984126984126984,0.4464465379714966
0.6515151515151515,0.6825396825396826,0.4472651779651642
0.6461538461538462,0.6666666666666666,0.4488818943500519
0.65625,0.6666666666666666,0.4636130928993225
0.6507936507936508,0.6507936507936508,0.47117334604263306
0.6451612903225806,0.6349206349206349,0.4795720875263214
0.6557377049180327,0.6349206349206349,0.48777055740356445
0.65,0.6190476190476191,0.4893655776977539
0.6610169491525424,0.6190476190476191,0.5079969167709351
0.6724137931034483,0.6190476190476191,0.50850510597229
0.6842105263157895,0.6190476190476191,0.5154882669448853
0.6785714285714286,0.6031746031746031,0.5256116390228271
0.6909090909090909,0.6031746031746031,0.5312032103538513
0.6851851851851852,0.5873015873015873,0.5333638787269592
0.6792452830188679,0.5714285714285714,0.5368688702583313
0.6923076923076923,0.5714285714285714,0.5403895974159241
0.6862745098039216,0.5555555555555556,0.5430416464805603
0.7,0.5555555555555556,0.5575735569000244
0.6938775510204082,0.5396825396825397,0.560070276260376
0.7083333333333334,0.5396825396825397,0.5654934644699097
0.7021276595744681,0.5238095238095238,0.5675765872001648
0.6956521739130435,0.5079365079365079,0.5716904401779175
0.7111111111111111,0.5079365079365079,0.5771903991699219
0.7272727272727273,0.5079365079365079,0.5776045918464661
0.7209302325581395,0.49206349206349204,0.580623984336853
0.7142857142857143,0.47619047619047616,0.5876095294952393
0.7317073170731707,0.47619047619047616,0.6057865619659424
0.725,0.4603174603174603,0.6078388690948486
0.7435897435897436,0.4603174603174603,0.6142640709877014
0.7368421052631579,0.4444444444444444,0.614514946937561
0.7567567567567568,0.4444444444444444,0.6149862408638
0.75,0.42857142857142855,0.6156986951828003
0.7714285714285715,0.42857142857142855,0.6173518300056458
0.7941176470588235,0.42857142857142855,0.6179491281509399
0.7878787878787878,0.4126984126984127,0.653292715549469
0.78125,0.3968253968253968,0.6605358123779297
0.8064516129032258,0.3968253968253968,0.6702794432640076
0.8,0.38095238095238093,0.673474133014679
0.8275862068965517,0.38095238095238093,0.6992517709732056
0.8214285714285714,0.36507936507936506,0.7092861533164978
0.8148148148148148,0.3492063492063492,0.7170084714889526
0.8076923076923077,0.3333333333333333,0.7243537306785583
0.8,0.31746031746031744,0.7301705479621887
0.7916666666666666,0.30158730158730157,0.741219162940979
0.782608695652174,0.2857142857142857,0.7562273144721985
0.7727272727272727,0.2698412698412698,0.75853031873703
0.7619047619047619,0.25396825396825395,0.7684212923049927
0.8,0.25396825396825395,0.7746571898460388
0.8421052631578947,0.25396825396825395,0.7786234021186829
0.8333333333333334,0.23809523809523808,0.7911491394042969
0.8235294117647058,0.2222222222222222,0.79499351978302
0.8125,0.20634920634920634,0.8231122493743896
0.8,0.19047619047619047,0.8245152831077576
0.7857142857142857,0.1746031746031746,0.8254595994949341
0.7692307692307693,0.15873015873015872,0.8396731019020081
0.75,0.14285714285714285,0.8620023727416992
0.7272727272727273,0.12698412698412698,0.8658905029296875
0.8,0.12698412698412698,0.8749368786811829
0.8888888888888888,0.12698412698412698,0.8759775161743164
1.0,0.12698412698412698,0.8898485898971558
1.0,0.1111111111111111,0.8910139799118042
1.0,0.09523809523809523,0.9040188789367676
1.0,0.07936507936507936,0.9085372686386108
1.0,0.06349206349206349,0.9122646450996399
1.0,0.047619047619047616,0.9278992414474487
1.0,0.031746031746031744,0.9361274242401123
1.0,0.015873015873015872,0.9554769396781921
1.0,0.0,
