Feature_Original,Feature_Index,Feature_Sanitized,MeanAbsSHAP,Selection_Count
Morph_Compacity,5,Morph_Compacity,0.010325656933636813,24
GLSZM_GreyLevelNonUniformity,137,GLSZM_GreyLevelNonUniformity,0.0014319486916232996,18
GLRLM_LongRunLowGreyLevelEmphasis,116,GLRLM_LongRunLowGreyLevelEmphasis,0.001325645429488819,26
GLSZM_ZoneSizeNonUniformity,139,GLSZM_ZoneSizeNonUniformity,0.0008380488051578686,16
GLRLM_RunLengthNonUniformity,119,GLRLM_RunLengthNonUniformity,0.0005073737837987991,18
GLSZM_ZoneSizeVariance,143,GLSZM_ZoneSizeVariance,0.0002207260971041498,29
GLSZM_LargeZoneHighGreyLevelEmphasis,136,GLSZM_LargeZoneHighGreyLevelEmphasis,0.00011374035446782901,24
GLSZM_LargeZoneLowGreyLevelEmphasis,135,GLSZM_LargeZoneLowGreyLevelEmphasis,3.469782064717519e-05,18
GLSZM_LargeZoneEmphasis,130,GLSZM_LargeZoneEmphasis,2.1201126614220667e-05,18
