Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_RBF,0.805,0.0604945187408085,0.765079365079365,0.8463073307070615,0.0796386459596914,0.8262420245015072,0.7194677871148459,0.0701795978382181,0.7079646017699115,0.7184126984126984,0.0580964307276316,0.6988888888888889,0.733048128342246,0.0908942422601371,0.7205882352941176,0.8125396825396825,0.1574747177235007,0.7777777777777778,0.7538003629764065,0.0801576780823613,0.7480916030534351,0.6242857142857143,0.1267811870419073,0.62,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
SVM_Linear,0.7784523809523809,0.0763881776920098,0.7517460317460317,0.8310251004674012,0.0888197384983615,0.8095088867719649,0.7011344537815125,0.0707899501047567,0.6902654867256637,0.7012698412698413,0.0637145902033992,0.6830158730158731,0.7244766997708174,0.0976234778902132,0.7121212121212122,0.7782539682539682,0.1478864279291161,0.746031746031746,0.7347593120732866,0.0804206725625617,0.7286821705426356,0.6242857142857143,0.1267811870419073,0.62,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
LogisticRegression,0.7690873015873015,0.0845987074075989,0.7501587301587301,0.8319621169212242,0.0818501250868158,0.8138602612665049,0.6994677871148459,0.0728277930279908,0.6902654867256637,0.6955555555555556,0.0712897239561814,0.6912698412698413,0.7441491841491842,0.0651710234292415,0.7413793103448276,0.7073015873015873,0.1438014644365601,0.6825396825396826,0.7151710694360421,0.081650825139861,0.7107438016528925,0.6838095238095239,0.1201227641125939,0.7,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
ExtraTrees,0.7487698412698413,0.0484056070788728,0.7196825396825396,0.7932105658905011,0.1113526795648148,0.7801248917472132,0.6506582633053222,0.0909430635361583,0.6371681415929203,0.6490476190476191,0.087308297000455,0.6415873015873016,0.7011188811188811,0.1173339053388683,0.7037037037037037,0.6261904761904763,0.1597270284202448,0.6031746031746031,0.6525940455002239,0.1228691884403487,0.6495726495726496,0.6719047619047618,0.1028880024253746,0.68,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
RandomForest,0.7368253968253968,0.0616536420638959,0.7273015873015873,0.7648857654336425,0.1098973072692719,0.7553062610714296,0.6856582633053222,0.0968223237377062,0.672566371681416,0.6773809523809524,0.0908111316283087,0.6692063492063491,0.72,0.1122497216032182,0.7096774193548387,0.7280952380952381,0.1576291977102386,0.6984126984126984,0.7093734335839599,0.111710628757893,0.704,0.6266666666666667,0.1803083778173136,0.64,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
KNN,0.7365674603174603,0.0981818047941826,0.7065079365079365,0.7691022296267025,0.1084294514080088,0.7306603480520553,0.6828011204481793,0.0782271074574285,0.672566371681416,0.6847619047619048,0.0836135123693728,0.6671428571428571,0.7287883358471594,0.119838057119548,0.703125,0.7538095238095238,0.1651407089929429,0.7142857142857143,0.7159970424144653,0.0841406281410632,0.7086614173228346,0.6157142857142858,0.2079464434800679,0.62,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
SVM_RBF,0.7356746031746032,0.0907186947782128,0.7134920634920636,0.8092326726612071,0.104600723674625,0.7751387288777192,0.6730812324929972,0.0906263723945542,0.672566371681416,0.6678968253968254,0.1164640557908629,0.6630158730158731,0.7146428571428571,0.13147708731865,0.6911764705882353,0.7760317460317461,0.1492894061297213,0.746031746031746,0.7204087140929246,0.0752029690466527,0.7175572519083969,0.5597619047619047,0.2652496364078798,0.58,8.0,8.0,4.381780460041329,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,3,1.3333333333333333
NaiveBayes,0.7290079365079365,0.1639051454330232,0.61015873015873,0.8039155612789699,0.083097658878146,0.6810293307170405,0.5651820728291316,0.1346666251241259,0.5486725663716814,0.5601587301587301,0.1465335151105114,0.5271428571428571,0.6266606841058315,0.1506771222305475,0.5769230769230769,0.7626984126984127,0.206233178612694,0.7142857142857143,0.651401393676436,0.1135642117547665,0.6382978723404256,0.3576190476190476,0.3452311986174862,0.34,7.6,7.6,5.276362383309167,4,6.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,4,1.4615384615384615
NaiveBayes,0.7289285714285715,0.0764686143433489,0.6736507936507935,0.7888942903788105,0.075718057111065,0.7399844594592162,0.6376050420168068,0.0779383765582138,0.6371681415929203,0.6390079365079365,0.1173217221802461,0.6333333333333333,0.7150974025974026,0.1516845450742099,0.6774193548387096,0.7196825396825396,0.2141165705164252,0.6666666666666666,0.6746851409460105,0.0728880888273265,0.672,0.5583333333333333,0.2905932629027116,0.6,8.0,8.0,4.381780460041329,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,3,1.3333333333333333
LogisticRegression,0.7272619047619048,0.1148342765062791,0.7050793650793651,0.8060286091333948,0.102226510468992,0.7697538802267114,0.6681792717086834,0.0957722149799146,0.6637168141592921,0.6703174603174603,0.1114596008892257,0.6653968253968254,0.7445665445665446,0.1720345224711721,0.7192982456140351,0.6739682539682541,0.138529148625466,0.6507936507936508,0.685837447576578,0.1041030987288356,0.6833333333333333,0.6666666666666667,0.2297341458681703,0.68,8.0,8.0,4.381780460041329,4,8.0,16,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch/ADC_Post1_Post2_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,30,3,1.3333333333333333
