Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
XGBoost,0.7428994082840238,0.7441820161901183,0.6536836974936469,0.8296371589518219,0.7859790921604204,0.7890228429527193,0.6846229314986605,0.8812356557467314,0.6752136752136753,0.6711538461538462,0.7076923076923077,0.6346153846153846,0.7076923076923077,0.6346153846153846,0.7076923076923077,0.3423076923076923,0.20858079540285712,33,19,19,46,8.4,4.33589667773576
RandomForest,0.7307692307692307,0.732220967885367,0.6397551749744733,0.818467755754841,0.7896605739328983,0.7925386101829098,0.6899573026226831,0.879072832791161,0.6837606837606838,0.6826923076923077,0.6923076923076923,0.6730769230769231,0.7258064516129032,0.6363636363636364,0.7086614173228346,0.3632887189292543,0.20907446749505218,35,17,20,45,8.4,4.33589667773576
GradientBoosting,0.7187869822485207,0.7205610476173815,0.6241030497280498,0.8094748520710059,0.7265416689089825,0.7348424564932534,0.6133334645901592,0.8445672751956271,0.6752136752136753,0.676923076923077,0.6615384615384615,0.6923076923076923,0.7288135593220338,0.6206896551724138,0.6935483870967742,0.34980988593155893,0.21396797761803554,36,16,22,43,8.4,4.33589667773576
KNN,0.7103550295857989,0.7113552508660378,0.6118612450151341,0.8036035750221091,0.8002707387430553,0.801106231679147,0.7051279516176903,0.8793059453887607,0.717948717948718,0.7230769230769232,0.676923076923077,0.7692307692307693,0.7857142857142857,0.6557377049180327,0.7272727272727273,0.4385633270321361,0.22094554738154176,40,12,21,44,8.4,4.33589667773576
LightGBM,0.6979289940828405,0.6986798909768618,0.599498166713079,0.7957093136703066,0.7480567024690139,0.7520103224457675,0.6338647310109411,0.8484825689572059,0.6666666666666666,0.6634615384615384,0.6923076923076923,0.6346153846153846,0.703125,0.6226415094339622,0.6976744186046512,0.3262955854126679,0.22769204485632355,33,19,20,45,8.4,4.33589667773576
SVM_Linear,0.6955621301775149,0.696720443657584,0.6002284787735849,0.7886716417910447,0.741847578405743,0.7461881382637237,0.6300192271665433,0.8490337417810762,0.6410256410256411,0.6346153846153846,0.6923076923076923,0.5769230769230769,0.6716417910447762,0.6,0.6818181818181818,0.2702702702702703,0.22994199794147813,30,22,20,45,8.4,4.33589667773576
ExtraTrees,0.6745562130177515,0.6760741709414905,0.5775336126428382,0.7710164835164834,0.7625440702167425,0.7645017462229815,0.6586694582876271,0.8526072469877952,0.6666666666666666,0.6692307692307693,0.6461538461538462,0.6923076923076923,0.7241379310344828,0.6101694915254238,0.6829268292682927,0.33396584440227706,0.22861572736715835,36,16,23,42,8.4,4.33589667773576
LogisticRegression,0.6730769230769231,0.6741596975054477,0.572699506375977,0.7684407315943816,0.704918599770086,0.7108703687373739,0.5941947786519195,0.8216039483107551,0.6324786324786325,0.6192307692307693,0.7384615384615385,0.5,0.6486486486486487,0.6046511627906976,0.6906474820143885,0.24266144814090007,0.23595265951946162,26,26,17,48,8.4,4.33589667773576
NaiveBayes,0.6390532544378699,0.6405281128083441,0.5431747066492828,0.7373109334911823,0.7030405050315172,0.7067219382591304,0.5948626915499494,0.8061856785755213,0.6324786324786325,0.6173076923076923,0.7538461538461538,0.4807692307692308,0.6447368421052632,0.6097560975609756,0.6950354609929078,0.23968565815324172,0.3141122813548907,25,27,16,49,8.4,4.33589667773576
SVM_RBF,0.6369822485207101,0.6365882060072229,0.5359030664100326,0.7347869743930764,0.6954116058410178,0.7011717226403493,0.5790821630673744,0.8129792428459219,0.6153846153846154,0.6019230769230769,0.7230769230769231,0.4807692307692308,0.6351351351351351,0.5813953488372093,0.6762589928057554,0.207436399217221,0.24058709210038814,25,27,18,47,8.4,4.33589667773576
