model,mean_auc,std_auc,pooled_auc,mean_pr_auc,std_pr_auc,pooled_pr_auc,mean_accuracy,std_accuracy,pooled_accuracy,mean_bal_accuracy,std_bal_accuracy,pooled_bal_accuracy,mean_f1,std_f1,pooled_f1,mean_precision,std_precision,pooled_precision,mean_recall,std_recall,pooled_recall,n_samples,n_folds
LightGBM,0.7671242500189869,0.11462061199217281,0.72,0.8015369954572993,0.09980315606589775,0.7783227859224924,0.6517048169222083,0.06109248962062812,0.6491228070175439,0.6676892990050886,0.06905180018224326,0.6481250000000001,0.6773593073593073,0.05487661445497725,0.6774193548387096,0.7018181818181819,0.11043603202552933,0.7,0.6866772993088783,0.1406589404993958,0.65625,114,5
XGBoost,0.7608486896764408,0.11943512897325766,0.6703125000000001,0.8210988579801215,0.07813762941807026,0.7223893160800731,0.6288856071464767,0.11519744989315019,0.6228070175438597,0.65751651856915,0.11156850317551283,0.618125,0.6670958670958671,0.1038746727611909,0.6614173228346457,0.6827977577977578,0.10996708351242801,0.6666666666666666,0.7193620414673048,0.23413698717162548,0.65625,114,5
SVM_RBF,0.7507051720209615,0.08328601531465608,0.6979687499999999,0.7905550610029553,0.09669594392392748,0.7253072689787106,0.6257554040162736,0.09892218506353946,0.6228070175438597,0.6455574542416647,0.09032013987414172,0.6246875000000001,0.6484275847359011,0.07047018104291872,0.6446280991735537,0.7113936063936064,0.141289820971527,0.6842105263157895,0.6454439128123339,0.17352223992555676,0.609375,114,5
SVM_Linear,0.7190847527450399,0.061946613413499434,0.6865625,0.741766711934176,0.10988494133434579,0.6914251898654983,0.6545020197194111,0.08438291302555535,0.6491228070175439,0.6811855396065922,0.06796564767993436,0.656875,0.6567182817182816,0.07597663673059558,0.6551724137931034,0.7666666666666667,0.13625979749319408,0.7307692307692307,0.6350983519404572,0.19418003668151146,0.59375,114,5
GradientBoosting,0.7161859596189739,0.1576831677435781,0.6015625000000001,0.7777897639354518,0.09173705067566496,0.6919542549951436,0.6213684865858778,0.10230156133609514,0.6140350877192983,0.6445659603554341,0.08272090848761143,0.6234375,0.6113402539489496,0.1090669700236509,0.6140350877192983,0.7257342657342658,0.08804167181914822,0.7,0.5904306220095694,0.2373352364663394,0.546875,114,5
RandomForest,0.7101480745021415,0.06129865752121575,0.680625,0.7515994721425218,0.09124546301677566,0.7134014205288592,0.6363202015375927,0.07613529085037961,0.631578947368421,0.6556478317004634,0.06633986354808721,0.6346875000000001,0.6549783549783549,0.050253755362533174,0.65,0.7123931623931623,0.10177402242224151,0.6964285714285714,0.6474428495481127,0.15519225369166495,0.609375,114,5
ExtraTrees,0.6969342893505572,0.11401473995090333,0.6346875,0.7471463991290772,0.08279148981421187,0.7158845967223229,0.6377188029361942,0.08949868810909417,0.631578947368421,0.6585664919875447,0.07025985279216992,0.6346875000000001,0.6492228903993611,0.09092558549531723,0.65,0.7127289377289378,0.08757739248969554,0.6964285714285714,0.6532801701222753,0.21374232450737235,0.609375,114,5
LogisticRegression,0.6956107900605508,0.10801763384373493,0.6490625,0.7306411325360835,0.11501336647340048,0.6658169714659763,0.6294184076792773,0.11484870136990508,0.6228070175438597,0.662589048378522,0.09363403181208553,0.63125,0.627993006993007,0.10929898481490478,0.6260869565217392,0.7503496503496504,0.14657612529173886,0.7058823529411765,0.616087187666135,0.23927114043174952,0.5625,114,5
KNN,0.66459209318061,0.05347359534545822,0.6475,0.7045218505140433,0.10241089545676554,0.6699586893059101,0.6322619409575931,0.026410139350291746,0.631578947368421,0.6541539454697349,0.028183218939051,0.6368750000000001,0.6326060606060605,0.07273373708644527,0.6440677966101694,0.7114152514152514,0.12925831519083708,0.7037037037037037,0.6111217437533226,0.16028947904431343,0.59375,114,5
NaiveBayes,0.5965181663985492,0.11581217076493859,0.5834374999999999,0.6526625739438913,0.15413808045715544,0.6261250899350163,0.5374770157378854,0.14065857962087788,0.543859649122807,0.5119740639477481,0.13361297337708455,0.5215625,0.6027177177177176,0.15937664612402958,0.6338028169014085,0.5556587547299622,0.16763291911803122,0.5769230769230769,0.6801169590643275,0.20122058377232516,0.703125,114,5
