Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Rank_Mean_AUC,Rank_Pooled_AUC,Rank_Mean_PR_AUC,Rank_Pooled_PR_AUC,Rank_Mean_Bal_Acc,Rank_Pooled_Bal_Acc,Rank_Mean_F1,Rank_Pooled_F1,Rank_N_Unique_Selected_Features,Composite_Rank_Score
LogisticRegression,0.7862304521634664,0.0940500028717224,0.736875,0.736875,0.734533702677747,0.868784960686148,0.0513978169079444,0.8304058533483609,0.6885013537187451,0.0831026810477647,0.6842105263157895,0.7224694311536417,0.0614038410986355,0.6925,0.7817460317460317,0.1152844368756662,0.7692307692307693,0.6676661350345561,0.1948506646135267,0.625,0.6909523809523809,0.0792596124630978,0.6896551724137931,0.7772727272727272,0.1308305039086236,0.76,0.4060575756952924,0.1358704613498995,0.3751522533495737,0.2098311632533817,12.8,12.8,4.1182520563948,8,14.0,18,0.5997652446176116,0.8495960253054186,0.6713346196298327,0.9256673974126254,0.5599908256880735,0.798250713994288,0.5713104869575459,0.8050135809312637,0.55,0.9216063348416288,0.4255186170212766,0.7895042839657281,0.5059785359927104,0.8130219098801157,0.5961436170212766,0.9074074074074074,0.1346357870196263,0.5867914827447829,0.1625624047566363,0.2638259157964504,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.3617021276595744,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.8888888888888888
LogisticRegression,0.7937046933219183,0.0908448120970785,0.7378125,0.7378125,0.731686672822407,0.871840829379462,0.0490378892367105,0.817129233037518,0.6621943274117188,0.0799898150329445,0.6578947368421053,0.6988729399255715,0.0569413899285183,0.666875,0.7643467643467644,0.128774825867073,0.7450980392156863,0.6371398192450823,0.215358811187707,0.59375,0.65828678946326,0.0890872086716621,0.6608695652173913,0.7606060606060606,0.1480358083402937,0.74,0.3601015013367931,0.1259905634281381,0.3245214220601642,0.2129240925512537,12.8,12.8,4.1182520563948,8,14.0,18,0.600022559521767,0.8524582526598654,0.6393336106607399,0.923579816203232,0.532695275658064,0.7741935483870968,0.5419243574622832,0.7814822936972059,0.5161045943304008,0.9077272727272724,0.3968253968253968,0.7647288602941175,0.4716703662597115,0.7878898473788983,0.5762261089073207,0.8857305194805194,0.0818893654972363,0.5430646416239566,0.161717160212904,0.2711491224680189,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,47,4,1.3617021276595744,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,2.4444444444444446
SVM_RBF,0.7733244727981571,0.0855689334515938,0.7165625,0.7165625,0.7179516774392121,0.828570912303977,0.0779385173100326,0.7843655173959749,0.6590018676975198,0.0364600441776773,0.6578947368421053,0.6895507708665604,0.0531137578335931,0.6625,0.7366483516483517,0.1478746503247613,0.7272727272727273,0.6533439659755449,0.1653517521551623,0.625,0.6664966910484151,0.0634076589822055,0.6722689075630253,0.7257575757575758,0.1607346540651617,0.7,0.3373692701798909,0.0763993417021491,0.3187250996015937,0.2258116790903341,12.8,12.8,5.1536394906900505,4,16.0,18,0.5698418524887717,0.8347780805762732,0.5959531541180646,0.9016922862845848,0.5489978213507626,0.7536462450592885,0.5572517329716697,0.7576678718091994,0.5384615384615384,0.8666666666666667,0.4666379310344828,0.7692307692307693,0.5194742757242757,0.77712383158243,0.5499754901960785,0.8297972701726214,0.1065146255570832,0.5010625894446948,0.1688144719748889,0.2934768786227423,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,32,4,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.7777777777777777
SVM_Linear,0.7866489571035026,0.0886095971448575,0.690625,0.690625,0.6952139119729148,0.8166346263612688,0.1081630491793948,0.7406826819767225,0.6231333883507796,0.0509421323816461,0.6228070175438597,0.6601209463051567,0.0571097155857521,0.6159375,0.6935314685314686,0.1693040787870777,0.6615384615384615,0.7209994683678895,0.1823127788139639,0.671875,0.6669269345791085,0.0452429943796213,0.6666666666666666,0.5992424242424244,0.2250191298877208,0.56,0.2816735328571645,0.0928141271090345,0.2323833385530849,0.2311424261675194,12.8,12.8,5.1536394906900505,4,16.0,18,0.548210114106779,0.8087170193312434,0.5663013241030217,0.8836542140601432,0.5045741030804803,0.7295081967213115,0.4999912033779029,0.7273644567820522,0.46875,0.8281455592105262,0.5172413793103449,0.8103692257644761,0.5208125000000001,0.7768647681212822,0.3863636363636363,0.741958525345622,-1.73190162798459e-05,0.4471800358923733,0.1784728736659372,0.2930878814937727,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,3.111111111111111
LogisticRegression,0.6903381847640222,0.0994540595267136,0.6109375,0.6109375,0.602954755309326,0.7619840747866625,0.1069459976112896,0.7043434597865643,0.5856129377868509,0.1430682371106728,0.5789473684210527,0.6296384901648059,0.1235279438779157,0.5856250000000001,0.6982683982683983,0.2104608576563844,0.6538461538461539,0.5835194045720361,0.2535317717655128,0.53125,0.5805981844242714,0.1782275240127219,0.5862068965517241,0.6757575757575757,0.1974004613691678,0.64,0.2308289778178004,0.243856189974171,0.1668696711327649,0.2599485423247946,13.6,13.6,2.939387691339814,10,12.0,18,0.4763168075033019,0.7434656862745097,0.5153976046148019,0.8556524872645078,0.4666666666666667,0.6962996031746032,0.4743580765639589,0.7044283774517764,0.4249519230769231,0.835820895522388,0.346141975308642,0.7142857142857143,0.391304347826087,0.7307692307692307,0.5,0.7903319579894973,-0.049038881765232,0.3847367721574524,0.2142877661240991,0.3090217900868613,2000,2000,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,4,1.6585365853658536,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.777777777777778
LogisticRegression,0.6667426371254124,0.0980169546552115,0.590625,0.590625,0.5891043397968606,0.7341679286387309,0.1398751677669299,0.647341152246715,0.563768115942029,0.0970893816589603,0.5614035087719298,0.6053163211057948,0.1044739135183008,0.5634375,0.6649350649350649,0.220916687532103,0.625,0.5863902179691654,0.2095254780044463,0.546875,0.5777824494346233,0.1258441973857104,0.5833333333333334,0.6242424242424243,0.2210564001510706,0.58,0.1752242664317361,0.1911498280454518,0.1246928746928747,0.2677616028431789,13.6,13.6,2.939387691339814,10,12.0,18,0.455550455446109,0.712419713336103,0.4591488941511442,0.8241765029994076,0.452625313283208,0.674074074074074,0.4551282051282051,0.673956223773034,0.4047492401215806,0.802822236448997,0.3703502415458937,0.7143339768339766,0.4,0.7176797385620913,0.4489619985925405,0.7241594827586205,-0.0853638372447422,0.333881914893617,0.2208701959353514,0.3204393809103206,2000,2000,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,4,1.6585365853658536,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,5.666666666666667
