Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
LogisticRegression,0.7937046933219183,0.0908448120970785,0.7378125,0.7378125,0.731686672822407,0.871840829379462,0.0490378892367105,0.817129233037518,0.6621943274117188,0.0799898150329445,0.6578947368421053,0.6988729399255715,0.0569413899285183,0.666875,0.7643467643467644,0.128774825867073,0.7450980392156863,0.6371398192450823,0.215358811187707,0.59375,0.65828678946326,0.0890872086716621,0.6608695652173913,0.7606060606060606,0.1480358083402937,0.74,0.3601015013367931,0.1259905634281381,0.3245214220601642,0.2129240925512537,12.8,12.8,4.1182520563948,8,14.0,18,0.600022559521767,0.8524582526598654,0.6393336106607399,0.923579816203232,0.532695275658064,0.7741935483870968,0.5419243574622832,0.7814822936972059,0.5161045943304008,0.9077272727272724,0.3968253968253968,0.7647288602941175,0.4716703662597115,0.7878898473788983,0.5762261089073207,0.8857305194805194,0.0818893654972363,0.5430646416239566,0.161717160212904,0.2711491224680189,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,47,4,1.3617021276595744
SVM_Linear,0.7866489571035026,0.0886095971448575,0.690625,0.690625,0.6952139119729148,0.8166346263612688,0.1081630491793948,0.7406826819767225,0.6231333883507796,0.0509421323816461,0.6228070175438597,0.6601209463051567,0.0571097155857521,0.6159375,0.6935314685314686,0.1693040787870777,0.6615384615384615,0.7209994683678895,0.1823127788139639,0.671875,0.6669269345791085,0.0452429943796213,0.6666666666666666,0.5992424242424244,0.2250191298877208,0.56,0.2816735328571645,0.0928141271090345,0.2323833385530849,0.2311424261675194,12.8,12.8,5.1536394906900505,4,16.0,18,0.548210114106779,0.8087170193312434,0.5663013241030217,0.8836542140601432,0.5045741030804803,0.7295081967213115,0.4999912033779029,0.7273644567820522,0.46875,0.8281455592105262,0.5172413793103449,0.8103692257644761,0.5208125000000001,0.7768647681212822,0.3863636363636363,0.741958525345622,-1.73190162798459e-05,0.4471800358923733,0.1784728736659372,0.2930878814937727,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,2.0
LogisticRegression,0.7862304521634664,0.0940500028717224,0.736875,0.736875,0.734533702677747,0.868784960686148,0.0513978169079444,0.8304058533483609,0.6885013537187451,0.0831026810477647,0.6842105263157895,0.7224694311536417,0.0614038410986355,0.6925,0.7817460317460317,0.1152844368756662,0.7692307692307693,0.6676661350345561,0.1948506646135267,0.625,0.6909523809523809,0.0792596124630978,0.6896551724137931,0.7772727272727272,0.1308305039086236,0.76,0.4060575756952924,0.1358704613498995,0.3751522533495737,0.2098311632533817,12.8,12.8,4.1182520563948,8,14.0,18,0.5997652446176116,0.8495960253054186,0.6713346196298327,0.9256673974126254,0.5599908256880735,0.798250713994288,0.5713104869575459,0.8050135809312637,0.55,0.9216063348416288,0.4255186170212766,0.7895042839657281,0.5059785359927104,0.8130219098801157,0.5961436170212766,0.9074074074074074,0.1346357870196263,0.5867914827447829,0.1625624047566363,0.2638259157964504,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.3617021276595744
SVM_RBF,0.7755742432297457,0.0844495547878644,0.6937499999999999,0.6937499999999999,0.697329947676208,0.834160557398782,0.0796053404934367,0.7956988463436432,0.6399542486499008,0.048243375196566,0.6403508771929824,0.6694750132908027,0.065872826924636,0.6359375,0.699090909090909,0.1704517844894239,0.6825396825396826,0.7048591174906964,0.1609013178829492,0.671875,0.6727295692812933,0.0631416936346716,0.6771653543307087,0.634090909090909,0.1957948646350235,0.6,0.2999286041882391,0.1023394373485818,0.2712815715622076,0.2284425301895447,12.8,12.8,5.1536394906900505,4,16.0,18,0.5499968416862416,0.8176152136196052,0.6175907527649336,0.8992728490209073,0.5257601791106946,0.746293258979826,0.5234096250084533,0.7400174756050252,0.4888888888888889,0.8333333333333334,0.4920569867291178,0.8254515599343182,0.5106174384647476,0.7883314485452863,0.4422794117647059,0.7647058823529411,0.0466571591458011,0.4714286174775151,0.1775570796123212,0.2864387793963123,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,2.0
SVM_RBF,0.7733244727981571,0.0855689334515938,0.7165625,0.7165625,0.7179516774392121,0.828570912303977,0.0779385173100326,0.7843655173959749,0.6590018676975198,0.0364600441776773,0.6578947368421053,0.6895507708665604,0.0531137578335931,0.6625,0.7366483516483517,0.1478746503247613,0.7272727272727273,0.6533439659755449,0.1653517521551623,0.625,0.6664966910484151,0.0634076589822055,0.6722689075630253,0.7257575757575758,0.1607346540651617,0.7,0.3373692701798909,0.0763993417021491,0.3187250996015937,0.2258116790903341,12.8,12.8,5.1536394906900505,4,16.0,18,0.5698418524887717,0.8347780805762732,0.5959531541180646,0.9016922862845848,0.5489978213507626,0.7536462450592885,0.5572517329716697,0.7576678718091994,0.5384615384615384,0.8666666666666667,0.4666379310344828,0.7692307692307693,0.5194742757242757,0.77712383158243,0.5499754901960785,0.8297972701726214,0.1065146255570832,0.5010625894446948,0.1688144719748889,0.2934768786227423,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,32,4,2.0
SVM_Linear,0.76946805719533,0.0856301309139537,0.7046875,0.7046874999999999,0.7072176054170514,0.7985337538154204,0.1171560842458386,0.7345553857172947,0.6636305723262245,0.0809000146518462,0.6578947368421053,0.702852206273259,0.0462220120734608,0.6625,0.7539393939393939,0.1354433593103302,0.7272727272727273,0.679946836788942,0.2074173329073648,0.625,0.6752527472527472,0.0852862849811285,0.6722689075630253,0.7257575757575757,0.1518481189862733,0.7,0.3675624538063562,0.1149374553352118,0.3187250996015937,0.2272054720271831,12.8,12.8,5.1536394906900505,4,16.0,18,0.5656084166854276,0.8197300539001586,0.5550244234582089,0.8862470346491961,0.5471698113207547,0.76,0.5540925794215268,0.7638723140214878,0.5370370370370371,0.8780570204350692,0.457599484156227,0.7761243126472899,0.5199807692307693,0.7794117647058824,0.5588064295485636,0.8378378378378378,0.102692258431244,0.5095973559865478,0.1720179464854298,0.292006175523421,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,32,4,2.0
LogisticRegression,0.7691629786127394,0.0753061293683056,0.7153125000000001,0.7153125,0.7169898430286242,0.8218756198501849,0.0915196286462842,0.7500048394128598,0.6527081614038136,0.0588205627300458,0.6491228070175439,0.6897820308346623,0.043551819882927,0.6525000000000001,0.7364102564102565,0.1494271331220789,0.7142857142857143,0.6704731525784158,0.1952579110528751,0.625,0.6658192178192178,0.0704718708063111,0.6666666666666666,0.7090909090909091,0.1616745475344758,0.68,0.3394520609426719,0.0917130287608077,0.2997542997542998,0.2279657738094094,12.8,12.8,5.1536394906900505,4,16.0,18,0.5935429219142359,0.8228828976623538,0.5691286162425864,0.8906475862948773,0.5378771963330786,0.752841223061337,0.5441023428150604,0.7573389251430462,0.5116279069767442,0.875,0.4520034246575343,0.7777777777777778,0.5057350272232306,0.7826311071268488,0.5185019841269841,0.8372093023255814,0.0820012800906725,0.5016110411777985,0.1731405729571497,0.2906064356450129,2000,2000,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,32,4,2.0
LogisticRegression,0.7675185898630875,0.080181191622117,0.720625,0.720625,0.724376731301939,0.8190053887167957,0.1062447460738663,0.7663021891060554,0.65353631875371,0.0789246478640751,0.6491228070175439,0.6856153641679957,0.0705897129075245,0.6525000000000001,0.7321212121212122,0.1398621911271486,0.7142857142857143,0.6704731525784158,0.1952579110528751,0.625,0.6678225478225478,0.0801801363071907,0.6666666666666666,0.7007575757575757,0.1560311828691566,0.68,0.3355487068994907,0.1403546024318904,0.2997542997542998,0.2206979967392169,12.8,12.8,5.1536394906900505,4,16.0,18,0.5982918542387832,0.8305170393076091,0.5907578631736516,0.8988102107394644,0.5447136324041811,0.7459322592801958,0.550952380952381,0.7510972823472822,0.5238095238095238,0.8666911764705881,0.4520034246575343,0.7777777777777778,0.5106274424663482,0.7784451231764659,0.536542824730573,0.8261244377811092,0.0968992873444345,0.4877269729207421,0.1681077921250074,0.2815215667358627,2000,2000,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,32,4,2.0
SVM_Linear,0.7638031488270722,0.0964035908362121,0.6906249999999999,0.690625,0.6866343490304709,0.8543502174898183,0.0497927851492838,0.7845460749885733,0.6170973953582648,0.0846834827094403,0.6140350877192983,0.6297820308346623,0.1340475768651658,0.6015625,0.6776942355889723,0.1651292460972883,0.6428571428571429,0.7504731525784157,0.1763990195064945,0.703125,0.6742402051864966,0.0582137411595911,0.6716417910447762,0.509090909090909,0.316750025276079,0.5,0.2176049283100058,0.2670940683800375,0.2058264724509182,0.2239901666350657,12.8,12.8,4.1182520563948,8,14.0,18,0.5633169675253992,0.8071726011967241,0.6122809898603931,0.9013086115173444,0.4959949579831932,0.7314814814814815,0.4915773011095428,0.7223275638141755,0.4467990121580547,0.8197027159285538,0.5555555555555556,0.8375084459459459,0.5210040266106443,0.7878787878787878,0.3333333333333333,0.6944562146892654,-0.0169237130970878,0.4374063397941465,0.1866833173590173,0.2595916786305429,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,47,4,1.3617021276595744
SVM_RBF,0.7629607190611976,0.1010971681312885,0.6990625,0.6990624999999999,0.6966759002770084,0.8356101785486374,0.0791265227246048,0.7769968647704677,0.6346262433218955,0.116851030267115,0.631578947368421,0.6767916002126528,0.0992452934266407,0.6346875000000001,0.7282539682539684,0.1812289726814634,0.6964285714285714,0.6581286549707601,0.2427489817851431,0.609375,0.6449554655870445,0.1270522535799089,0.65,0.6954545454545454,0.2138672725890168,0.66,0.3168337434499467,0.2071471148186364,0.2647420147420147,0.2232867999092765,12.8,12.8,4.1182520563948,8,14.0,18,0.5406319706588881,0.8346220640662682,0.5988806346541703,0.898838215776146,0.4953271028037383,0.759316239316239,0.4990304083893864,0.7611830580580581,0.4680851063829787,0.8636363636363636,0.4069585755813953,0.7966167902542373,0.4506725747744897,0.787557722929936,0.5,0.8181818181818182,-0.0018769837809294,0.5068573174546592,0.1728656125603527,0.2792486302926599,2000,2000,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_ADC/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,47,4,1.3617021276595744
