Model,Mean_AUC,Std_AUC,Min_AUC,Max_AUC,Mean_PR_AUC,Std_PR_AUC,Min_PR_AUC,Max_PR_AUC,Mean_Accuracy,Std_Accuracy,Min_Accuracy,Max_Accuracy,Mean_Balanced_Accuracy,Std_Balanced_Accuracy,Min_Balanced_Accuracy,Max_Balanced_Accuracy,Mean_Precision,Std_Precision,Min_Precision,Max_Precision,Mean_Recall,Std_Recall,Min_Recall,Max_Recall,Mean_F1,Std_F1,Min_F1,Max_F1,Mean_Specificity,Std_Specificity,Min_Specificity,Max_Specificity,Mean_n_feats,Std_n_feats,Min_n_feats,Max_n_feats
SVM_Linear,0.8272747295235334,0.0520444504748928,0.7744360902255639,0.9008264462809917,0.8824926507852652,0.04393411900485328,0.8105555555555555,0.9185874693126677,0.7055350446654794,0.07279147017343841,0.6153846153846154,0.8095238095238095,0.7284542796384903,0.05507349370835695,0.6818181818181819,0.8194444444444444,0.7507536907536908,0.16040972064435252,0.6111111111111112,1.0,0.792514619883041,0.19627982222471202,0.47368421052631576,1.0,0.7394260012850717,0.06882686082324081,0.6428571428571429,0.8,0.6643939393939394,0.2337400528468898,0.36363636363636365,1.0,8.8,5.019960159204453,4.0,14.0
LogisticRegression,0.8211311451263604,0.03915434543968334,0.775,0.8760330578512396,0.8752755645180924,0.05134312301398504,0.7938509151667046,0.9320044153879903,0.7058926580665711,0.06917141427182824,0.6153846153846154,0.7727272727272727,0.735802764486975,0.042395659234899456,0.675,0.7777777777777777,0.7898268398268399,0.1298439728348421,0.6666666666666666,1.0,0.6943328017012228,0.19394346566232287,0.47368421052631576,0.9090909090909091,0.7127472527472527,0.06605930311974759,0.6428571428571429,0.8,0.7772727272727272,0.14627295013511724,0.6363636363636364,1.0,8.8,5.019960159204453,4.0,14.0
SVM_RBF,0.818967252842851,0.050480502307756255,0.7333333333333333,0.8677685950413223,0.86800318579342,0.08556834598866808,0.7258891108891108,0.9425743923666361,0.6883189274493622,0.07157206021201842,0.5769230769230769,0.7619047619047619,0.7148577884104199,0.03745894290668846,0.6818181818181818,0.7777777777777777,0.7414102564102565,0.16226662298891345,0.6153846153846154,1.0,0.763806485911749,0.19802355714481365,0.42105263157894735,0.9090909090909091,0.7181780538302277,0.07967912847003826,0.5925925925925926,0.8,0.6659090909090909,0.20296810444827076,0.45454545454545453,1.0,8.8,5.019960159204453,4.0,14.0
NaiveBayes,0.7718196662455035,0.09551806980967069,0.6666666666666666,0.925,0.8235860438629669,0.1205415589207786,0.6566287878787879,0.9646241830065359,0.6464984291071246,0.10675113033634816,0.5,0.782608695652174,0.6366708437761069,0.13039592827261162,0.5,0.8333333333333333,0.6757575757575757,0.20694723581525315,0.5,1.0,0.79953216374269,0.16389842218387607,0.6,1.0,0.7067494824016564,0.09673785373916483,0.5714285714285714,0.8,0.4738095238095238,0.3706187753527753,0.0,1.0,8.8,5.019960159204453,4.0,14.0
ExtraTrees,0.7689531335225115,0.12598868711248767,0.5916666666666667,0.9338842975206612,0.8320930631794535,0.14138308246402828,0.5890277777777778,0.9328688987779898,0.6264011350967873,0.1249252248075071,0.5,0.8181818181818182,0.6488118022328548,0.12169643757598547,0.4916666666666667,0.8181818181818182,0.7153823953823955,0.21112589568680362,0.4444444444444444,1.0,0.583987240829346,0.19289826415561132,0.3684210526315789,0.8181818181818182,0.6197860216009036,0.15040802447172824,0.42105263157894735,0.8181818181818182,0.7136363636363636,0.1985946954886175,0.5,1.0,8.8,5.019960159204453,4.0,14.0
RandomForest,0.7502805567638104,0.14475019573673897,0.5583333333333333,0.884297520661157,0.814881728088735,0.15074137169414353,0.5654774392274392,0.9478507488654955,0.618966540705671,0.16053549461713704,0.45454545454545453,0.8181818181818182,0.6452006911217437,0.16493168195812105,0.45833333333333337,0.8181818181818181,0.7230158730158729,0.2278621048483067,0.4166666666666667,1.0,0.616916533758639,0.20115485360980284,0.3684210526315789,0.8888888888888888,0.6351202820168338,0.14613183239440894,0.45454545454545453,0.8,0.6734848484848485,0.28161038282261297,0.375,1.0,8.8,5.019960159204453,4.0,14.0
LightGBM,0.7493339696808595,0.13443607700215968,0.5791666666666667,0.896694214876033,0.8051540832944205,0.13924884765259168,0.5981481018981019,0.9445343622213427,0.624827346566477,0.1185067504844917,0.5,0.7727272727272727,0.640802764486975,0.1490233401015616,0.4583333333333333,0.7727272727272727,0.6818431568431569,0.20099031323887792,0.45454545454545453,1.0,0.6876661350345561,0.20674098962313983,0.47368421052631576,0.9090909090909091,0.6582963273285855,0.1208419559081708,0.47619047619047616,0.8,0.593939393939394,0.27107030319561715,0.25,1.0,8.8,5.019960159204453,4.0,14.0
GradientBoosting,0.7297647815590398,0.12077608960905518,0.5666666666666667,0.8512396694214877,0.7964796564881018,0.12448903486314647,0.5992429792429792,0.9178775979329996,0.5625895843287149,0.09044450863665852,0.5,0.7142857142857143,0.5809941520467836,0.13134461752602983,0.4583333333333333,0.7361111111111112,0.638986013986014,0.21472026263916766,0.45454545454545453,1.0,0.6953216374269006,0.24723082454661358,0.42105263157894735,1.0,0.6215767506090086,0.09452277600095448,0.47619047619047616,0.7272727272727273,0.4666666666666667,0.375462677535627,0.0,1.0,8.8,5.019960159204453,4.0,14.0
XGBoost,0.7189315460368092,0.1447160673670912,0.49166666666666664,0.8496240601503757,0.7737378674369643,0.173118719067433,0.4929450666292771,0.955846112428425,0.6163068815242728,0.07750935505568417,0.5454545454545454,0.7272727272727273,0.6422820308346624,0.0953923322921682,0.5208333333333333,0.7272727272727273,0.680952380952381,0.191662969499982,0.5,1.0,0.7171398192450823,0.19802266224570922,0.42105263157894735,0.9090909090909091,0.661495107147281,0.07690455532699711,0.5833333333333334,0.7692307692307693,0.5674242424242424,0.2509509004837942,0.375,1.0,8.8,5.019960159204453,4.0,14.0
KNN,0.7050387274430336,0.1077576622406313,0.5333333333333333,0.7933884297520661,0.7613544251747912,0.10131838395549339,0.6392857142857143,0.8902901484480432,0.6211643429034732,0.06207508880813891,0.5217391304347826,0.6923076923076923,0.6415563530037215,0.10696470635368367,0.4875,0.7894736842105263,0.674981684981685,0.1862017574387854,0.5333333333333333,1.0,0.6990217969165338,0.12356351525065702,0.5789473684210527,0.8888888888888888,0.6647439916405433,0.043180204607126044,0.6206896551724138,0.7333333333333333,0.5840909090909091,0.24810461484658572,0.375,1.0,8.8,5.019960159204453,4.0,14.0
