Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
LogisticRegression,0.6739783653846154,0.6743399846937893,0.5725348470237575,0.7729217309693726,0.7284721833549945,0.733187813731608,0.611869027850026,0.8376759860499584,0.646551724137931,0.6382211538461539,0.71875,0.5576923076923077,0.6666666666666666,0.6170212765957447,0.6917293233082706,0.27895694360218315,0.23503684181793155,29,23,18,46,10.4,4.979959839195493
NaiveBayes,0.6427283653846154,0.6427257369604455,0.5411681855840929,0.739825727085279,0.7012277626885373,0.7072842174561388,0.5871537790995954,0.8146017544308035,0.603448275862069,0.5775240384615384,0.828125,0.3269230769230769,0.6022727272727273,0.6071428571428571,0.6973684210526315,0.1620603015075378,0.3351313889381791,17,35,11,53,10.4,4.979959839195493
SVM_RBF,0.6421274038461539,0.642838962068784,0.5407373505021805,0.744011093073593,0.6915781538246994,0.6984806344674684,0.568423001457703,0.8115477001729927,0.603448275862069,0.5919471153846154,0.703125,0.4807692307692308,0.625,0.5681818181818182,0.6617647058823529,0.18658536585365848,0.25214363883551644,25,27,19,45,10.4,4.979959839195493
SVM_Linear,0.6346153846153846,0.6355270979428298,0.5326603769907019,0.7364668969002695,0.6895622437455361,0.6969845893587362,0.5670901071135604,0.8091661297308697,0.6379310344827587,0.6231971153846154,0.765625,0.4807692307692308,0.6447368421052632,0.625,0.7,0.25184275184275184,0.24927813110999986,25,27,15,49,10.4,4.979959839195493
LightGBM,0.6204927884615384,0.6188852949875947,0.515206969391752,0.7151427297056199,0.6681276866655883,0.6769274890485865,0.5448638344591119,0.7960291377031725,0.5862068965517241,0.5763221153846154,0.671875,0.4807692307692308,0.6142857142857143,0.5434782608695652,0.6417910447761194,0.15431348724179828,0.2783657650410553,25,27,21,43,10.4,4.979959839195493
ExtraTrees,0.6129807692307693,0.614091660597152,0.5077598906795272,0.7168479880774962,0.6782166856737102,0.6832391547377896,0.559797991402291,0.7878696993234665,0.5948275862068966,0.5877403846153846,0.65625,0.5192307692307693,0.6268656716417911,0.5510204081632653,0.6412213740458015,0.17643504531722054,0.24571293917385037,27,25,22,42,10.4,4.979959839195493
XGBoost,0.6072716346153846,0.6068568746058824,0.5029715699743672,0.7086374503525763,0.6742719142886892,0.6832954994932282,0.5563962879290576,0.7995283938901482,0.5689655172413793,0.5643028846153846,0.609375,0.5192307692307693,0.609375,0.5192307692307693,0.609375,0.12860576923076927,0.2925021156246817,27,25,25,39,10.4,4.979959839195493
KNN,0.585186298076923,0.5869280448732448,0.4854535984848485,0.6892656419712546,0.6183896602902714,0.6270943861442697,0.5035395057623435,0.7537642854466058,0.5862068965517241,0.5799278846153846,0.640625,0.5192307692307693,0.6212121212121212,0.54,0.6307692307692307,0.16043425814234014,0.2691747579559244,27,25,23,41,10.4,4.979959839195493
GradientBoosting,0.5836838942307692,0.5846140175179942,0.4773702630090497,0.6854179705324258,0.6712364271570648,0.6762135710064665,0.5573974881586239,0.7867949748242529,0.5603448275862069,0.5474759615384616,0.671875,0.4230769230769231,0.589041095890411,0.5116279069767442,0.6277372262773723,0.09651802076970073,0.26151992534207075,22,30,21,43,10.4,4.979959839195493
RandomForest,0.5760216346153846,0.576026132486981,0.4688506114459486,0.6795486440543959,0.623502246428639,0.6341693823025515,0.5049189830738241,0.7592005840038701,0.5775862068965517,0.5721153846153846,0.625,0.5192307692307693,0.6153846153846154,0.5294117647058824,0.6201550387596899,0.14449127031908482,0.25642558333241633,27,25,24,40,10.4,4.979959839195493
