fold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
1,200,3,0.04237053583479054,0.9379104529279615,0.5023594280954863,1.242001404761155e-07,0.010882827930218712
2,100,8,0.1581082135400477,0.6687764050930377,0.90811237436292,2.9286247167445077e-06,7.679583254810248e-05
3,50,8,0.2499872372751497,0.8409186630923462,0.6938831401633154,1.856487532402193e-05,6.904106655874299e-07
4,200,2,0.020428417353799366,0.817873951271459,0.8845575855528258,1.8040852768441058e-06,3.7416332275054926e-06
5,250,2,0.07071028380485812,0.9565287817249056,0.6046010610585948,4.655367559816149e-07,9.449134137745608e-08
