k,mean_score,std_score,fold_scores,metric,tuning_model
6,0.6229918229918231,0.06562210252964595,"[0.5674603174603176, 0.5863636363636364, 0.7151515151515151]",auc,LogisticRegression
4,0.5893217893217894,0.07851830842675074,"[0.5119047619047619, 0.5590909090909091, 0.696969696969697]",auc,LogisticRegression
8,0.5633237133237133,0.1310077152351751,"[0.5793650793650794, 0.39545454545454545, 0.7151515151515151]",auc,LogisticRegression
14,0.5548821548821549,0.15323509390110196,"[0.4722222222222222, 0.42272727272727273, 0.7696969696969698]",auc,LogisticRegression
12,0.5528619528619528,0.15040351654654877,"[0.4722222222222222, 0.42272727272727273, 0.7636363636363637]",auc,LogisticRegression
10,0.5376382876382876,0.128777434231598,"[0.48412698412698413, 0.41363636363636364, 0.7151515151515151]",auc,LogisticRegression
18,0.5173881673881674,0.0683759652143614,"[0.5476190476190476, 0.42272727272727273, 0.5818181818181818]",auc,LogisticRegression
16,0.4875180375180375,0.05808085289450023,"[0.47619047619047616, 0.42272727272727273, 0.5636363636363637]",auc,LogisticRegression
