Model,Threshold,Net_Benefit
LogisticRegression,0.01,0.5530526503977831
LogisticRegression,0.02,0.5484919631569442
LogisticRegression,0.03,0.5438372411276343
LogisticRegression,0.04,0.5390855457227138
LogisticRegression,0.05,0.5342338146250581
LogisticRegression,0.060000000000000005,0.5292788552061758
LogisticRegression,0.06999999999999999,0.5242173375202207
LogisticRegression,0.08,0.5190457868410927
LogisticRegression,0.09,0.5146358066712049
LogisticRegression,0.09999999999999999,0.5093411996066863
LogisticRegression,0.11,0.5039276126081336
LogisticRegression,0.12,0.498390989541432
LogisticRegression,0.13,0.4940494354592615
LogisticRegression,0.14,0.4883720930232558
LogisticRegression,0.15000000000000002,0.48256116605934407
LogisticRegression,0.16,0.4766118836915297
LogisticRegression,0.17,0.4705192451220812
LogisticRegression,0.18000000000000002,0.4662205914094539
LogisticRegression,0.19,0.4511089260351797
LogisticRegression,0.2,0.4380530973451327
LogisticRegression,0.21000000000000002,0.4339643777304805
LogisticRegression,0.22,0.42750170183798497
LogisticRegression,0.23,0.419951729686243
LogisticRegression,0.24000000000000002,0.41639496972519796
LogisticRegression,0.25,0.4100294985250738
LogisticRegression,0.26,0.40349198756278404
LogisticRegression,0.27,0.39119893320402477
LogisticRegression,0.28,0.384464110127827
LogisticRegression,0.29000000000000004,0.3847687897295276
LogisticRegression,0.3,0.3893805309734514
LogisticRegression,0.31,0.37411825060920867
LogisticRegression,0.32,0.3586673607496096
LogisticRegression,0.33,0.3430194161933694
LogisticRegression,0.34,0.33628318584070793
LogisticRegression,0.35000000000000003,0.32062627637848873
LogisticRegression,0.36000000000000004,0.30088495575221236
LogisticRegression,0.37,0.29020929905885656
LogisticRegression,0.38,0.28860976306023406
LogisticRegression,0.39,0.2872479326853329
LogisticRegression,0.4,0.27728613569321536
LogisticRegression,0.41000000000000003,0.2702864856757162
LogisticRegression,0.42000000000000004,0.27586206896551724
LogisticRegression,0.43,0.2689023443564664
LogisticRegression,0.44,0.2509481668773704
LogisticRegression,0.45,0.2654867256637168
LogisticRegression,0.46,0.25893149786955094
LogisticRegression,0.47000000000000003,0.24327934546668892
LogisticRegression,0.48000000000000004,0.23621511232130699
LogisticRegression,0.49,0.22852680895367
LogisticRegression,0.5,0.22123893805309736
LogisticRegression,0.51,0.21401480946360846
LogisticRegression,0.52,0.1983775811209439
LogisticRegression,0.53,0.1843344003012615
LogisticRegression,0.54,0.180454020777222
LogisticRegression,0.55,0.17600786627335296
LogisticRegression,0.56,0.1810136765888978
LogisticRegression,0.5700000000000001,0.16608355628730187
LogisticRegression,0.5800000000000001,0.15086388537715964
LogisticRegression,0.59,0.160802935462983
LogisticRegression,0.6,0.13716814159292037
LogisticRegression,0.61,0.12207851145904242
LogisticRegression,0.62,0.1066604564508617
LogisticRegression,0.63,0.08825639799091128
LogisticRegression,0.64,0.06194690265486727
LogisticRegression,0.65,0.06321112515802779
LogisticRegression,0.66,0.07444039562727744
LogisticRegression,0.67,0.08688656476267094
LogisticRegression,0.68,0.08185840707964599
LogisticRegression,0.6900000000000001,0.07650585212674846
LogisticRegression,0.7000000000000001,0.07079646017699112
LogisticRegression,0.7100000000000001,0.05584375953616108
LogisticRegression,0.72,0.04551201011378003
LogisticRegression,0.73,0.03080957063257951
LogisticRegression,0.74,0.04969366916269574
LogisticRegression,0.75,0.04424778761061948
LogisticRegression,0.76,0.0575221238938053
LogisticRegression,0.77,0.04386302424009235
LogisticRegression,0.78,0.03861625100563154
LogisticRegression,0.79,0.048461862621154636
LogisticRegression,0.8,0.03539823008849556
LogisticRegression,0.81,0.030740568234746135
LogisticRegression,0.8200000000000001,0.007866273352998984
LogisticRegression,0.8300000000000001,0.002082248828734992
LogisticRegression,0.8400000000000001,-0.013274336283185903
LogisticRegression,0.85,0.020648967551622426
LogisticRegression,0.86,0.007585335018963343
LogisticRegression,0.87,-0.014976174268209658
LogisticRegression,0.88,-0.02064896755162242
LogisticRegression,0.89,0.04424778761061947
LogisticRegression,0.9,0.035398230088495575
LogisticRegression,0.91,0.035398230088495575
LogisticRegression,0.92,0.035398230088495575
LogisticRegression,0.93,0.035398230088495575
LogisticRegression,0.9400000000000001,0.035398230088495575
LogisticRegression,0.9500000000000001,0.035398230088495575
LogisticRegression,0.9600000000000001,0.035398230088495575
LogisticRegression,0.97,0.017699115044247787
LogisticRegression,0.98,0.017699115044247787
LogisticRegression,0.99,0.008849557522123894
SVM_RBF,0.01,0.5530526503977831
SVM_RBF,0.02,0.5484919631569442
SVM_RBF,0.03,0.5438372411276343
SVM_RBF,0.04,0.5390855457227138
SVM_RBF,0.05,0.5342338146250581
SVM_RBF,0.060000000000000005,0.5292788552061758
SVM_RBF,0.06999999999999999,0.5242173375202207
SVM_RBF,0.08,0.5190457868410927
SVM_RBF,0.09,0.5137605757074784
SVM_RBF,0.09999999999999999,0.5083579154375615
SVM_RBF,0.11,0.5028338470716913
SVM_RBF,0.12,0.49718423169750603
SVM_RBF,0.13,0.49140474010782215
SVM_RBF,0.14,0.48549084173698287
SVM_RBF,0.15000000000000002,0.4794377928162415
SVM_RBF,0.16,0.4660766961651917
SVM_RBF,0.17,0.46348224757436823
SVM_RBF,0.18000000000000002,0.4504640621627455
SVM_RBF,0.19,0.4464110127826941
SVM_RBF,0.2,0.4402654867256637
SVM_RBF,0.21000000000000002,0.4363167917553489
SVM_RBF,0.22,0.4324937599273882
SVM_RBF,0.23,0.4261579128835766
SVM_RBF,0.24000000000000002,0.4196553330228225
SVM_RBF,0.25,0.4129793510324483
SVM_RBF,0.26,0.4092322410906481
SVM_RBF,0.27,0.3967753667111166
SVM_RBF,0.28,0.3810226155358899
SVM_RBF,0.29000000000000004,0.3775395737255391
SVM_RBF,0.3,0.3640960809102402
SVM_RBF,0.31,0.3524432474028472
SVM_RBF,0.32,0.3368037480478917
SVM_RBF,0.33,0.3341698586712455
SVM_RBF,0.34,0.3317243228747653
SVM_RBF,0.35000000000000003,0.3117767188563648
SVM_RBF,0.36000000000000004,0.3108407079646017
SVM_RBF,0.37,0.3198482932996207
SVM_RBF,0.38,0.3137310876391664
SVM_RBF,0.39,0.3130712316843174
SVM_RBF,0.4,0.30678466076696165
SVM_RBF,0.41000000000000003,0.30028498575071244
SVM_RBF,0.42000000000000004,0.2822703692401587
SVM_RBF,0.43,0.2755783263468406
SVM_RBF,0.44,0.2756005056890013
SVM_RBF,0.45,0.26709573612228477
SVM_RBF,0.46,0.26647000983284164
SVM_RBF,0.47000000000000003,0.2501252295875772
SVM_RBF,0.48000000000000004,0.2600408441116406
SVM_RBF,0.49,0.2540343571056741
SVM_RBF,0.5,0.24778761061946905
SVM_RBF,0.51,0.23243633736680513
SVM_RBF,0.52,0.20796460176991147
SVM_RBF,0.53,0.18320466955375633
SVM_RBF,0.54,0.17737591381300497
SVM_RBF,0.55,0.16322517207472959
SVM_RBF,0.56,0.15848753016894607
SVM_RBF,0.5700000000000001,0.16320230500102897
SVM_RBF,0.5800000000000001,0.15086388537715964
SVM_RBF,0.59,0.13533347722857766
SVM_RBF,0.6,0.14159292035398235
SVM_RBF,0.61,0.14862718402541414
SVM_RBF,0.62,0.11551001397298555
SVM_RBF,0.63,0.09088734752451569
SVM_RBF,0.64,0.06588003933136677
SVM_RBF,0.65,0.06573957016434889
SVM_RBF,0.66,0.04945340968245704
SVM_RBF,0.67,0.04156610351300613
SVM_RBF,0.68,0.051991150442477846
SVM_RBF,0.6900000000000001,0.035112760491007644
SVM_RBF,0.7000000000000001,0.01769911504424776
SVM_RBF,0.7100000000000001,0.030210558437595292
SVM_RBF,0.72,2.7755575615628914e-17
SVM_RBF,0.73,0.01573254670599805
SVM_RBF,0.74,0.008168822328114389
SVM_RBF,0.75,0.008849557522123908
SVM_RBF,0.76,-0.007374631268436571
SVM_RBF,0.77,0.01423624470950366
SVM_RBF,0.78,-0.0016090104585679832
SVM_RBF,0.79,0.024020227560050553
SVM_RBF,0.8,0.008849557522123866
