fold,auc,pr_auc,accuracy,bal_accuracy,f1_score,precision,recall,n_features
1,0.6115702479338843,0.6420684113865932,0.5909090909090909,0.5909090909090909,0.6666666666666666,0.5625,0.8181818181818182,18
2,0.48333333333333334,0.6843743978186703,0.5652173913043478,0.5208333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,10
3,0.5694444444444444,0.5513932136739155,0.6666666666666666,0.6805555555555556,0.6666666666666666,0.5833333333333334,0.7777777777777778,4
4,0.6691729323308271,0.8729012939787748,0.5769230769230769,0.6654135338345865,0.6206896551724138,0.9,0.47368421052631576,8
5,0.7166666666666667,0.6459325396825396,0.7272727272727273,0.7166666666666667,0.6666666666666666,0.75,0.6,14
