Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K
SVM_Linear,0.6681473700591347,0.1191354538367305,0.6304086538461537,0.7155818415887569,0.12619940854004874,0.6718509085994214,0.544060351958016,0.13177886466127545,0.5775862068965517,0.5524276377217554,0.08439124025816593,0.5612980769230769,0.5544226579520697,0.18017260064592014,0.5974025974025974,0.692156862745098,0.18115779548942895,0.71875,0.5919164555774462,0.164062636797842,0.6524822695035462,0.41269841269841273,0.132708285498911,0.40384615384615385,9.6,9.6,3.8781438859330635,4,8.0,14
XGBoost,0.6641176470588235,0.035660408639401536,0.6364182692307693,0.721447119379863,0.07844398653061342,0.7123165930016948,0.5170132055560309,0.10658337413934572,0.5431034482758621,0.5609943977591036,0.04181138184021456,0.5372596153846154,0.5689898989898989,0.16199941930739464,0.5846153846153846,0.6529411764705884,0.21883617926750912,0.59375,0.55846941110099,0.1130750234732217,0.5891472868217055,0.46904761904761905,0.20839039279081029,0.4807692307692308,9.6,9.6,3.8781438859330635,4,8.0,14
KNN,0.6444600062247121,0.14057895381603744,0.6538461538461539,0.660533833878944,0.19421527317771092,0.7011332201636266,0.5624601884334921,0.11195368818011513,0.5862068965517241,0.5705532212885155,0.09362564395742955,0.5727163461538461,0.5748461538461539,0.17748266020813475,0.6081081081081081,0.6803921568627451,0.16998993569955487,0.703125,0.597995397995398,0.14573734915967368,0.6521739130434783,0.4607142857142857,0.1619047619047619,0.4423076923076923,9.6,9.6,3.8781438859330635,4,8.0,14
LogisticRegression,0.6440219421101773,0.11673004091699897,0.6442307692307692,0.7028843235554165,0.13050097498085836,0.694389163975248,0.5949977657986557,0.0770132325559261,0.603448275862069,0.5961811391223156,0.07530729190355763,0.5991586538461539,0.5968922305764411,0.1434223178029209,0.640625,0.6415686274509803,0.10088725954645,0.640625,0.6059767025089606,0.10869190992433596,0.640625,0.5507936507936508,0.05230875255010821,0.5576923076923077,9.6,9.6,3.8781438859330635,4,8.0,14
SVM_RBF,0.6426470588235293,0.11804987321512482,0.6099759615384615,0.6979766190518596,0.12775158058475408,0.6343470487924727,0.5868719279731515,0.10397602794845298,0.6120689655172413,0.5776237161531279,0.05602918104104819,0.5907451923076923,0.5693927125506073,0.16825568999732596,0.6144578313253012,0.7592156862745099,0.13040852027650424,0.796875,0.6370599775250938,0.15406220648299718,0.6938775510204082,0.39603174603174607,0.07704546729848634,0.38461538461538464,9.6,9.6,3.8781438859330635,4,8.0,14
GradientBoosting,0.6424323062558357,0.06927321576225691,0.6206430288461539,0.7089765017806438,0.10433626314025378,0.7022304642047821,0.5165682667351188,0.11235504712831355,0.5431034482758621,0.5549019607843138,0.05641965446896774,0.5336538461538461,0.556258069415964,0.15737186575110618,0.5797101449275363,0.6764705882352942,0.18970018231290706,0.625,0.5729911288485142,0.10848673021193947,0.6015037593984962,0.4333333333333333,0.1625415426480866,0.4423076923076923,9.6,9.6,3.8781438859330635,4,8.0,14
ExtraTrees,0.6356854964207905,0.09671407797326273,0.6126802884615384,0.6991785158060067,0.1172859808637767,0.6726592803249135,0.5965830980291492,0.07235192889637528,0.603448275862069,0.5893183940242764,0.08315290198452854,0.6081730769230769,0.6108333333333333,0.20809319493385114,0.6666666666666666,0.5278431372549021,0.15462322899558512,0.5625,0.5544289044289045,0.1768475105121434,0.6101694915254238,0.6507936507936508,0.08704869576632546,0.6538461538461539,9.6,9.6,3.8781438859330635,4,8.0,14
NaiveBayes,0.615848895113601,0.06846709588413787,0.6373197115384615,0.6569590246306005,0.17422057132017982,0.706329217509716,0.5987136704600553,0.07184848330663726,0.603448275862069,0.5697268907563025,0.040673601068451255,0.5757211538461539,0.5622716210816897,0.1453388929035206,0.6,0.8192156862745099,0.11090761834863394,0.84375,0.6596969696969697,0.13843411311195872,0.7012987012987013,0.32023809523809527,0.11729933197995124,0.3076923076923077,9.6,9.6,3.8781438859330635,4,8.0,14
RandomForest,0.6057399626517274,0.10394536483556571,0.6283052884615384,0.6825719079521653,0.10114443487613307,0.6878539096173205,0.5266891988249052,0.12329064795784844,0.5431034482758621,0.512093837535014,0.12341437711324271,0.5372596153846154,0.5280112044817927,0.20542738273072297,0.5846153846153846,0.5349019607843137,0.17029905622333166,0.59375,0.5227637721755369,0.19018867005461004,0.5891472868217055,0.4892857142857142,0.1332860838427348,0.4807692307692308,9.6,9.6,3.8781438859330635,4,8.0,14
LightGBM,0.5929466230936818,0.11065105373528882,0.5865384615384615,0.6927982214837354,0.10882597080152659,0.6294855507413263,0.4947909833338088,0.11870748398504614,0.5258620689655172,0.49654995331465923,0.11133228189609343,0.5252403846153846,0.5176190476190475,0.2151179605738471,0.576271186440678,0.47960784313725496,0.18552625773903209,0.53125,0.4780802027860852,0.19206900493116538,0.5528455284552846,0.5134920634920636,0.13968253968253969,0.5192307692307693,9.6,9.6,3.8781438859330635,4,8.0,14
