Fold,Feature_Rank_in_Fold,Feature_Name
1,1,Morph_Compactness1
1,2,Morph_Compactness2
1,3,Morph_Sphericity
1,4,Morph_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist_mm
1,5,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DSagittalSmallestDist
1,6,GLCM_ClusterProminence
2,1,Morph_Compactness1
2,2,Morph_Compactness2
2,3,Morph_Sphericity
2,4,IB_IntensitySkewness
2,5,GLCM_ClusterProminence
2,6,NGTDM_Busyness
3,1,Morph_Compactness1
3,2,Morph_Compactness2
3,3,IB_IntensitySkewness
3,4,IH_IntensityHistogramSkewness_Intensity
4,1,Morph_Volume_cm3
4,2,Morph_Compactness1
4,3,Morph_Compactness2
4,4,Morph_Sphericity
4,5,GLCM_SumAverage
4,6,GLCM_SumVariance
4,7,GLCM_SumEntropy
4,8,GLCM_AngularSecondMoment
4,9,GLCM_Contrast
4,10,GLCM_Dissimilarity
4,11,GLCM_InverseDifferenceMoment
4,12,GLCM_ClusterProminence
4,13,GLRLM_ShortRunLowGreyLevelEmphasis
4,14,GLSZM_GreyLevelVariance
5,1,Morph_Compactness1
5,2,Morph_Compactness2
5,3,Morph_Sphericity
5,4,IB_IntensitySkewness
5,5,IH_IntensityHistogramSkewness_Intensity
5,6,GLCM_SumVariance
5,7,GLCM_SumEntropy
5,8,GLCM_AngularSecondMoment
5,9,GLCM_ClusterProminence
5,10,GLSZM_HighGrayLevelZoneEmphasis
