Model,ROC_AUC,ROC_AUC_bootstrap_mean,ROC_AUC_CI95_low,ROC_AUC_CI95_high,PR_AUC,PR_AUC_bootstrap_mean,PR_AUC_CI95_low,PR_AUC_CI95_high,Accuracy,Balanced_Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Cohen_Kappa,Brier_Score,TN,FP,FN,TP,Mean_Selected_Features,Std_Selected_Features
SVM_RBF,0.7065088757396449,0.7068843260553402,0.6111035628019325,0.8000029481132075,0.782677388978464,0.7843915452612628,0.6813981527941784,0.8706242523059046,0.6410256410256411,0.6365384615384615,0.676923076923077,0.5961538461538461,0.676923076923077,0.5961538461538461,0.676923076923077,0.2730769230769231,0.21800410631834055,31,21,21,44,13.2,4.8166378315169185
ExtraTrees,0.7041420118343196,0.7061606007674293,0.6113959243184747,0.7970904717806245,0.7615213872225604,0.7649262372367097,0.6549575848309809,0.8633260541450074,0.6581196581196581,0.6634615384615385,0.6153846153846154,0.7115384615384616,0.7272727272727273,0.5967741935483871,0.6666666666666666,0.320754716981132,0.2213103795683389,37,15,25,40,13.2,4.8166378315169185
LogisticRegression,0.6967455621301776,0.698584760084079,0.5993440448113208,0.7947452443259702,0.7444235127430299,0.7483362027347867,0.6350369105096834,0.8511019001686115,0.6752136752136753,0.675,0.676923076923077,0.6730769230769231,0.7213114754098361,0.625,0.6984126984126984,0.34732824427480913,0.2306165224732148,35,17,21,44,13.2,4.8166378315169185
RandomForest,0.6920118343195266,0.6935370945370414,0.5926348031257441,0.7827314268867924,0.7773533251073794,0.7790915490696885,0.6814256264956204,0.8646393393085087,0.6324786324786325,0.6288461538461538,0.6615384615384615,0.5961538461538461,0.671875,0.5849056603773585,0.6666666666666666,0.25719769673704407,0.22126437454743492,31,21,22,43,13.2,4.8166378315169185
XGBoost,0.6849112426035503,0.6853365420763061,0.5864190225728687,0.7819579397210976,0.7521331697446556,0.7542746210368924,0.6456519109465088,0.849504589822775,0.6324786324786325,0.6346153846153846,0.6153846153846154,0.6538461538461539,0.6896551724137931,0.576271186440678,0.6504065040650406,0.2656546489563567,0.26008546224129137,34,18,25,40,13.2,4.8166378315169185
SVM_Linear,0.680473372781065,0.6820829512184589,0.5795889670522871,0.7827386835438721,0.7200582146098933,0.7263807551187831,0.6077747911039679,0.8356340361600546,0.6495726495726496,0.6442307692307692,0.6923076923076923,0.5961538461538461,0.6818181818181818,0.6078431372549019,0.6870229007633588,0.2890173410404624,0.23681576512666072,31,21,20,45,13.2,4.8166378315169185
KNN,0.6714497041420119,0.6731180780750596,0.5721881163708088,0.7717764254188433,0.7418996514450863,0.7441744617352198,0.6361612227447774,0.8368064424926009,0.6324786324786325,0.6230769230769231,0.7076923076923077,0.5384615384615384,0.6571428571428571,0.5957446808510638,0.6814814814814815,0.2485436893203884,0.24911737580591914,28,24,19,46,13.2,4.8166378315169185
LightGBM,0.6198224852071007,0.6192901921073002,0.5110974178403757,0.7230278487508736,0.6729462593607134,0.679046498104535,0.5591487924038434,0.7927045223680153,0.6068376068376068,0.6076923076923078,0.6,0.6153846153846154,0.6610169491525424,0.5517241379310345,0.6290322580645161,0.21292775665399233,0.27808858683825494,32,20,26,39,13.2,4.8166378315169185
GradientBoosting,0.6106508875739646,0.6113275013060684,0.5070117812651379,0.7128075926041145,0.6758402504916092,0.681334745882358,0.5560646391728618,0.7969547109018404,0.5384615384615384,0.5211538461538462,0.676923076923077,0.36538461538461536,0.5714285714285714,0.475,0.6197183098591549,0.04330708661417315,0.2530836515578141,19,33,21,44,13.2,4.8166378315169185
NaiveBayes,0.5933431952662722,0.5947549082896767,0.48972352545575365,0.6943840161895718,0.675550481061503,0.6850617016290985,0.5642766927243439,0.7969842054788319,0.5299145299145299,0.5019230769230769,0.7538461538461538,0.25,0.5568181818181818,0.4482758620689655,0.6405228758169934,0.004024144869215429,0.4392069493316301,13,39,16,49,13.2,4.8166378315169185
