k,mean_score,std_score,fold_scores,metric,tuning_model
8,0.66296869625043,0.08057589416189531,"[0.5490196078431373, 0.719298245614035, 0.7205882352941176]",auc,LogisticRegression
6,0.6499140006879945,0.07839340296017668,"[0.5392156862745099, 0.7105263157894737, 0.7]",auc,LogisticRegression
14,0.6304724228872837,0.10535880631668158,"[0.48692810457516345, 0.7368421052631579, 0.6676470588235295]",auc,LogisticRegression
12,0.6285460382983603,0.10145429908364305,"[0.48692810457516345, 0.7192982456140351, 0.6794117647058824]",auc,LogisticRegression
10,0.625604861827772,0.10005531312867501,"[0.48692810457516345, 0.719298245614035, 0.6705882352941176]",auc,LogisticRegression
16,0.6193211787639031,0.10316377611506461,"[0.4738562091503268, 0.7017543859649121, 0.6823529411764706]",auc,LogisticRegression
18,0.6101880518289188,0.08491294146884819,"[0.4934640522875817, 0.6929824561403509, 0.6441176470588235]",auc,LogisticRegression
4,0.6099185873179681,0.08720856206330539,"[0.6045751633986929, 0.7192982456140351, 0.5058823529411766]",auc,LogisticRegression
