k,mean_score,std_score,fold_scores,metric,tuning_model
16,0.5939220136588558,0.08464664213223375,"[0.6684210526315789, 0.6378205128205128, 0.4755244755244755]",auc,LogisticRegression
6,0.5921410460884146,0.08533223846018671,"[0.4736842105263158, 0.6314102564102564, 0.6713286713286714]",auc,LogisticRegression
18,0.5829100723837567,0.06172345979979461,"[0.6368421052631579, 0.6153846153846154, 0.49650349650349657]",auc,LogisticRegression
12,0.5792428331902016,0.03011492449498834,"[0.5736842105263158, 0.6185897435897436, 0.5454545454545454]",auc,LogisticRegression
14,0.5693902588639431,0.06024005897348674,"[0.5368421052631579, 0.6538461538461539, 0.5174825174825175]",auc,LogisticRegression
4,0.5668946550525498,0.08197561828431496,"[0.47894736842105257, 0.6762820512820513, 0.5454545454545454]",auc,LogisticRegression
10,0.5636844150002044,0.06875813512103734,"[0.5578947368421052, 0.6506410256410257, 0.48251748251748255]",auc,LogisticRegression
8,0.5540741422320369,0.06514543774917694,"[0.4789473684210527, 0.6378205128205128, 0.5454545454545454]",auc,LogisticRegression
